,id,aid_related,aid_related_prediction
3595,15707,0,0.0
3596,15709,1,0.0
3597,15711,0,0.0
3598,15713,1,0.0
3599,15720,1,1.0
3600,15729,0,1.0
3601,15730,1,0.0
3602,15733,0,0.0
3603,15745,0,1.0
3604,15753,1,1.0
3605,15762,1,1.0
3606,15763,0,0.0
3607,15766,1,1.0
3608,15767,0,1.0
3609,15769,1,1.0
3610,15770,0,1.0
3611,15771,1,1.0
3612,15772,0,0.0
3613,15774,1,1.0
3614,15781,0,1.0
3615,15785,0,1.0
3616,15786,1,0.0
3617,15790,1,1.0
3618,15793,0,0.0
3619,15794,1,0.0
3620,15800,0,1.0
3621,15804,1,1.0
3622,15805,0,1.0
3623,15806,0,0.0
3624,15811,1,1.0
3625,15817,1,0.0
3626,15823,0,0.0
3627,15835,0,0.0
3628,15837,0,0.0
3629,15847,0,1.0
3630,15864,0,0.0
3631,15866,1,1.0
3632,15869,1,1.0
3633,15875,0,0.0
3634,15877,0,0.0
3635,15879,0,1.0
3636,15880,0,0.0
3637,15882,1,1.0
3638,15883,0,1.0
3639,15884,0,0.0
3640,15886,0,0.0
3641,15895,1,1.0
3642,15899,1,1.0
3643,15903,0,1.0
3644,15906,0,0.0
3645,15914,0,1.0
3646,15920,0,1.0
3647,15927,0,0.0
3648,15932,1,1.0
3649,15933,0,1.0
3650,15934,0,1.0
3651,15936,0,0.0
3652,15942,0,1.0
3653,15946,0,1.0
3654,15951,1,1.0
3655,15952,0,1.0
3656,15957,1,0.0
3657,15962,1,1.0
3658,15964,1,1.0
3659,15965,0,1.0
3660,15966,0,0.0
3661,15970,0,1.0
3662,15972,1,1.0
3663,15976,0,0.0
3664,15980,0,0.0
3665,15989,0,0.0
3666,15992,0,0.0
3667,16001,1,1.0
3668,16007,0,0.0
3669,16014,0,0.0
3670,16027,0,0.0
3671,16030,0,0.0
3672,16031,0,0.0
3673,16033,1,1.0
3674,16034,0,1.0
3675,16036,1,1.0
3676,16037,1,1.0
3677,16040,0,1.0
3678,16041,0,0.0
3679,16047,1,0.0
3680,16049,0,1.0
3681,16053,0,1.0
3682,16057,0,0.0
3683,16059,1,1.0
3684,16060,1,1.0
3685,16062,1,1.0
3686,16067,0,0.0
3687,16071,1,1.0
3688,16072,0,1.0
3689,16077,0,1.0
3690,16079,1,1.0
3691,16080,0,1.0
3692,16084,1,0.0
3693,16092,0,1.0
3694,16097,1,0.0
3695,16107,0,0.0
3696,16110,0,1.0
3697,16111,1,1.0
3698,16120,1,1.0
3699,16122,1,1.0
3700,16129,0,1.0
3701,16132,0,1.0
3702,16137,0,1.0
3703,16141,0,0.0
3704,16142,0,0.0
3705,16153,0,1.0
3706,16154,1,0.0
3707,16155,1,1.0
3708,16156,1,1.0
3709,16162,1,1.0
3710,16169,0,0.0
3711,16170,0,0.0
3712,16181,0,0.0
3713,16191,0,0.0
3714,16193,0,0.0
3715,16200,0,0.0
3716,16202,0,1.0
3717,16209,0,1.0
3718,16210,1,0.0
3719,16211,0,0.0
3720,16214,1,0.0
3721,16241,1,1.0
3722,16242,1,0.0
3723,16247,1,1.0
3724,16256,0,0.0
3725,16261,0,0.0
3726,16267,0,0.0
3727,16271,0,0.0
3728,16279,0,0.0
3729,16282,1,1.0
3730,16291,0,1.0
3731,16293,1,0.0
3732,16294,1,0.0
3733,16300,1,1.0
3734,16301,0,0.0
3735,16302,0,1.0
3736,16312,0,1.0
3737,16314,0,0.0
3738,16317,1,0.0
3739,16319,1,1.0
3740,16331,1,0.0
3741,16335,1,0.0
3742,16337,0,1.0
3743,16339,0,0.0
3744,16342,0,0.0
3745,16343,0,1.0
3746,16344,1,1.0
3747,16345,0,0.0
3748,16347,1,1.0
3749,16355,0,1.0
3750,16360,1,1.0
3751,16361,1,1.0
3752,16374,0,0.0
3753,16379,0,0.0
3754,16384,0,1.0
3755,16385,1,0.0
3756,16387,0,0.0
3757,16391,1,1.0
3758,16403,0,0.0
3759,16405,1,1.0
3760,16412,0,1.0
3761,16414,1,1.0
3762,16419,0,0.0
3763,16424,0,0.0
3764,16427,0,1.0
3765,16434,1,1.0
3766,16437,0,0.0
3767,16439,0,0.0
3768,16444,1,1.0
3769,16446,0,1.0
3770,16447,0,1.0
3771,16450,0,0.0
3772,16454,1,1.0
3773,16456,1,1.0
3774,16460,1,1.0
3775,16461,1,1.0
3776,16463,1,1.0
3777,16466,0,1.0
3778,16469,0,1.0
3779,16473,1,0.0
3780,16474,0,0.0
3781,16485,1,1.0
3782,16486,0,1.0
3783,16491,1,1.0
3784,16494,0,1.0
3785,16495,0,0.0
3786,16500,1,1.0
3787,16502,0,0.0
3788,16521,0,1.0
3789,16525,1,1.0
3790,16547,1,1.0
3791,16553,0,1.0
3792,16555,0,1.0
3793,16565,0,1.0
3794,16569,0,0.0
3795,16570,0,0.0
3796,16576,1,0.0
3797,16580,0,0.0
3798,16581,0,1.0
3799,16585,0,0.0
3800,16587,0,0.0
3801,16590,0,0.0
3802,16597,0,0.0
3803,16601,0,1.0
3804,16603,0,1.0
3805,16604,1,1.0
3806,16611,1,1.0
3807,16616,0,0.0
3808,16617,0,0.0
3809,16619,0,0.0
3810,16620,0,0.0
3811,16621,0,1.0
3812,16625,1,1.0
3813,16626,0,0.0
3814,16627,0,1.0
3815,16629,0,0.0
3816,16641,1,1.0
3817,16643,0,0.0
3818,16644,0,0.0
3819,16652,0,0.0
3820,16654,0,1.0
3821,16655,0,0.0
3822,16656,0,0.0
3823,16657,0,0.0
3824,16663,0,1.0
3825,16676,0,0.0
3826,16690,1,1.0
3827,16692,0,0.0
3828,16693,0,1.0
3829,16697,1,1.0
3830,16701,0,1.0
3831,16703,0,0.0
3832,16706,0,1.0
3833,16711,0,1.0
3834,16712,1,0.0
3835,16714,0,1.0
3836,16715,1,1.0
3837,16716,1,0.0
3838,16719,0,1.0
3839,16726,0,0.0
3840,16730,0,0.0
3841,16732,1,0.0
3842,16735,1,1.0
3843,16737,1,1.0
3844,16741,0,0.0
3845,16742,1,1.0
3846,16743,1,0.0
3847,16744,0,1.0
3848,16746,0,0.0
3849,16756,0,0.0
3850,16757,0,0.0
3851,16760,0,1.0
3852,16763,0,0.0
3853,16764,0,0.0
3854,16769,0,0.0
3855,16770,0,1.0
3856,16773,0,1.0
3857,16783,0,1.0
3858,16785,0,0.0
3859,16787,1,1.0
3860,16801,1,1.0
3861,16803,1,1.0
3862,16805,1,1.0
3863,16807,0,0.0
3864,16809,1,0.0
3865,16812,0,0.0
3866,16814,0,1.0
3867,16816,1,1.0
3868,16817,0,0.0
3869,16819,1,1.0
3870,16823,0,0.0
3871,16824,1,1.0
3872,16825,1,1.0
3873,16830,0,0.0
3874,16835,0,1.0
3875,16841,0,0.0
3876,16842,0,0.0
3877,16844,0,0.0
3878,16845,0,1.0
3879,16846,0,0.0
3880,16855,0,0.0
3881,16860,0,0.0
3882,16862,0,1.0
3883,16863,1,1.0
3884,16866,1,1.0
3885,16873,0,0.0
3886,16874,0,0.0
3887,16879,0,1.0
3888,16881,0,0.0
3889,16885,0,0.0
3890,16886,0,0.0
3891,16891,0,0.0
3892,16893,0,1.0
3893,16897,0,0.0
3894,16900,0,0.0
3895,16902,0,1.0
3896,16907,0,1.0
3897,16909,0,1.0
3898,16910,0,0.0
3899,16913,1,1.0
3900,16914,0,1.0
3901,16916,1,1.0
3902,16917,0,1.0
3903,16919,0,1.0
3904,16923,1,0.0
3905,16926,1,1.0
3906,16927,1,1.0
3907,16930,1,0.0
3908,16935,1,1.0
3909,16951,1,1.0
3910,16957,0,0.0
3911,16960,1,1.0
3912,16962,1,1.0
3913,16963,1,1.0
3914,16964,0,1.0
3915,16971,1,1.0
3916,16972,0,0.0
3917,16973,0,1.0
3918,16977,0,1.0
3919,16979,1,1.0
3920,16982,0,1.0
3921,16983,0,0.0
3922,16986,1,1.0
3923,16991,0,1.0
3924,16994,0,1.0
3925,16995,1,0.0
3926,16997,0,0.0
3927,17019,0,0.0
3928,17022,1,1.0
3929,17031,0,0.0
3930,17036,1,1.0
3931,17039,0,0.0
3932,17040,0,0.0
3933,17042,0,1.0
3934,17052,0,0.0
3935,17061,1,1.0
3936,17065,1,1.0
3937,17072,1,1.0
3938,17075,0,1.0
3939,17077,1,1.0
3940,17079,1,1.0
3941,17080,1,1.0
3942,17081,0,1.0
3943,17085,0,1.0
3944,17094,1,0.0
3945,17099,0,1.0
3946,17100,1,1.0
3947,17101,1,1.0
3948,17106,0,1.0
3949,17107,1,0.0
3950,17109,0,0.0
3951,17116,0,0.0
3952,17119,0,1.0
3953,17120,1,1.0
3954,17121,0,0.0
3955,17130,0,1.0
3956,17131,1,0.0
3957,17132,0,0.0
3958,17137,0,0.0
3959,17139,0,1.0
3960,17141,0,0.0
3961,17147,1,0.0
3962,17154,1,1.0
3963,17156,0,0.0
3964,17161,1,1.0
3965,17162,1,1.0
3966,17165,0,0.0
3967,17170,0,0.0
3968,17177,1,1.0
3969,17182,1,1.0
3970,17184,1,1.0
3971,17194,1,1.0
3972,17199,0,0.0
3973,17203,0,1.0
3974,17204,0,0.0
3975,17214,1,1.0
3976,17215,0,0.0
3977,17216,1,0.0
3978,17217,1,1.0
3979,17223,1,1.0
3980,17227,0,1.0
3981,17234,0,0.0
3982,17235,0,0.0
3983,17247,0,1.0
3984,17252,0,1.0
3985,17253,1,1.0
3986,17261,1,0.0
3987,17263,1,1.0
3988,17265,0,0.0
3989,17272,0,1.0
3990,17276,1,1.0
3991,17279,0,1.0
3992,17280,1,1.0
3993,17286,0,0.0
3994,17290,0,1.0
3995,17296,0,1.0
3996,17301,1,0.0
3997,17305,1,1.0
3998,17309,1,1.0
3999,17321,1,1.0
4000,17323,1,1.0
4001,17332,1,1.0
4002,17337,1,0.0
4003,17339,0,1.0
4004,17345,1,1.0
4005,17346,0,0.0
4006,17357,0,1.0
4007,17360,0,0.0
4008,17362,1,1.0
4009,17371,1,0.0
4010,17379,0,0.0
4011,17382,1,1.0
4012,17383,1,1.0
4013,17385,0,0.0
4014,17394,0,1.0
4015,17405,0,1.0
4016,17407,0,1.0
4017,17413,1,1.0
4018,17414,1,0.0
4019,17420,0,1.0
4020,17425,0,1.0
4021,17429,0,0.0
4022,17431,1,1.0
4023,17433,1,0.0
4024,17437,0,1.0
4025,17439,1,0.0
4026,17442,1,1.0
4027,17446,0,0.0
4028,17447,1,1.0
4029,17463,1,1.0
4030,17465,0,0.0
4031,17467,1,1.0
4032,17472,0,1.0
4033,17476,0,1.0
4034,17477,1,1.0
4035,17480,0,0.0
4036,17486,1,1.0
4037,17499,1,0.0
4038,17510,1,0.0
4039,17511,1,1.0
4040,17513,0,0.0
4041,17514,0,1.0
4042,17515,0,0.0
4043,17519,1,1.0
4044,17520,1,0.0
4045,17521,1,1.0
4046,17522,0,0.0
4047,17535,0,1.0
4048,17552,0,1.0
4049,17553,1,0.0
4050,17560,1,1.0
4051,17561,1,1.0
4052,17569,1,1.0
4053,17574,1,1.0
4054,17576,0,1.0
4055,17580,1,1.0
4056,17583,1,1.0
4057,17586,0,0.0
4058,17591,0,1.0
4059,17594,0,0.0
4060,17595,1,1.0
4061,17600,0,0.0
4062,17607,1,1.0
4063,17625,0,0.0
4064,17626,0,1.0
4065,17634,1,0.0
4066,17637,1,1.0
4067,17642,0,0.0
4068,17643,0,0.0
4069,17651,0,0.0
4070,17652,1,1.0
4071,17653,1,1.0
4072,17659,1,1.0
4073,17661,0,0.0
4074,17663,1,0.0
4075,17669,1,0.0
4076,17671,0,1.0
4077,17672,1,1.0
4078,17674,0,1.0
4079,17690,0,0.0
4080,17694,0,0.0
4081,17700,0,0.0
4082,17701,0,1.0
4083,17710,1,1.0
4084,17711,0,0.0
4085,17715,1,0.0
4086,17716,0,0.0
4087,17729,1,1.0
4088,17731,1,1.0
4089,17734,1,1.0
4090,17736,0,0.0
4091,17746,0,0.0
4092,17749,1,1.0
4093,17752,0,0.0
4094,17754,1,1.0
4095,17765,1,1.0
4096,17769,1,1.0
4097,17776,1,0.0
4098,17777,0,0.0
4099,17779,0,1.0
4100,17780,0,0.0
4101,17782,0,0.0
4102,17785,0,0.0
4103,17791,1,1.0
4104,17792,0,1.0
4105,17795,0,0.0
4106,17796,1,1.0
4107,17806,0,0.0
4108,17811,0,1.0
4109,17814,0,1.0
4110,17830,1,1.0
4111,17832,0,1.0
4112,17835,1,1.0
4113,17837,1,1.0
4114,17845,0,0.0
4115,17847,1,1.0
4116,17855,1,1.0
4117,17862,0,0.0
4118,17863,1,0.0
4119,17865,1,1.0
4120,17867,1,1.0
4121,17870,0,1.0
4122,17873,0,0.0
4123,17874,1,1.0
4124,17880,0,0.0
4125,17881,0,1.0
4126,17883,1,1.0
4127,17884,1,1.0
4128,17885,0,0.0
4129,17889,1,1.0
4130,17890,1,0.0
4131,17894,0,1.0
4132,17895,1,1.0
4133,17904,1,0.0
4134,17906,1,1.0
4135,17907,1,0.0
4136,17911,0,0.0
4137,17916,0,0.0
4138,17919,1,1.0
4139,17920,1,1.0
4140,17922,0,0.0
4141,17923,0,0.0
4142,17936,1,0.0
4143,17939,0,0.0
4144,17943,0,0.0
4145,17944,0,1.0
4146,17946,0,0.0
4147,17947,1,0.0
4148,17949,0,1.0
4149,17954,1,1.0
4150,17957,0,0.0
4151,17962,0,0.0
4152,17963,0,1.0
4153,17964,1,1.0
4154,17966,1,1.0
4155,17969,0,0.0
4156,17970,0,0.0
4157,17976,0,0.0
4158,17980,1,1.0
4159,17982,1,0.0
4160,17983,1,1.0
4161,17986,1,0.0
4162,17991,0,1.0
4163,17992,0,1.0
4164,17994,1,1.0
4165,17997,0,0.0
4166,18000,1,1.0
4167,18002,1,1.0
4168,18009,0,1.0
4169,18010,0,1.0
4170,18012,0,0.0
4171,18014,0,0.0
4172,18015,0,0.0
4173,18017,0,1.0
4174,18023,0,0.0
4175,18024,1,1.0
4176,18030,1,1.0
4177,18033,0,0.0
4178,18039,0,1.0
4179,18040,0,0.0
4180,18049,0,1.0
4181,18053,0,1.0
4182,18054,1,1.0
4183,18060,0,1.0
4184,18061,0,0.0
4185,18072,0,1.0
4186,18075,0,0.0
4187,18076,0,0.0
4188,18081,1,1.0
4189,18083,0,1.0
4190,18089,0,1.0
4191,18090,1,0.0
4192,18094,0,1.0
4193,18099,0,0.0
4194,18105,0,1.0
4195,18111,0,1.0
4196,18117,0,0.0
4197,18122,1,1.0
4198,18132,0,1.0
4199,18134,0,1.0
4200,18135,0,0.0
4201,18141,0,1.0
4202,18142,0,0.0
4203,18150,1,1.0
4204,18157,0,0.0
4205,18163,0,0.0
4206,18165,0,0.0
4207,18173,0,0.0
4208,18176,0,1.0
4209,18177,0,0.0
4210,18179,0,0.0
4211,18180,1,0.0
4212,18181,0,0.0
4213,18182,1,1.0
4214,18183,0,1.0
4215,18189,1,1.0
4216,18196,0,0.0
4217,18197,1,0.0
4218,18199,1,0.0
4219,18202,1,1.0
4220,18205,0,1.0
4221,18213,1,1.0
4222,18214,0,0.0
4223,18223,1,1.0
4224,18225,0,0.0
4225,18235,1,1.0
4226,18239,1,0.0
4227,18241,0,0.0
4228,18242,0,0.0
4229,18243,0,1.0
4230,18252,1,1.0
4231,18260,0,1.0
4232,18261,0,0.0
4233,18263,0,0.0
4234,18267,1,1.0
4235,18277,0,1.0
4236,18282,1,0.0
4237,18284,0,0.0
4238,18297,1,1.0
4239,18299,0,0.0
4240,18300,0,0.0
4241,18301,0,1.0
4242,18303,0,1.0
4243,18304,0,1.0
4244,18309,0,0.0
4245,18313,0,1.0
4246,18314,1,0.0
4247,18315,0,0.0
4248,18317,0,1.0
4249,18326,0,1.0
4250,18329,1,1.0
4251,18332,1,0.0
4252,18333,1,1.0
4253,18334,1,1.0
4254,18335,1,0.0
4255,18336,0,1.0
4256,18347,0,0.0
4257,18349,0,0.0
4258,18350,1,1.0
4259,18356,0,0.0
4260,18357,1,1.0
4261,18360,0,1.0
4262,18361,1,1.0
4263,18365,0,0.0
4264,18370,0,0.0
4265,18372,0,1.0
4266,18376,0,1.0
4267,18384,0,0.0
4268,18387,1,1.0
4269,18389,1,1.0
4270,18393,0,0.0
4271,18395,0,1.0
4272,18396,1,1.0
4273,18400,1,0.0
4274,18405,0,1.0
4275,18406,0,1.0
4276,18409,0,1.0
4277,18417,1,0.0
4278,18420,0,0.0
4279,18424,0,0.0
4280,18425,0,1.0
4281,18430,0,0.0
4282,18431,1,1.0
4283,18434,1,1.0
4284,18435,0,1.0
4285,18439,0,1.0
4286,18440,1,1.0
4287,18441,1,1.0
4288,18445,0,1.0
4289,18446,0,0.0
4290,18450,1,1.0
4291,18453,1,0.0
4292,18455,0,0.0
4293,18457,0,0.0
4294,18466,1,1.0
4295,18467,0,1.0
4296,18473,0,0.0
4297,18477,1,1.0
4298,18480,1,1.0
4299,18482,0,1.0
4300,18490,0,1.0
4301,18504,0,1.0
4302,18506,1,1.0
4303,18519,0,1.0
4304,18520,0,0.0
4305,18524,1,1.0
4306,18526,1,1.0
4307,18535,1,1.0
4308,18545,0,1.0
4309,18547,1,1.0
4310,18554,1,1.0
4311,18561,0,1.0
4312,18565,1,0.0
4313,18572,0,0.0
4314,18575,0,1.0
4315,18576,0,0.0
4316,18585,1,0.0
4317,18586,1,0.0
4318,18594,0,1.0
4319,18595,1,1.0
4320,18596,0,0.0
4321,18602,1,1.0
4322,18605,0,0.0
4323,18607,0,1.0
4324,18611,1,0.0
4325,18617,1,0.0
4326,18620,1,1.0
4327,18624,0,1.0
4328,18625,0,1.0
4329,18639,0,0.0
4330,18640,0,0.0
4331,18641,1,1.0
4332,18645,1,1.0
4333,18650,0,0.0
4334,18651,1,1.0
4335,18665,0,0.0
4336,18667,1,1.0
4337,18669,0,1.0
4338,18682,0,0.0
4339,18684,0,1.0
4340,18709,0,1.0
4341,18716,1,1.0
4342,18722,0,1.0
4343,18723,0,1.0
4344,18724,0,1.0
4345,18726,1,1.0
4346,18729,0,1.0
4347,18733,0,0.0
4348,18735,1,0.0
4349,18745,1,1.0
4350,18746,1,1.0
4351,18747,1,1.0
4352,18749,0,0.0
4353,18754,1,1.0
4354,18757,0,0.0
4355,18772,0,1.0
4356,18773,0,0.0
4357,18775,0,0.0
4358,18785,0,0.0
4359,18787,0,0.0
4360,18793,0,0.0
4361,18797,0,1.0
4362,18800,1,1.0
4363,18802,0,0.0
4364,18803,1,0.0
4365,18811,1,1.0
4366,18812,0,1.0
4367,18817,1,1.0
4368,18821,0,1.0
4369,18826,0,1.0
4370,18827,1,0.0
4371,18830,0,1.0
4372,18832,1,1.0
4373,18833,1,0.0
4374,18843,0,1.0
4375,18849,1,1.0
4376,18855,0,0.0
4377,18856,1,1.0
4378,18857,1,1.0
4379,18859,0,0.0
4380,18860,0,0.0
4381,18867,1,1.0
4382,18870,0,0.0
4383,18871,1,1.0
4384,18876,1,1.0
4385,18882,1,1.0
4386,18883,1,1.0
4387,18884,0,1.0
4388,18887,0,0.0
4389,18899,0,0.0
4390,18901,1,1.0
4391,18904,1,0.0
4392,18913,0,0.0
4393,18923,1,0.0
4394,18924,0,0.0
4395,18930,1,1.0
4396,18934,0,1.0
4397,18941,0,0.0
4398,18942,0,1.0
4399,18943,0,0.0
4400,18945,0,0.0
4401,18949,0,0.0
4402,18951,1,0.0
4403,18952,1,1.0
4404,18953,1,1.0
4405,18956,1,1.0
4406,18961,1,1.0
4407,18964,0,0.0
4408,18966,1,1.0
4409,18967,0,1.0
4410,18971,1,0.0
4411,18973,0,1.0
4412,18974,1,0.0
4413,18975,0,0.0
4414,18976,1,1.0
4415,18981,0,0.0
4416,18982,0,0.0
4417,18983,0,1.0
4418,18990,0,0.0
4419,19003,1,1.0
4420,19012,0,0.0
4421,19013,0,0.0
4422,19016,0,1.0
4423,19019,0,0.0
4424,19020,1,0.0
4425,19029,1,1.0
4426,19030,1,1.0
4427,19036,1,1.0
4428,19040,0,0.0
4429,19041,0,1.0
4430,19044,1,1.0
4431,19047,0,0.0
4432,19050,0,0.0
4433,19051,1,0.0
4434,19054,0,1.0
4435,19061,0,1.0
4436,19066,0,0.0
4437,19067,0,1.0
4438,19069,0,0.0
4439,19071,0,0.0
4440,19074,1,1.0
4441,19079,0,0.0
4442,19080,1,0.0
4443,19082,0,0.0
4444,19086,0,1.0
4445,19089,1,0.0
4446,19090,0,0.0
4447,19091,0,1.0
4448,19094,1,1.0
4449,19101,0,0.0
4450,19103,1,0.0
4451,19105,1,1.0
4452,19111,1,1.0
4453,19117,0,0.0
4454,19121,1,0.0
4455,19123,1,1.0
4456,19125,1,1.0
4457,19141,0,0.0
4458,19149,0,0.0
4459,19155,0,0.0
4460,19156,0,1.0
4461,19160,1,0.0
4462,19161,1,1.0
4463,19162,0,0.0
4464,19163,0,1.0
4465,19165,0,1.0
4466,19177,0,0.0
4467,19179,0,0.0
4468,19181,0,1.0
4469,19183,0,0.0
4470,19190,0,0.0
4471,19192,1,1.0
4472,19196,0,0.0
4473,19197,0,0.0
4474,19202,1,1.0
4475,19214,1,1.0
4476,19216,0,0.0
4477,19222,1,1.0
4478,19224,0,0.0
4479,19227,1,1.0
4480,19231,1,1.0
4481,19235,0,0.0
4482,19243,1,1.0
4483,19254,0,0.0
4484,19262,1,0.0
4485,19266,1,1.0
4486,19270,0,0.0
4487,19273,1,0.0
4488,19276,1,0.0
4489,19281,0,0.0
4490,19286,0,1.0
4491,19290,0,0.0
4492,19291,0,0.0
4493,19304,1,0.0
4494,19306,0,1.0
4495,19309,1,0.0
4496,19314,0,1.0
4497,19316,1,1.0
4498,19319,0,0.0
4499,19324,0,0.0
4500,19326,1,0.0
4501,19330,1,1.0
4502,19331,0,0.0
4503,19334,0,0.0
4504,19337,0,0.0
4505,19341,0,1.0
4506,19342,1,1.0
4507,19344,1,0.0
4508,19347,0,1.0
4509,19351,1,1.0
4510,19355,1,0.0
4511,19360,0,1.0
4512,19361,0,0.0
4513,19362,0,1.0
4514,19367,1,1.0
4515,19369,0,1.0
4516,19371,1,1.0
4517,19374,0,1.0
4518,19379,0,1.0
4519,19381,1,1.0
4520,19383,1,1.0
4521,19384,1,1.0
4522,19393,1,0.0
4523,19396,0,1.0
4524,19397,0,1.0
4525,19402,0,0.0
4526,19407,1,1.0
4527,19412,0,0.0
4528,19414,1,0.0
4529,19416,1,1.0
4530,19419,0,0.0
4531,19422,0,0.0
4532,19424,0,1.0
4533,19426,0,1.0
4534,19427,1,1.0
4535,19433,1,1.0
4536,19434,0,0.0
4537,19435,0,0.0
4538,19436,0,1.0
4539,19443,0,1.0
4540,19444,0,0.0
4541,19449,0,0.0
4542,19459,0,0.0
4543,19462,0,0.0
4544,19463,0,1.0
4545,19464,0,0.0
4546,19465,1,1.0
4547,19469,1,1.0
4548,19474,0,0.0
4549,19476,0,1.0
4550,19477,1,0.0
4551,19490,0,1.0
4552,19491,1,0.0
4553,19494,1,1.0
4554,19497,1,0.0
4555,19501,1,1.0
4556,19503,0,1.0
4557,19504,1,0.0
4558,19505,0,0.0
4559,19506,0,1.0
4560,19511,0,0.0
4561,19513,1,1.0
4562,19514,0,0.0
4563,19515,0,0.0
4564,19516,0,1.0
4565,19519,0,1.0
4566,19520,0,1.0
4567,19521,0,1.0
4568,19525,0,0.0
4569,19527,0,1.0
4570,19529,0,0.0
4571,19532,0,1.0
4572,19542,1,1.0
4573,19543,1,1.0
4574,19544,1,0.0
4575,19549,0,0.0
4576,19552,1,1.0
4577,19554,0,1.0
4578,19562,0,0.0
4579,19565,1,1.0
4580,19569,0,0.0
4581,19577,1,1.0
4582,19586,0,1.0
4583,19593,0,1.0
4584,19594,1,1.0
4585,19597,0,0.0
4586,19599,0,0.0
4587,19600,0,1.0
4588,19601,1,1.0
4589,19603,1,0.0
4590,19605,1,0.0
4591,19607,1,1.0
4592,19612,1,1.0
4593,19616,0,0.0
4594,19619,1,1.0
4595,19630,1,0.0
4596,19633,1,1.0
4597,19635,1,1.0
4598,19637,0,0.0
4599,19645,0,1.0
4600,19646,1,1.0
4601,19649,0,0.0
4602,19660,1,1.0
4603,19664,1,0.0
4604,19665,1,0.0
4605,19666,0,0.0
4606,19667,0,0.0
4607,19670,0,1.0
4608,19677,1,1.0
4609,19687,0,0.0
4610,19691,0,1.0
4611,19693,0,1.0
4612,19696,0,0.0
4613,19702,0,1.0
4614,19716,1,0.0
4615,19719,0,0.0
4616,19723,0,1.0
4617,19732,1,1.0
4618,19739,1,0.0
4619,19745,0,1.0
4620,19747,0,0.0
4621,19749,1,1.0
4622,19751,1,1.0
4623,19753,0,0.0
4624,19754,0,1.0
4625,19756,0,0.0
4626,19762,1,0.0
4627,19765,0,0.0
4628,19766,0,0.0
4629,19774,0,0.0
4630,19779,1,1.0
4631,19780,0,0.0
4632,19781,1,1.0
4633,19785,0,0.0
4634,19787,0,0.0
4635,19791,0,1.0
4636,19801,1,1.0
4637,19802,0,0.0
4638,19805,1,0.0
4639,19807,0,1.0
4640,19810,0,1.0
4641,19817,0,1.0
4642,19819,1,1.0
4643,19820,0,1.0
4644,19823,1,1.0
4645,19826,0,0.0
4646,19835,1,0.0
4647,19840,1,0.0
4648,19844,0,0.0
4649,19846,0,1.0
4650,19852,0,0.0
4651,19853,0,1.0
4652,19859,0,0.0
4653,19860,1,0.0
4654,19864,1,0.0
4655,19874,0,0.0
4656,19875,0,1.0
4657,19876,1,0.0
4658,19879,0,0.0
4659,19882,1,1.0
4660,19892,0,1.0
4661,19895,1,1.0
4662,19899,0,0.0
4663,19906,1,1.0
4664,19907,1,1.0
4665,19909,1,0.0
4666,19911,0,1.0
4667,19912,1,1.0
4668,19919,0,0.0
4669,19920,1,0.0
4670,19923,0,0.0
4671,19929,1,0.0
4672,19931,1,1.0
4673,19937,0,0.0
4674,19939,0,1.0
4675,19942,1,0.0
4676,19944,1,1.0
4677,19946,0,1.0
4678,19959,0,0.0
4679,19961,0,1.0
4680,19963,0,1.0
4681,19964,0,0.0
4682,19966,1,1.0
4683,19970,0,0.0
4684,19979,0,0.0
4685,19985,0,0.0
4686,19992,0,1.0
4687,19995,0,0.0
4688,20001,1,0.0
4689,20004,1,0.0
4690,20007,0,0.0
4691,20020,0,1.0
4692,20029,1,0.0
4693,20049,1,1.0
4694,20059,1,0.0
4695,20060,0,0.0
4696,20063,1,1.0
4697,20064,0,1.0
4698,20066,0,1.0
4699,20067,0,0.0
4700,20069,1,1.0
4701,20072,0,0.0
4702,20073,1,0.0
4703,20077,0,1.0
4704,20082,0,1.0
4705,20090,0,1.0
4706,20092,0,1.0
4707,20093,0,0.0
4708,20097,1,1.0
4709,20101,1,0.0
4710,20104,1,1.0
4711,20109,1,1.0
4712,20110,0,0.0
4713,20111,0,0.0
4714,20112,1,1.0
4715,20113,0,0.0
4716,20120,0,1.0
4717,20121,0,0.0
4718,20127,1,1.0
4719,20129,0,1.0
4720,20132,0,1.0
4721,20137,0,0.0
4722,20141,0,1.0
4723,20142,0,0.0
4724,20151,0,0.0
4725,20152,0,1.0
4726,20153,1,1.0
4727,20156,1,1.0
4728,20166,0,0.0
4729,20167,1,0.0
4730,20173,1,1.0
4731,20189,1,0.0
4732,20191,1,1.0
4733,20194,1,1.0
4734,20200,0,0.0
4735,20206,1,1.0
4736,20209,0,0.0
4737,20210,0,0.0
4738,20219,0,1.0
4739,20221,0,1.0
4740,20223,0,0.0
4741,20224,1,0.0
4742,20227,1,0.0
4743,20232,0,0.0
4744,20234,1,1.0
4745,20242,1,1.0
4746,20246,0,1.0
4747,20247,0,0.0
4748,20254,0,0.0
4749,20260,0,0.0
4750,20261,1,1.0
4751,20262,0,0.0
4752,20272,0,0.0
4753,20274,1,1.0
4754,20275,0,1.0
4755,20283,1,1.0
4756,20299,1,1.0
4757,20301,0,0.0
4758,20305,1,0.0
4759,20311,1,1.0
