,id,infrastructure_related,infrastructure_related_prediction
3593,15341,0,0.0
3594,15351,0,1.0
3595,15369,0,1.0
3596,15372,0,0.0
3597,15374,0,0.0
3598,15375,0,0.0
3599,15376,0,0.0
3600,15380,0,0.0
3601,15384,0,0.0
3602,15386,1,0.0
3603,15389,0,0.0
3604,15390,0,0.0
3605,15395,0,0.0
3606,15397,0,0.0
3607,15400,0,1.0
3608,15401,0,0.0
3609,15402,0,0.0
3610,15403,0,0.0
3611,15404,0,1.0
3612,15430,0,0.0
3613,15432,0,1.0
3614,15435,0,0.0
3615,15445,0,0.0
3616,15460,0,1.0
3617,15473,0,0.0
3618,15476,0,0.0
3619,15479,0,0.0
3620,15481,1,0.0
3621,15483,0,0.0
3622,15494,0,0.0
3623,15496,0,0.0
3624,15497,1,0.0
3625,15499,0,0.0
3626,15501,0,0.0
3627,15517,1,0.0
3628,15522,0,0.0
3629,15524,0,0.0
3630,15525,0,0.0
3631,15545,0,0.0
3632,15547,0,0.0
3633,15550,0,0.0
3634,15552,0,0.0
3635,15560,0,0.0
3636,15561,0,0.0
3637,15563,0,0.0
3638,15569,0,0.0
3639,15573,0,0.0
3640,15580,0,0.0
3641,15582,1,0.0
3642,15584,0,0.0
3643,15585,0,0.0
3644,15594,1,0.0
3645,15600,0,0.0
3646,15606,0,1.0
3647,15616,0,1.0
3648,15619,0,0.0
3649,15633,0,0.0
3650,15639,0,0.0
3651,15643,0,0.0
3652,15646,0,0.0
3653,15652,1,0.0
3654,15655,0,0.0
3655,15657,0,0.0
3656,15664,0,0.0
3657,15666,1,0.0
3658,15672,0,0.0
3659,15673,0,0.0
3660,15676,0,0.0
3661,15677,0,0.0
3662,15680,0,0.0
3663,15683,0,0.0
3664,15684,0,0.0
3665,15690,0,0.0
3666,15694,0,0.0
3667,15696,0,0.0
3668,15701,0,0.0
3669,15709,0,0.0
3670,15710,0,1.0
3671,15711,0,0.0
3672,15720,1,0.0
3673,15721,0,0.0
3674,15727,0,0.0
3675,15730,1,0.0
3676,15733,0,0.0
3677,15741,0,0.0
3678,15742,0,0.0
3679,15744,0,0.0
3680,15751,0,0.0
3681,15756,0,0.0
3682,15759,0,0.0
3683,15760,0,0.0
3684,15762,0,0.0
3685,15772,0,0.0
3686,15773,0,0.0
3687,15780,0,0.0
3688,15793,0,0.0
3689,15796,0,0.0
3690,15797,0,0.0
3691,15800,0,0.0
3692,15802,0,0.0
3693,15803,0,0.0
3694,15807,0,0.0
3695,15809,0,0.0
3696,15817,1,0.0
3697,15821,0,0.0
3698,15826,0,0.0
3699,15836,0,0.0
3700,15837,1,0.0
3701,15840,0,0.0
3702,15845,0,0.0
3703,15847,0,0.0
3704,15849,0,0.0
3705,15851,0,0.0
3706,15860,0,0.0
3707,15863,0,0.0
3708,15864,0,0.0
3709,15866,0,0.0
3710,15871,0,0.0
3711,15873,0,0.0
3712,15879,0,0.0
3713,15880,0,0.0
3714,15892,0,1.0
3715,15896,0,0.0
3716,15897,0,0.0
3717,15900,0,0.0
3718,15904,0,0.0
3719,15905,0,0.0
3720,15911,0,0.0
3721,15916,0,0.0
3722,15920,0,0.0
3723,15922,0,0.0
3724,15930,0,1.0
3725,15932,0,0.0
3726,15934,0,0.0
3727,15940,0,0.0
3728,15951,0,0.0
3729,15952,0,0.0
3730,15957,0,0.0
3731,15963,0,0.0
3732,15964,0,0.0
3733,15970,0,0.0
3734,15972,0,0.0
3735,15973,0,0.0
3736,15974,0,0.0
3737,15990,0,0.0
3738,15991,0,0.0
3739,15993,0,0.0
3740,15994,0,0.0
3741,15995,1,0.0
3742,15999,0,0.0
3743,16004,0,0.0
3744,16010,0,1.0
3745,16019,1,0.0
3746,16021,0,0.0
3747,16024,0,0.0
3748,16027,0,0.0
3749,16034,0,0.0
3750,16036,0,0.0
3751,16055,0,0.0
3752,16062,0,0.0
3753,16063,1,0.0
3754,16074,0,0.0
3755,16075,0,0.0
3756,16076,0,0.0
3757,16077,0,0.0
3758,16079,0,0.0
3759,16081,0,0.0
3760,16085,0,0.0
3761,16091,1,0.0
3762,16093,0,0.0
3763,16097,0,0.0
3764,16111,0,0.0
3765,16114,0,0.0
3766,16115,0,0.0
3767,16117,0,0.0
3768,16121,0,0.0
3769,16126,0,0.0
3770,16127,0,0.0
3771,16132,0,0.0
3772,16134,0,0.0
3773,16136,0,1.0
3774,16137,0,0.0
3775,16143,0,0.0
3776,16146,0,0.0
3777,16147,0,0.0
3778,16151,0,0.0
3779,16155,0,0.0
3780,16157,0,0.0
3781,16159,0,0.0
3782,16160,0,0.0
3783,16163,0,0.0
3784,16166,0,0.0
3785,16182,0,0.0
3786,16189,0,0.0
3787,16196,0,1.0
3788,16197,0,0.0
3789,16200,0,0.0
3790,16204,0,0.0
3791,16212,0,0.0
3792,16217,0,0.0
3793,16225,0,0.0
3794,16226,0,0.0
3795,16227,0,0.0
3796,16230,0,0.0
3797,16236,1,0.0
3798,16242,1,0.0
3799,16245,0,0.0
3800,16245,0,0.0
3801,16247,0,0.0
3802,16249,0,0.0
3803,16250,0,0.0
3804,16251,0,0.0
3805,16252,0,0.0
3806,16254,1,0.0
3807,16255,0,0.0
3808,16256,0,0.0
3809,16257,0,0.0
3810,16260,0,0.0
3811,16263,0,0.0
3812,16264,0,0.0
3813,16265,0,0.0
3814,16269,0,0.0
3815,16270,0,0.0
3816,16271,0,0.0
3817,16273,0,0.0
3818,16279,0,0.0
3819,16281,1,0.0
3820,16284,0,0.0
3821,16285,0,0.0
3822,16287,1,0.0
3823,16299,0,0.0
3824,16307,0,0.0
3825,16309,0,0.0
3826,16324,0,0.0
3827,16327,0,0.0
3828,16329,0,0.0
3829,16331,0,0.0
3830,16334,0,0.0
3831,16341,0,0.0
3832,16343,0,0.0
3833,16346,1,0.0
3834,16347,0,0.0
3835,16352,0,0.0
3836,16355,0,0.0
3837,16361,0,0.0
3838,16363,0,0.0
3839,16364,0,0.0
3840,16365,0,0.0
3841,16369,0,0.0
3842,16371,1,0.0
3843,16372,0,0.0
3844,16373,0,0.0
3845,16374,0,0.0
3846,16375,0,0.0
3847,16384,0,0.0
3848,16385,0,0.0
3849,16395,0,0.0
3850,16397,0,0.0
3851,16400,0,0.0
3852,16402,0,0.0
3853,16410,0,0.0
3854,16411,0,0.0
3855,16422,0,0.0
3856,16427,0,0.0
3857,16429,0,0.0
3858,16434,0,0.0
3859,16442,0,0.0
3860,16444,0,0.0
3861,16446,1,0.0
3862,16449,0,0.0
3863,16450,0,0.0
3864,16455,0,0.0
3865,16459,0,0.0
3866,16463,0,0.0
3867,16471,0,0.0
3868,16472,0,0.0
3869,16476,0,0.0
3870,16479,0,0.0
3871,16484,0,0.0
3872,16486,0,0.0
3873,16489,0,0.0
3874,16491,0,0.0
3875,16511,0,0.0
3876,16513,0,0.0
3877,16514,0,0.0
3878,16521,0,0.0
3879,16529,0,0.0
3880,16530,1,0.0
3881,16531,0,0.0
3882,16532,0,0.0
3883,16534,0,0.0
3884,16545,0,0.0
3885,16547,0,0.0
3886,16550,0,0.0
3887,16552,0,0.0
3888,16555,0,0.0
3889,16560,0,0.0
3890,16567,0,0.0
3891,16570,0,0.0
3892,16576,0,0.0
3893,16583,0,1.0
3894,16587,0,0.0
3895,16590,0,0.0
3896,16601,0,0.0
3897,16602,0,0.0
3898,16605,0,0.0
3899,16606,0,0.0
3900,16610,0,0.0
3901,16613,0,0.0
3902,16614,0,0.0
3903,16621,0,0.0
3904,16627,0,0.0
3905,16634,1,0.0
3906,16635,0,0.0
3907,16639,0,0.0
3908,16646,0,0.0
3909,16652,0,0.0
3910,16656,0,0.0
3911,16661,0,0.0
3912,16666,0,0.0
3913,16669,0,0.0
3914,16671,0,0.0
3915,16684,0,0.0
3916,16685,1,0.0
3917,16687,0,0.0
3918,16694,0,0.0
3919,16702,0,0.0
3920,16704,0,0.0
3921,16709,0,0.0
3922,16711,1,0.0
3923,16715,0,0.0
3924,16721,0,0.0
3925,16723,0,0.0
3926,16726,0,0.0
3927,16727,0,0.0
3928,16729,0,0.0
3929,16730,0,0.0
3930,16734,0,0.0
3931,16742,0,0.0
3932,16744,0,0.0
3933,16746,0,0.0
3934,16750,0,0.0
3935,16762,0,0.0
3936,16763,0,0.0
3937,16767,0,0.0
3938,16773,0,0.0
3939,16782,0,0.0
3940,16783,0,0.0
3941,16786,0,0.0
3942,16792,0,0.0
3943,16793,0,0.0
3944,16796,1,0.0
3945,16803,0,0.0
3946,16806,0,0.0
3947,16809,0,0.0
3948,16813,0,0.0
3949,16814,0,0.0
3950,16815,0,0.0
3951,16817,0,0.0
3952,16826,0,0.0
3953,16833,0,1.0
3954,16847,0,0.0
3955,16851,0,0.0
3956,16860,0,0.0
3957,16871,1,0.0
3958,16881,0,0.0
3959,16882,0,0.0
3960,16883,0,0.0
3961,16885,0,0.0
3962,16890,0,0.0
3963,16907,0,0.0
3964,16916,0,0.0
3965,16917,0,0.0
3966,16919,0,0.0
3967,16923,0,0.0
3968,16924,0,0.0
3969,16926,0,0.0
3970,16927,0,0.0
3971,16930,0,0.0
3972,16935,0,0.0
3973,16941,0,0.0
3974,16942,0,0.0
3975,16945,0,0.0
3976,16952,0,0.0
3977,16954,0,0.0
3978,16955,0,0.0
3979,16957,0,0.0
3980,16969,0,0.0
3981,16970,0,0.0
3982,16971,0,0.0
3983,16974,0,0.0
3984,16980,0,0.0
3985,16986,0,0.0
3986,16999,0,0.0
3987,17000,0,0.0
3988,17001,0,0.0
3989,17004,0,0.0
3990,17007,0,0.0
3991,17012,0,0.0
3992,17015,0,0.0
3993,17017,0,0.0
3994,17019,0,0.0
3995,17023,0,0.0
3996,17026,0,0.0
3997,17027,0,0.0
3998,17036,0,0.0
3999,17037,0,0.0
4000,17039,1,0.0
4001,17042,0,0.0
4002,17045,0,0.0
4003,17047,0,0.0
4004,17062,1,0.0
4005,17064,0,0.0
4006,17065,0,0.0
4007,17071,0,0.0
4008,17077,0,0.0
4009,17084,0,0.0
4010,17091,1,1.0
4011,17092,0,0.0
4012,17093,0,0.0
4013,17106,0,0.0
4014,17110,1,0.0
4015,17114,0,0.0
4016,17117,0,0.0
4017,17120,0,0.0
4018,17123,1,0.0
4019,17126,0,0.0
4020,17129,0,0.0
4021,17132,0,0.0
4022,17146,0,0.0
4023,17147,0,0.0
4024,17153,1,0.0
4025,17154,0,1.0
4026,17155,0,0.0
4027,17165,0,0.0
4028,17170,0,0.0
4029,17176,0,0.0
4030,17181,0,0.0
4031,17182,0,0.0
4032,17183,0,0.0
4033,17190,0,0.0
4034,17199,0,0.0
4035,17201,0,0.0
4036,17203,0,0.0
4037,17204,0,0.0
4038,17214,1,0.0
4039,17215,0,0.0
4040,17216,0,0.0
4041,17223,0,0.0
4042,17224,0,0.0
4043,17232,0,0.0
4044,17234,0,0.0
4045,17237,0,0.0
4046,17240,0,0.0
4047,17242,0,0.0
4048,17244,0,0.0
4049,17247,0,0.0
4050,17251,0,0.0
4051,17253,0,0.0
4052,17254,0,0.0
4053,17255,0,0.0
4054,17260,0,0.0
4055,17263,0,0.0
4056,17266,0,0.0
4057,17274,0,0.0
4058,17279,0,0.0
4059,17281,0,0.0
4060,17284,0,0.0
4061,17293,1,0.0
4062,17304,0,0.0
4063,17306,0,0.0
4064,17309,0,0.0
4065,17317,0,0.0
4066,17320,0,0.0
4067,17321,0,0.0
4068,17322,0,0.0
4069,17330,0,0.0
4070,17335,0,0.0
4071,17343,0,0.0
4072,17345,0,0.0
4073,17347,0,0.0
4074,17350,0,0.0
4075,17351,0,0.0
4076,17352,0,0.0
4077,17354,0,0.0
4078,17359,0,0.0
4079,17360,0,0.0
4080,17362,0,0.0
4081,17363,0,0.0
4082,17364,1,0.0
4083,17365,0,0.0
4084,17366,0,0.0
4085,17369,0,0.0
4086,17374,0,0.0
4087,17375,0,0.0
4088,17384,0,0.0
4089,17385,0,0.0
4090,17390,0,0.0
4091,17393,0,0.0
4092,17394,0,0.0
4093,17402,1,0.0
4094,17403,0,0.0
4095,17424,0,0.0
4096,17425,0,0.0
4097,17426,0,0.0
4098,17427,0,0.0
4099,17429,0,0.0
4100,17432,0,0.0
4101,17442,1,0.0
4102,17449,0,0.0
4103,17450,0,0.0
4104,17454,0,0.0
4105,17455,0,0.0
4106,17456,0,0.0
4107,17460,0,0.0
4108,17463,1,0.0
4109,17465,1,0.0
4110,17466,1,0.0
4111,17470,1,0.0
4112,17472,0,0.0
4113,17476,0,0.0
4114,17479,0,0.0
4115,17482,0,0.0
4116,17483,0,0.0
4117,17485,0,0.0
4118,17486,0,0.0
4119,17487,0,0.0
4120,17495,0,0.0
4121,17496,0,0.0
4122,17504,0,0.0
4123,17509,0,0.0
4124,17510,0,0.0
4125,17511,0,0.0
4126,17520,1,0.0
4127,17527,0,0.0
4128,17530,0,0.0
4129,17545,0,0.0
4130,17553,0,0.0
4131,17554,0,0.0
4132,17555,0,0.0
4133,17559,0,0.0
4134,17560,0,0.0
4135,17561,0,0.0
4136,17563,0,0.0
4137,17569,0,0.0
4138,17579,0,0.0
4139,17582,0,0.0
4140,17587,0,0.0
4141,17602,0,0.0
4142,17603,0,0.0
4143,17604,0,0.0
4144,17611,1,1.0
4145,17615,0,0.0
4146,17616,0,0.0
4147,17622,0,0.0
4148,17623,0,0.0
4149,17625,0,0.0
4150,17630,0,0.0
4151,17634,0,0.0
4152,17636,1,0.0
4153,17649,0,0.0
4154,17651,0,0.0
4155,17652,0,0.0
4156,17657,0,0.0
4157,17666,0,0.0
4158,17667,0,0.0
4159,17670,0,0.0
4160,17675,0,1.0
4161,17682,0,0.0
4162,17684,0,0.0
4163,17685,0,0.0
4164,17694,0,0.0
4165,17696,0,0.0
4166,17710,0,0.0
4167,17715,1,0.0
4168,17726,0,0.0
4169,17727,0,0.0
4170,17730,0,0.0
4171,17733,0,0.0
4172,17734,1,0.0
4173,17735,0,0.0
4174,17737,0,0.0
4175,17742,0,0.0
4176,17744,0,0.0
4177,17760,0,0.0
4178,17761,0,0.0
4179,17766,0,0.0
4180,17771,0,0.0
4181,17785,0,0.0
4182,17789,0,0.0
4183,17792,0,0.0
4184,17793,0,0.0
4185,17797,0,0.0
4186,17800,1,0.0
4187,17804,0,0.0
4188,17809,0,0.0
4189,17812,1,0.0
4190,17821,0,0.0
4191,17823,1,0.0
4192,17826,0,0.0
4193,17831,0,0.0
4194,17832,0,0.0
4195,17835,0,0.0
4196,17842,1,0.0
4197,17846,0,0.0
4198,17850,0,0.0
4199,17852,0,0.0
4200,17855,0,0.0
4201,17856,0,1.0
4202,17861,0,0.0
4203,17863,0,0.0
4204,17865,0,0.0
4205,17866,0,0.0
4206,17867,0,0.0
4207,17869,0,0.0
4208,17876,0,0.0
4209,17877,0,0.0
4210,17884,1,0.0
4211,17895,0,0.0
4212,17896,0,1.0
4213,17897,0,0.0
4214,17900,0,0.0
4215,17904,1,0.0
4216,17906,0,0.0
4217,17912,0,0.0
4218,17922,0,0.0
4219,17929,0,0.0
4220,17930,0,0.0
4221,17935,0,0.0
4222,17936,1,0.0
4223,17954,0,0.0
4224,17955,0,0.0
4225,17957,0,0.0
4226,17962,0,0.0
4227,17970,0,0.0
4228,17971,1,0.0
4229,17972,0,0.0
4230,17973,0,0.0
4231,17979,0,0.0
4232,17981,1,0.0
4233,17986,1,0.0
4234,17987,1,0.0
4235,17993,0,0.0
4236,17994,0,0.0
4237,18000,0,0.0
4238,18002,1,0.0
4239,18005,0,0.0
4240,18010,0,0.0
4241,18011,1,1.0
4242,18013,0,0.0
4243,18015,0,0.0
4244,18019,0,0.0
4245,18021,0,0.0
4246,18030,0,0.0
4247,18031,0,0.0
4248,18039,0,0.0
4249,18042,0,0.0
4250,18043,0,0.0
4251,18044,0,0.0
4252,18061,0,0.0
4253,18063,0,0.0
4254,18071,1,0.0
4255,18103,0,0.0
4256,18112,0,0.0
4257,18124,1,0.0
4258,18130,0,0.0
4259,18133,0,0.0
4260,18139,0,0.0
4261,18142,0,0.0
4262,18143,0,0.0
4263,18149,0,0.0
4264,18153,0,0.0
4265,18159,0,0.0
4266,18163,0,0.0
4267,18167,0,0.0
4268,18170,0,0.0
4269,18171,0,0.0
4270,18174,0,0.0
4271,18189,1,0.0
4272,18192,0,0.0
4273,18193,0,0.0
4274,18196,0,0.0
4275,18200,0,0.0
4276,18201,0,0.0
4277,18202,0,0.0
4278,18203,0,0.0
4279,18213,1,0.0
4280,18215,0,0.0
4281,18222,0,0.0
4282,18225,0,0.0
4283,18226,0,0.0
4284,18235,1,0.0
4285,18239,0,0.0
4286,18240,1,0.0
4287,18242,0,0.0
4288,18251,0,0.0
4289,18252,0,0.0
4290,18257,0,0.0
4291,18263,0,0.0
4292,18270,0,0.0
4293,18281,1,0.0
4294,18282,0,0.0
4295,18284,0,0.0
4296,18285,0,0.0
4297,18286,0,0.0
4298,18290,0,0.0
4299,18301,0,0.0
4300,18302,0,0.0
4301,18305,0,0.0
4302,18311,0,0.0
4303,18313,0,0.0
4304,18317,0,0.0
4305,18319,0,0.0
4306,18321,1,0.0
4307,18322,0,0.0
4308,18323,0,0.0
4309,18324,0,1.0
4310,18330,0,0.0
4311,18334,0,0.0
4312,18336,0,0.0
4313,18339,0,0.0
4314,18341,0,0.0
4315,18344,0,0.0
4316,18347,0,0.0
4317,18350,0,0.0
4318,18359,0,0.0
4319,18361,0,0.0
4320,18363,0,0.0
4321,18365,0,0.0
4322,18366,0,0.0
4323,18369,0,0.0
4324,18372,0,0.0
4325,18382,0,0.0
4326,18383,0,0.0
4327,18387,1,0.0
4328,18389,1,0.0
4329,18393,0,0.0
4330,18399,0,0.0
4331,18402,0,1.0
4332,18411,0,0.0
4333,18417,0,0.0
4334,18422,0,0.0
4335,18423,0,0.0
4336,18429,0,0.0
4337,18431,0,0.0
4338,18440,0,0.0
4339,18441,0,0.0
4340,18442,0,0.0
4341,18444,0,0.0
4342,18446,0,0.0
4343,18449,0,0.0
4344,18450,1,0.0
4345,18453,0,0.0
4346,18460,1,0.0
4347,18462,0,0.0
4348,18465,0,0.0
4349,18466,0,0.0
4350,18469,0,0.0
4351,18472,0,0.0
4352,18474,0,0.0
4353,18476,0,0.0
4354,18477,1,0.0
4355,18481,0,0.0
4356,18484,0,0.0
4357,18491,0,1.0
4358,18493,0,0.0
4359,18496,0,0.0
4360,18499,0,0.0
4361,18503,1,0.0
4362,18504,0,0.0
4363,18506,1,0.0
4364,18513,0,0.0
4365,18521,1,0.0
4366,18524,0,0.0
4367,18525,0,1.0
4368,18545,0,0.0
4369,18552,0,0.0
4370,18553,0,0.0
4371,18557,0,0.0
4372,18560,0,0.0
4373,18564,0,0.0
4374,18566,1,0.0
4375,18571,0,1.0
4376,18575,0,0.0
4377,18577,0,0.0
4378,18586,0,0.0
4379,18593,0,0.0
4380,18594,0,0.0
4381,18596,0,0.0
4382,18597,0,0.0
4383,18600,0,0.0
4384,18602,0,0.0
4385,18605,0,0.0
4386,18606,0,0.0
4387,18607,0,0.0
4388,18613,0,0.0
4389,18617,0,0.0
4390,18620,0,0.0
4391,18624,0,0.0
4392,18633,0,0.0
4393,18634,0,0.0
4394,18635,1,0.0
4395,18640,0,0.0
4396,18643,0,0.0
4397,18649,0,0.0
4398,18650,0,0.0
4399,18663,0,0.0
4400,18670,0,0.0
4401,18676,0,0.0
4402,18679,0,0.0
4403,18680,0,0.0
4404,18681,0,0.0
4405,18694,1,0.0
4406,18697,0,0.0
4407,18702,0,1.0
4408,18707,0,0.0
4409,18709,0,0.0
4410,18712,1,0.0
4411,18716,0,0.0
4412,18721,0,0.0
4413,18723,0,0.0
4414,18725,0,0.0
4415,18730,0,0.0
4416,18734,0,0.0
4417,18735,0,0.0
4418,18740,0,0.0
4419,18741,0,0.0
4420,18743,0,0.0
4421,18744,0,0.0
4422,18755,0,0.0
4423,18759,0,0.0
4424,18760,0,0.0
4425,18762,0,0.0
4426,18764,0,0.0
4427,18771,1,0.0
4428,18774,0,0.0
4429,18775,0,0.0
4430,18776,0,0.0
4431,18789,0,0.0
4432,18802,0,0.0
4433,18803,0,0.0
4434,18807,0,0.0
4435,18809,0,0.0
4436,18811,1,0.0
4437,18821,0,0.0
4438,18827,0,0.0
4439,18840,0,0.0
4440,18841,0,0.0
4441,18849,0,0.0
4442,18852,0,0.0
4443,18856,0,0.0
4444,18860,0,0.0
4445,18861,0,0.0
4446,18863,0,0.0
4447,18867,0,0.0
4448,18876,0,0.0
4449,18881,1,0.0
4450,18882,0,0.0
4451,18883,0,0.0
4452,18889,0,0.0
4453,18892,0,0.0
4454,18897,0,0.0
4455,18905,0,0.0
4456,18924,0,0.0
4457,18925,0,0.0
4458,18926,0,0.0
4459,18930,1,0.0
4460,18935,0,0.0
4461,18940,0,0.0
4462,18949,0,0.0
4463,18953,1,0.0
4464,18954,0,0.0
4465,18956,0,0.0
4466,18964,0,0.0
4467,18965,0,0.0
4468,18969,0,0.0
4469,18971,0,0.0
4470,18981,0,0.0
4471,18984,0,0.0
4472,18991,0,0.0
4473,18994,0,0.0
4474,18995,0,0.0
4475,18996,0,0.0
4476,18997,1,0.0
4477,19000,0,0.0
4478,19001,1,0.0
4479,19006,1,0.0
4480,19010,0,0.0
4481,19011,0,0.0
4482,19013,0,0.0
4483,19016,0,0.0
4484,19025,1,0.0
4485,19030,0,0.0
4486,19031,0,0.0
4487,19034,0,0.0
4488,19036,0,0.0
4489,19044,0,1.0
4490,19045,0,0.0
4491,19046,0,0.0
4492,19054,0,0.0
4493,19055,1,0.0
4494,19059,0,0.0
4495,19063,0,0.0
4496,19077,0,0.0
4497,19083,0,0.0
4498,19084,0,0.0
4499,19089,0,0.0
4500,19093,0,0.0
4501,19096,0,0.0
4502,19103,0,0.0
4503,19104,0,1.0
4504,19106,0,1.0
4505,19109,0,0.0
4506,19123,0,0.0
4507,19141,0,0.0
4508,19150,0,0.0
4509,19156,0,0.0
4510,19165,0,0.0
4511,19166,1,0.0
4512,19174,0,0.0
4513,19176,0,0.0
4514,19183,0,0.0
4515,19184,0,0.0
4516,19186,0,0.0
4517,19187,0,0.0
4518,19199,1,0.0
4519,19200,0,0.0
4520,19205,0,0.0
4521,19206,0,0.0
4522,19209,0,0.0
4523,19214,0,0.0
4524,19216,0,0.0
4525,19229,0,0.0
4526,19235,0,1.0
4527,19241,0,0.0
4528,19246,0,0.0
4529,19250,0,0.0
4530,19254,0,0.0
4531,19259,0,0.0
4532,19262,0,0.0
4533,19267,0,0.0
4534,19279,0,0.0
4535,19285,1,0.0
4536,19286,0,0.0
4537,19291,0,0.0
4538,19297,0,0.0
4539,19303,0,1.0
4540,19311,0,0.0
4541,19313,0,0.0
4542,19315,0,0.0
4543,19319,0,0.0
4544,19320,0,0.0
4545,19321,0,0.0
4546,19323,0,0.0
4547,19324,1,0.0
4548,19325,0,0.0
4549,19330,0,0.0
4550,19333,0,0.0
4551,19334,0,0.0
4552,19342,0,0.0
4553,19343,0,0.0
4554,19345,0,0.0
4555,19349,0,0.0
4556,19351,0,0.0
4557,19361,0,0.0
4558,19362,0,0.0
4559,19363,0,0.0
4560,19366,0,0.0
4561,19369,0,0.0
4562,19370,1,0.0
4563,19373,0,0.0
4564,19382,0,0.0
4565,19386,1,1.0
4566,19387,0,0.0
4567,19400,0,0.0
4568,19406,0,0.0
4569,19407,1,0.0
4570,19411,0,0.0
4571,19419,0,0.0
4572,19422,0,0.0
4573,19423,0,0.0
4574,19425,0,0.0
4575,19427,0,0.0
4576,19431,0,0.0
4577,19435,0,0.0
4578,19437,0,0.0
4579,19440,0,1.0
4580,19441,0,0.0
4581,19446,0,0.0
4582,19454,0,0.0
4583,19456,0,0.0
4584,19463,0,0.0
4585,19485,0,0.0
4586,19486,1,0.0
4587,19487,0,0.0
4588,19489,0,0.0
4589,19490,0,0.0
4590,19492,0,0.0
4591,19493,0,0.0
4592,19499,0,0.0
4593,19500,0,0.0
4594,19501,0,0.0
4595,19504,0,0.0
4596,19505,0,0.0
4597,19511,0,0.0
4598,19520,0,0.0
4599,19523,1,0.0
4600,19530,0,0.0
4601,19532,0,0.0
4602,19533,0,0.0
4603,19543,0,0.0
4604,19547,0,0.0
4605,19552,0,0.0
4606,19553,1,1.0
4607,19559,0,1.0
4608,19565,0,0.0
4609,19569,0,0.0
4610,19571,0,0.0
4611,19575,0,0.0
4612,19576,1,0.0
4613,19583,0,0.0
4614,19585,0,0.0
4615,19586,0,0.0
4616,19587,0,0.0
4617,19594,0,0.0
4618,19595,0,0.0
4619,19597,0,0.0
4620,19602,0,0.0
4621,19607,0,0.0
4622,19609,0,0.0
4623,19610,0,0.0
4624,19619,0,0.0
4625,19621,1,0.0
4626,19629,0,0.0
4627,19631,0,0.0
4628,19637,0,0.0
4629,19640,1,0.0
4630,19644,1,0.0
4631,19645,0,0.0
4632,19656,0,0.0
4633,19659,0,0.0
4634,19664,0,0.0
4635,19665,0,0.0
4636,19666,0,0.0
4637,19667,0,0.0
4638,19672,0,0.0
4639,19674,0,0.0
4640,19682,0,0.0
4641,19684,1,0.0
4642,19693,1,0.0
4643,19694,0,0.0
4644,19697,0,0.0
4645,19704,0,0.0
4646,19706,0,0.0
4647,19710,0,0.0
4648,19711,0,0.0
4649,19712,0,0.0
4650,19715,1,0.0
4651,19721,0,0.0
4652,19729,0,0.0
4653,19732,0,0.0
4654,19733,0,0.0
4655,19735,1,0.0
4656,19736,0,0.0
4657,19739,0,0.0
4658,19740,0,0.0
4659,19745,0,0.0
4660,19749,0,0.0
4661,19750,0,0.0
4662,19753,1,0.0
4663,19756,0,0.0
4664,19759,0,0.0
4665,19760,0,0.0
4666,19769,0,0.0
4667,19776,0,0.0
4668,19780,0,0.0
4669,19791,0,0.0
4670,19793,0,0.0
4671,19795,0,0.0
4672,19806,0,0.0
4673,19807,0,0.0
4674,19816,0,0.0
4675,19821,0,0.0
4676,19827,0,0.0
4677,19836,0,0.0
4678,19837,0,0.0
4679,19840,0,0.0
4680,19846,0,0.0
4681,19862,0,0.0
4682,19866,0,0.0
4683,19870,0,0.0
4684,19877,0,0.0
4685,19880,0,0.0
4686,19881,0,0.0
4687,19890,0,0.0
4688,19894,0,0.0
4689,19903,0,0.0
4690,19909,0,0.0
4691,19911,0,0.0
4692,19915,1,0.0
4693,19917,1,0.0
4694,19919,0,0.0
4695,19921,0,0.0
4696,19922,0,0.0
4697,19929,0,0.0
4698,19932,0,0.0
4699,19936,0,0.0
4700,19939,0,0.0
4701,19946,0,0.0
4702,19950,0,0.0
4703,19951,0,0.0
4704,19952,1,0.0
4705,19956,0,0.0
4706,19962,0,0.0
4707,19963,0,0.0
4708,19979,0,0.0
4709,19980,0,0.0
4710,19981,0,0.0
4711,19989,0,0.0
4712,19992,0,1.0
4713,19993,0,0.0
4714,19994,0,0.0
4715,19995,0,0.0
4716,19997,0,0.0
4717,19999,0,0.0
4718,20001,0,0.0
4719,20003,1,0.0
4720,20004,0,0.0
4721,20007,0,0.0
4722,20017,0,0.0
4723,20019,0,0.0
4724,20030,0,0.0
4725,20037,0,0.0
4726,20039,0,0.0
4727,20043,0,0.0
4728,20044,0,0.0
4729,20046,0,0.0
4730,20052,0,0.0
4731,20057,0,0.0
4732,20062,0,0.0
4733,20063,0,0.0
4734,20067,0,0.0
4735,20069,0,0.0
4736,20074,0,0.0
4737,20076,0,0.0
4738,20079,0,0.0
4739,20095,0,0.0
4740,20096,0,0.0
4741,20101,0,0.0
4742,20103,0,0.0
4743,20106,0,0.0
4744,20107,0,0.0
4745,20109,0,0.0
4746,20111,0,0.0
4747,20114,0,0.0
4748,20119,0,0.0
4749,20121,0,0.0
4750,20126,0,0.0
4751,20130,0,0.0
4752,20133,0,0.0
4753,20134,0,1.0
4754,20139,0,0.0
4755,20140,0,0.0
4756,20145,1,0.0
