,id,search_and_rescue,search_and_rescue_prediction
3593,15403,0,0.0
3594,15406,0,0.0
3595,15409,0,1.0
3596,15412,0,0.0
3597,15417,0,0.0
3598,15419,0,0.0
3599,15424,0,0.0
3600,15425,0,0.0
3601,15426,0,0.0
3602,15435,0,0.0
3603,15436,0,0.0
3604,15439,0,0.0
3605,15440,0,0.0
3606,15446,0,0.0
3607,15455,0,0.0
3608,15460,0,0.0
3609,15461,0,0.0
3610,15471,0,0.0
3611,15475,0,0.0
3612,15476,0,0.0
3613,15479,0,0.0
3614,15481,0,0.0
3615,15483,0,0.0
3616,15485,0,0.0
3617,15489,0,0.0
3618,15494,0,0.0
3619,15495,0,0.0
3620,15497,0,0.0
3621,15500,0,0.0
3622,15504,0,0.0
3623,15507,0,0.0
3624,15511,0,0.0
3625,15514,0,0.0
3626,15517,0,0.0
3627,15520,0,0.0
3628,15523,0,0.0
3629,15529,0,0.0
3630,15534,0,0.0
3631,15536,0,0.0
3632,15539,0,0.0
3633,15544,0,0.0
3634,15546,0,0.0
3635,15549,0,0.0
3636,15550,1,0.0
3637,15561,0,0.0
3638,15563,0,0.0
3639,15572,0,0.0
3640,15573,0,0.0
3641,15575,0,0.0
3642,15576,0,0.0
3643,15577,0,0.0
3644,15579,0,0.0
3645,15584,0,0.0
3646,15587,0,0.0
3647,15591,0,0.0
3648,15599,0,0.0
3649,15600,0,0.0
3650,15607,0,0.0
3651,15609,0,0.0
3652,15619,0,0.0
3653,15621,0,0.0
3654,15622,0,0.0
3655,15626,1,0.0
3656,15634,0,0.0
3657,15641,0,0.0
3658,15642,0,0.0
3659,15650,0,0.0
3660,15654,0,0.0
3661,15655,0,0.0
3662,15657,1,0.0
3663,15660,0,0.0
3664,15663,0,0.0
3665,15665,1,0.0
3666,15669,0,0.0
3667,15670,0,0.0
3668,15672,0,0.0
3669,15673,0,0.0
3670,15674,0,0.0
3671,15675,0,0.0
3672,15680,0,0.0
3673,15686,0,0.0
3674,15689,0,0.0
3675,15695,0,0.0
3676,15704,0,0.0
3677,15705,0,0.0
3678,15707,0,0.0
3679,15711,0,0.0
3680,15713,0,0.0
3681,15724,0,0.0
3682,15727,0,0.0
3683,15730,0,0.0
3684,15732,0,0.0
3685,15737,0,0.0
3686,15739,0,0.0
3687,15744,0,0.0
3688,15745,0,0.0
3689,15755,0,0.0
3690,15759,0,0.0
3691,15760,0,0.0
3692,15760,0,0.0
3693,15762,0,0.0
3694,15769,0,0.0
3695,15770,0,0.0
3696,15772,0,0.0
3697,15779,0,0.0
3698,15790,0,0.0
3699,15791,0,0.0
3700,15796,0,0.0
3701,15800,0,0.0
3702,15801,0,0.0
3703,15805,0,0.0
3704,15819,0,0.0
3705,15820,0,0.0
3706,15821,0,0.0
3707,15827,0,0.0
3708,15834,0,0.0
3709,15839,0,0.0
3710,15845,0,0.0
3711,15846,0,0.0
3712,15855,1,0.0
3713,15857,0,0.0
3714,15866,0,0.0
3715,15873,0,0.0
3716,15879,0,0.0
3717,15883,0,0.0
3718,15896,0,0.0
3719,15897,0,0.0
3720,15900,0,0.0
3721,15906,0,0.0
3722,15909,0,0.0
3723,15910,0,0.0
3724,15914,0,0.0
3725,15919,0,0.0
3726,15925,0,0.0
3727,15929,0,0.0
3728,15934,0,0.0
3729,15935,0,0.0
3730,15939,0,0.0
3731,15941,0,0.0
3732,15942,0,0.0
3733,15945,0,0.0
3734,15947,0,0.0
3735,15957,0,0.0
3736,15961,1,0.0
3737,15963,0,0.0
3738,15964,0,0.0
3739,15965,0,0.0
3740,15970,0,0.0
3741,15983,0,0.0
3742,15985,0,0.0
3743,15989,0,0.0
3744,15990,0,0.0
3745,15992,0,0.0
3746,15999,0,0.0
3747,16003,0,0.0
3748,16009,0,0.0
3749,16011,0,0.0
3750,16014,0,0.0
3751,16017,1,0.0
3752,16019,0,0.0
3753,16025,0,0.0
3754,16035,0,0.0
3755,16039,0,0.0
3756,16041,0,0.0
3757,16053,0,0.0
3758,16054,0,0.0
3759,16057,0,0.0
3760,16062,0,0.0
3761,16063,0,0.0
3762,16065,0,0.0
3763,16072,0,0.0
3764,16075,0,0.0
3765,16077,0,0.0
3766,16083,0,0.0
3767,16091,0,0.0
3768,16093,0,0.0
3769,16095,0,0.0
3770,16097,0,0.0
3771,16103,0,0.0
3772,16107,0,0.0
3773,16120,0,0.0
3774,16121,0,0.0
3775,16127,0,0.0
3776,16129,0,0.0
3777,16130,0,0.0
3778,16135,0,0.0
3779,16136,0,0.0
3780,16141,0,0.0
3781,16143,0,0.0
3782,16147,0,0.0
3783,16157,0,0.0
3784,16160,0,0.0
3785,16170,0,0.0
3786,16174,0,0.0
3787,16182,0,0.0
3788,16197,0,0.0
3789,16203,0,0.0
3790,16210,0,0.0
3791,16211,0,0.0
3792,16217,0,0.0
3793,16219,0,0.0
3794,16220,0,0.0
3795,16222,0,0.0
3796,16227,0,0.0
3797,16230,0,0.0
3798,16232,0,0.0
3799,16235,1,0.0
3800,16236,0,0.0
3801,16241,0,0.0
3802,16242,0,0.0
3803,16245,0,0.0
3804,16250,0,0.0
3805,16253,0,0.0
3806,16255,1,0.0
3807,16260,0,0.0
3808,16261,0,0.0
3809,16262,0,0.0
3810,16269,1,0.0
3811,16270,0,0.0
3812,16274,1,0.0
3813,16279,0,0.0
3814,16284,0,0.0
3815,16285,0,0.0
3816,16294,0,0.0
3817,16314,0,0.0
3818,16316,0,0.0
3819,16321,0,0.0
3820,16324,0,0.0
3821,16327,0,0.0
3822,16330,1,0.0
3823,16331,0,0.0
3824,16335,0,0.0
3825,16336,0,0.0
3826,16337,0,0.0
3827,16340,0,0.0
3828,16341,0,0.0
3829,16349,0,0.0
3830,16357,0,0.0
3831,16362,0,0.0
3832,16365,0,0.0
3833,16366,0,0.0
3834,16369,0,0.0
3835,16370,0,0.0
3836,16375,0,0.0
3837,16380,1,0.0
3838,16385,0,0.0
3839,16389,0,0.0
3840,16391,0,0.0
3841,16393,0,0.0
3842,16394,0,0.0
3843,16400,0,0.0
3844,16402,0,0.0
3845,16404,0,0.0
3846,16406,0,0.0
3847,16419,0,0.0
3848,16421,0,0.0
3849,16422,0,0.0
3850,16423,0,0.0
3851,16425,0,0.0
3852,16430,0,0.0
3853,16439,0,0.0
3854,16442,0,0.0
3855,16444,0,0.0
3856,16447,0,0.0
3857,16449,0,0.0
3858,16450,0,0.0
3859,16454,0,0.0
3860,16460,0,0.0
3861,16461,0,0.0
3862,16466,0,0.0
3863,16467,0,0.0
3864,16470,0,0.0
3865,16471,0,0.0
3866,16476,0,0.0
3867,16477,0,0.0
3868,16479,0,0.0
3869,16481,0,0.0
3870,16484,0,0.0
3871,16490,0,0.0
3872,16494,0,0.0
3873,16496,0,0.0
3874,16500,0,0.0
3875,16505,0,0.0
3876,16519,0,0.0
3877,16523,0,0.0
3878,16531,0,0.0
3879,16532,0,0.0
3880,16533,0,0.0
3881,16534,0,0.0
3882,16535,0,0.0
3883,16542,0,0.0
3884,16543,0,0.0
3885,16545,0,0.0
3886,16550,0,0.0
3887,16554,0,0.0
3888,16561,0,0.0
3889,16562,0,0.0
3890,16565,0,0.0
3891,16567,0,0.0
3892,16570,0,0.0
3893,16582,0,0.0
3894,16584,0,0.0
3895,16587,0,0.0
3896,16589,0,0.0
3897,16599,0,0.0
3898,16609,0,0.0
3899,16610,0,0.0
3900,16612,0,0.0
3901,16614,0,0.0
3902,16617,0,0.0
3903,16620,0,0.0
3904,16625,0,0.0
3905,16630,0,0.0
3906,16635,0,0.0
3907,16644,0,0.0
3908,16654,0,0.0
3909,16656,0,0.0
3910,16657,0,0.0
3911,16663,0,0.0
3912,16669,0,0.0
3913,16671,0,0.0
3914,16673,0,0.0
3915,16674,0,0.0
3916,16677,0,0.0
3917,16679,0,0.0
3918,16684,0,0.0
3919,16692,0,0.0
3920,16693,0,0.0
3921,16695,1,0.0
3922,16696,0,0.0
3923,16699,0,0.0
3924,16702,0,0.0
3925,16709,0,0.0
3926,16720,0,0.0
3927,16721,1,0.0
3928,16723,0,0.0
3929,16731,0,0.0
3930,16737,0,0.0
3931,16742,0,0.0
3932,16743,1,0.0
3933,16745,0,0.0
3934,16747,0,0.0
3935,16749,0,0.0
3936,16752,0,0.0
3937,16756,0,0.0
3938,16762,0,0.0
3939,16767,0,0.0
3940,16771,0,0.0
3941,16772,0,0.0
3942,16774,0,0.0
3943,16777,0,0.0
3944,16782,0,0.0
3945,16787,0,0.0
3946,16789,0,0.0
3947,16791,0,0.0
3948,16794,1,0.0
3949,16799,0,0.0
3950,16803,0,0.0
3951,16814,0,0.0
3952,16815,0,0.0
3953,16817,0,0.0
3954,16824,0,0.0
3955,16842,0,0.0
3956,16860,0,0.0
3957,16864,0,0.0
3958,16865,0,0.0
3959,16871,0,0.0
3960,16876,0,0.0
3961,16881,0,0.0
3962,16882,0,0.0
3963,16883,0,0.0
3964,16890,0,0.0
3965,16907,0,0.0
3966,16910,0,0.0
3967,16914,0,0.0
3968,16915,0,0.0
3969,16916,0,0.0
3970,16919,0,0.0
3971,16924,0,0.0
3972,16927,0,0.0
3973,16937,0,0.0
3974,16943,0,0.0
3975,16945,0,0.0
3976,16946,0,0.0
3977,16953,0,0.0
3978,16954,0,0.0
3979,16961,0,0.0
3980,16963,0,0.0
3981,16965,0,0.0
3982,16973,0,0.0
3983,16981,1,0.0
3984,16983,0,0.0
3985,16987,0,0.0
3986,16991,0,0.0
3987,16993,0,0.0
3988,17010,0,0.0
3989,17013,0,0.0
3990,17014,0,0.0
3991,17017,0,0.0
3992,17020,0,0.0
3993,17024,0,0.0
3994,17037,0,0.0
3995,17039,0,0.0
3996,17043,0,0.0
3997,17044,0,0.0
3998,17045,0,0.0
3999,17049,0,0.0
4000,17053,0,0.0
4001,17056,0,0.0
4002,17079,0,0.0
4003,17085,0,0.0
4004,17092,0,0.0
4005,17097,0,0.0
4006,17101,0,0.0
4007,17111,0,0.0
4008,17113,0,0.0
4009,17123,0,0.0
4010,17124,0,0.0
4011,17137,0,0.0
4012,17142,0,0.0
4013,17150,0,0.0
4014,17153,0,0.0
4015,17166,0,0.0
4016,17170,0,0.0
4017,17171,0,0.0
4018,17172,0,0.0
4019,17176,0,0.0
4020,17177,1,0.0
4021,17191,0,0.0
4022,17196,0,0.0
4023,17199,0,0.0
4024,17210,0,0.0
4025,17211,0,0.0
4026,17213,0,0.0
4027,17214,0,0.0
4028,17221,0,0.0
4029,17225,0,0.0
4030,17227,0,0.0
4031,17235,0,0.0
4032,17237,0,0.0
4033,17239,0,0.0
4034,17242,0,0.0
4035,17244,0,0.0
4036,17251,0,0.0
4037,17255,0,0.0
4038,17256,1,0.0
4039,17264,0,0.0
4040,17281,0,0.0
4041,17290,0,0.0
4042,17292,0,0.0
4043,17293,1,0.0
4044,17309,0,0.0
4045,17313,0,0.0
4046,17314,0,0.0
4047,17315,0,0.0
4048,17321,0,0.0
4049,17322,0,0.0
4050,17325,0,0.0
4051,17330,0,0.0
4052,17331,0,0.0
4053,17336,0,0.0
4054,17337,0,0.0
4055,17339,0,0.0
4056,17340,0,0.0
4057,17341,0,0.0
4058,17344,0,0.0
4059,17346,0,0.0
4060,17349,0,0.0
4061,17351,0,0.0
4062,17352,0,0.0
4063,17359,0,0.0
4064,17360,0,0.0
4065,17366,0,0.0
4066,17367,1,0.0
4067,17369,0,0.0
4068,17373,0,0.0
4069,17375,0,0.0
4070,17376,0,0.0
4071,17379,0,0.0
4072,17384,0,0.0
4073,17385,0,0.0
4074,17396,0,0.0
4075,17399,0,0.0
4076,17400,0,0.0
4077,17401,0,0.0
4078,17404,0,0.0
4079,17410,0,0.0
4080,17424,0,0.0
4081,17426,0,0.0
4082,17431,0,0.0
4083,17439,1,0.0
4084,17450,0,0.0
4085,17451,0,0.0
4086,17453,0,0.0
4087,17473,0,0.0
4088,17476,0,0.0
4089,17481,0,0.0
4090,17490,0,0.0
4091,17491,0,0.0
4092,17496,0,0.0
4093,17501,0,0.0
4094,17506,0,0.0
4095,17513,0,0.0
4096,17515,0,0.0
4097,17516,0,0.0
4098,17519,0,0.0
4099,17521,0,0.0
4100,17522,0,0.0
4101,17526,0,0.0
4102,17527,0,0.0
4103,17533,0,0.0
4104,17535,0,0.0
4105,17537,0,1.0
4106,17539,0,0.0
4107,17541,0,0.0
4108,17544,0,0.0
4109,17545,0,0.0
4110,17553,0,0.0
4111,17555,0,0.0
4112,17559,0,0.0
4113,17560,1,0.0
4114,17561,0,0.0
4115,17563,0,0.0
4116,17564,0,1.0
4117,17571,0,0.0
4118,17581,0,0.0
4119,17582,1,0.0
4120,17589,0,0.0
4121,17595,0,0.0
4122,17596,0,0.0
4123,17597,0,0.0
4124,17599,0,0.0
4125,17600,0,0.0
4126,17601,0,0.0
4127,17606,0,0.0
4128,17607,1,0.0
4129,17609,0,0.0
4130,17615,0,0.0
4131,17623,0,0.0
4132,17631,0,0.0
4133,17634,0,0.0
4134,17641,0,0.0
4135,17642,0,0.0
4136,17643,0,0.0
4137,17649,0,0.0
4138,17653,0,0.0
4139,17662,0,0.0
4140,17664,0,0.0
4141,17671,0,0.0
4142,17672,0,0.0
4143,17685,0,0.0
4144,17701,0,0.0
4145,17704,1,0.0
4146,17719,0,0.0
4147,17721,0,0.0
4148,17725,0,0.0
4149,17726,0,0.0
4150,17727,0,0.0
4151,17734,0,0.0
4152,17735,0,0.0
4153,17737,0,0.0
4154,17740,0,0.0
4155,17741,0,0.0
4156,17744,0,0.0
4157,17747,0,0.0
4158,17751,0,0.0
4159,17754,0,0.0
4160,17755,0,0.0
4161,17769,0,0.0
4162,17771,0,0.0
4163,17772,0,0.0
4164,17774,0,0.0
4165,17775,0,0.0
4166,17776,0,0.0
4167,17783,0,0.0
4168,17794,0,0.0
4169,17807,0,0.0
4170,17813,0,0.0
4171,17823,0,0.0
4172,17825,0,0.0
4173,17827,0,0.0
4174,17831,0,0.0
4175,17834,0,0.0
4176,17835,0,0.0
4177,17841,0,0.0
4178,17844,0,0.0
4179,17845,0,0.0
4180,17846,0,0.0
4181,17851,0,0.0
4182,17853,0,0.0
4183,17854,0,0.0
4184,17864,0,0.0
4185,17866,0,0.0
4186,17867,0,0.0
4187,17869,0,0.0
4188,17871,0,0.0
4189,17880,0,0.0
4190,17887,0,0.0
4191,17894,0,0.0
4192,17895,0,0.0
4193,17896,0,1.0
4194,17900,0,0.0
4195,17906,0,0.0
4196,17915,0,0.0
4197,17917,0,0.0
4198,17919,0,0.0
4199,17921,0,0.0
4200,17925,0,0.0
4201,17931,1,0.0
4202,17935,0,0.0
4203,17936,0,0.0
4204,17944,0,0.0
4205,17950,0,0.0
4206,17955,0,0.0
4207,17956,0,0.0
4208,17959,0,0.0
4209,17965,0,0.0
4210,17970,0,0.0
4211,17971,0,0.0
4212,17980,1,0.0
4213,17982,0,0.0
4214,18002,0,0.0
4215,18003,0,0.0
4216,18007,0,0.0
4217,18009,0,0.0
4218,18010,0,0.0
4219,18012,0,0.0
4220,18013,0,0.0
4221,18015,0,0.0
4222,18027,0,0.0
4223,18031,0,0.0
4224,18036,0,0.0
4225,18039,0,0.0
4226,18041,0,0.0
4227,18043,0,0.0
4228,18044,0,0.0
4229,18046,0,0.0
4230,18047,0,0.0
4231,18049,0,0.0
4232,18052,1,0.0
4233,18054,1,0.0
4234,18057,0,0.0
4235,18059,0,0.0
4236,18065,0,0.0
4237,18067,1,0.0
4238,18069,0,0.0
4239,18074,0,0.0
4240,18076,0,0.0
4241,18077,0,0.0
4242,18080,0,0.0
4243,18114,0,0.0
4244,18116,0,0.0
4245,18119,0,0.0
4246,18121,0,0.0
4247,18123,0,0.0
4248,18124,1,0.0
4249,18126,0,0.0
4250,18127,0,0.0
4251,18130,1,0.0
4252,18132,0,0.0
4253,18139,0,0.0
4254,18142,0,0.0
4255,18146,0,0.0
4256,18156,0,0.0
4257,18167,0,0.0
4258,18169,0,0.0
4259,18173,0,0.0
4260,18176,0,0.0
4261,18177,0,0.0
4262,18181,0,0.0
4263,18182,0,0.0
4264,18183,0,0.0
4265,18184,0,0.0
4266,18186,0,0.0
4267,18189,0,0.0
4268,18193,0,0.0
4269,18195,0,0.0
4270,18199,0,0.0
4271,18200,0,0.0
4272,18216,0,0.0
4273,18224,0,0.0
4274,18225,0,0.0
4275,18235,0,0.0
4276,18236,0,0.0
4277,18244,0,0.0
4278,18245,0,0.0
4279,18247,0,0.0
4280,18249,0,0.0
4281,18250,0,0.0
4282,18251,0,0.0
4283,18255,1,0.0
4284,18259,0,0.0
4285,18261,0,0.0
4286,18262,0,0.0
4287,18263,0,0.0
4288,18271,0,0.0
4289,18275,0,0.0
4290,18280,0,0.0
4291,18284,0,0.0
4292,18300,0,0.0
4293,18301,0,0.0
4294,18305,0,0.0
4295,18307,0,0.0
4296,18309,0,0.0
4297,18311,0,0.0
4298,18321,1,0.0
4299,18322,0,0.0
4300,18323,0,0.0
4301,18326,0,0.0
4302,18327,0,0.0
4303,18329,0,0.0
4304,18330,0,0.0
4305,18333,0,0.0
4306,18335,0,0.0
4307,18339,0,0.0
4308,18340,0,0.0
4309,18342,1,0.0
4310,18346,0,0.0
4311,18347,0,0.0
4312,18357,0,0.0
4313,18360,0,0.0
4314,18361,0,0.0
4315,18363,0,0.0
4316,18364,0,0.0
4317,18365,0,0.0
4318,18370,0,0.0
4319,18375,0,0.0
4320,18376,0,0.0
4321,18381,0,0.0
4322,18383,0,0.0
4323,18384,0,0.0
4324,18387,0,0.0
4325,18389,0,0.0
4326,18393,0,0.0
4327,18394,0,0.0
4328,18401,0,0.0
4329,18409,0,0.0
4330,18411,0,0.0
4331,18412,0,0.0
4332,18413,0,0.0
4333,18419,0,0.0
4334,18422,0,0.0
4335,18426,0,0.0
4336,18440,0,0.0
4337,18441,0,0.0
4338,18450,0,0.0
4339,18455,0,0.0
4340,18457,0,0.0
4341,18459,0,0.0
4342,18460,0,0.0
4343,18462,0,0.0
4344,18465,0,0.0
4345,18469,0,0.0
4346,18470,0,0.0
4347,18474,0,0.0
4348,18480,0,0.0
4349,18481,0,0.0
4350,18482,0,0.0
4351,18487,0,0.0
4352,18493,0,0.0
4353,18495,0,0.0
4354,18500,0,0.0
4355,18505,0,0.0
4356,18507,0,0.0
4357,18519,0,0.0
4358,18524,0,0.0
4359,18526,0,0.0
4360,18529,0,0.0
4361,18530,0,0.0
4362,18531,0,0.0
4363,18534,1,0.0
4364,18535,0,0.0
4365,18539,0,0.0
4366,18540,0,0.0
4367,18544,0,0.0
4368,18545,0,0.0
4369,18557,0,0.0
4370,18564,0,0.0
4371,18569,0,0.0
4372,18574,0,0.0
4373,18575,0,0.0
4374,18591,0,0.0
4375,18592,0,0.0
4376,18596,0,0.0
4377,18602,1,0.0
4378,18603,0,0.0
4379,18604,0,0.0
4380,18616,0,0.0
4381,18620,0,0.0
4382,18623,0,0.0
4383,18635,0,0.0
4384,18640,0,0.0
4385,18645,0,0.0
4386,18650,0,0.0
4387,18655,0,0.0
4388,18660,1,0.0
4389,18661,0,0.0
4390,18665,0,0.0
4391,18671,0,0.0
4392,18673,0,0.0
4393,18675,0,0.0
4394,18676,0,0.0
4395,18677,1,0.0
4396,18679,0,0.0
4397,18681,0,0.0
4398,18692,0,0.0
4399,18696,0,0.0
4400,18697,0,0.0
4401,18719,0,0.0
4402,18721,0,0.0
4403,18723,0,0.0
4404,18727,0,0.0
4405,18729,0,0.0
4406,18735,0,0.0
4407,18742,0,0.0
4408,18745,0,0.0
4409,18747,0,0.0
4410,18751,0,0.0
4411,18756,0,0.0
4412,18764,0,0.0
4413,18766,0,0.0
4414,18773,0,0.0
4415,18776,0,0.0
4416,18777,0,0.0
4417,18781,0,0.0
4418,18783,0,0.0
4419,18785,0,0.0
4420,18791,0,0.0
4421,18792,0,0.0
4422,18802,0,0.0
4423,18804,0,0.0
4424,18805,0,0.0
4425,18809,0,0.0
4426,18811,0,0.0
4427,18815,0,0.0
4428,18817,0,0.0
4429,18820,0,0.0
4430,18821,0,0.0
4431,18824,0,0.0
4432,18825,0,0.0
4433,18830,0,0.0
4434,18831,0,0.0
4435,18833,0,0.0
4436,18840,0,0.0
4437,18849,0,0.0
4438,18851,0,0.0
4439,18854,0,0.0
4440,18861,0,0.0
4441,18867,0,0.0
4442,18869,0,0.0
4443,18870,0,0.0
4444,18873,0,0.0
4445,18875,0,0.0
4446,18879,0,0.0
4447,18880,0,0.0
4448,18881,1,0.0
4449,18882,0,0.0
4450,18904,0,0.0
4451,18905,0,0.0
4452,18911,0,0.0
4453,18914,0,0.0
4454,18917,0,0.0
4455,18924,0,0.0
4456,18925,0,0.0
4457,18930,0,0.0
4458,18939,0,0.0
4459,18944,0,0.0
4460,18953,0,0.0
4461,18961,0,0.0
4462,18964,0,0.0
4463,18967,0,0.0
4464,18971,0,0.0
4465,18972,0,0.0
4466,18975,0,0.0
4467,18979,0,0.0
4468,18982,0,0.0
4469,18984,0,0.0
4470,18986,0,0.0
4471,18989,0,0.0
4472,18993,0,0.0
4473,18994,0,0.0
4474,18996,0,0.0
4475,18999,0,0.0
4476,19011,0,0.0
4477,19015,0,0.0
4478,19017,0,0.0
4479,19027,0,0.0
4480,19030,0,0.0
4481,19036,0,0.0
4482,19037,0,0.0
4483,19046,1,0.0
4484,19047,0,0.0
4485,19050,0,0.0
4486,19051,0,0.0
4487,19053,0,0.0
4488,19054,0,0.0
4489,19055,0,0.0
4490,19059,0,0.0
4491,19060,0,0.0
4492,19066,0,0.0
4493,19069,0,0.0
4494,19070,0,0.0
4495,19074,0,0.0
4496,19076,0,0.0
4497,19080,0,0.0
4498,19084,0,0.0
4499,19085,0,0.0
4500,19092,0,0.0
4501,19093,0,0.0
4502,19094,0,0.0
4503,19097,0,0.0
4504,19100,0,0.0
4505,19106,0,0.0
4506,19109,0,0.0
4507,19120,0,0.0
4508,19121,0,0.0
4509,19122,0,0.0
4510,19129,0,0.0
4511,19131,0,0.0
4512,19133,0,0.0
4513,19136,0,0.0
4514,19140,0,0.0
4515,19141,0,0.0
4516,19146,0,0.0
4517,19149,0,0.0
4518,19151,0,0.0
4519,19152,0,0.0
4520,19157,0,0.0
4521,19159,0,0.0
4522,19160,0,0.0
4523,19162,0,0.0
4524,19164,1,0.0
4525,19173,0,0.0
4526,19174,0,0.0
4527,19183,0,0.0
4528,19191,0,0.0
4529,19193,0,0.0
4530,19195,0,0.0
4531,19202,0,0.0
4532,19205,0,0.0
4533,19207,0,0.0
4534,19211,0,0.0
4535,19216,0,0.0
4536,19223,0,0.0
4537,19225,0,0.0
4538,19226,0,0.0
4539,19230,0,0.0
4540,19235,0,0.0
4541,19240,0,0.0
4542,19250,0,0.0
4543,19251,0,0.0
4544,19252,0,0.0
4545,19253,0,0.0
4546,19254,0,0.0
4547,19255,0,0.0
4548,19257,0,0.0
4549,19259,0,0.0
4550,19263,0,0.0
4551,19265,0,0.0
4552,19272,0,0.0
4553,19273,0,0.0
4554,19279,0,0.0
4555,19283,0,0.0
4556,19290,0,0.0
4557,19294,0,0.0
4558,19295,0,0.0
4559,19302,0,0.0
4560,19312,0,0.0
4561,19319,0,0.0
4562,19321,0,0.0
4563,19323,0,0.0
4564,19325,0,0.0
4565,19327,0,0.0
4566,19331,0,0.0
4567,19334,0,0.0
4568,19335,0,0.0
4569,19339,0,0.0
4570,19341,0,0.0
4571,19343,0,0.0
4572,19344,0,0.0
4573,19353,0,0.0
4574,19355,0,0.0
4575,19362,0,0.0
4576,19363,0,0.0
4577,19366,0,0.0
4578,19369,0,0.0
4579,19370,1,0.0
4580,19377,0,0.0
4581,19382,0,0.0
4582,19387,1,0.0
4583,19389,0,0.0
4584,19392,1,0.0
4585,19393,0,0.0
4586,19395,0,0.0
4587,19409,0,0.0
4588,19412,0,0.0
4589,19414,0,0.0
4590,19416,0,0.0
4591,19419,0,0.0
4592,19423,0,0.0
4593,19424,0,0.0
4594,19429,0,0.0
4595,19443,0,0.0
4596,19444,0,0.0
4597,19446,0,0.0
4598,19450,0,0.0
4599,19452,0,0.0
4600,19453,0,0.0
4601,19454,0,0.0
4602,19460,0,0.0
4603,19462,0,0.0
4604,19470,0,0.0
4605,19475,0,0.0
4606,19483,0,0.0
4607,19494,0,0.0
4608,19495,0,0.0
4609,19497,0,0.0
4610,19500,0,0.0
4611,19505,0,0.0
4612,19512,0,0.0
4613,19513,0,0.0
4614,19516,0,0.0
4615,19527,0,0.0
4616,19532,0,0.0
4617,19537,0,0.0
4618,19543,0,0.0
4619,19544,0,0.0
4620,19552,1,0.0
4621,19559,0,0.0
4622,19560,0,0.0
4623,19574,0,0.0
4624,19577,0,0.0
4625,19585,0,0.0
4626,19589,0,0.0
4627,19591,0,0.0
4628,19594,0,0.0
4629,19599,0,0.0
4630,19604,0,0.0
4631,19607,0,0.0
4632,19609,0,0.0
4633,19610,0,0.0
4634,19611,0,0.0
4635,19612,0,0.0
4636,19617,0,0.0
4637,19620,0,0.0
4638,19622,0,0.0
4639,19624,0,0.0
4640,19627,0,0.0
4641,19629,0,0.0
4642,19635,0,0.0
4643,19636,0,0.0
4644,19651,0,0.0
4645,19661,0,0.0
4646,19665,0,0.0
4647,19670,0,0.0
4648,19675,0,0.0
4649,19677,0,0.0
4650,19685,0,0.0
4651,19687,0,0.0
4652,19691,0,0.0
4653,19693,0,0.0
4654,19696,0,0.0
4655,19701,0,0.0
4656,19707,0,0.0
4657,19712,0,0.0
4658,19719,0,0.0
4659,19721,0,0.0
4660,19723,0,0.0
4661,19729,0,0.0
4662,19731,0,0.0
4663,19732,1,0.0
4664,19741,0,0.0
4665,19743,0,0.0
4666,19747,0,0.0
4667,19750,0,0.0
4668,19752,0,0.0
4669,19755,0,0.0
4670,19757,0,0.0
4671,19765,0,0.0
4672,19770,0,0.0
4673,19773,0,0.0
4674,19781,0,0.0
4675,19784,0,0.0
4676,19787,0,0.0
4677,19789,0,0.0
4678,19797,0,0.0
4679,19799,0,0.0
4680,19800,0,0.0
4681,19807,0,0.0
4682,19812,0,0.0
4683,19820,0,0.0
4684,19821,0,0.0
4685,19823,0,0.0
4686,19824,0,0.0
4687,19840,0,0.0
4688,19844,0,0.0
4689,19847,0,0.0
4690,19850,0,0.0
4691,19851,0,0.0
4692,19852,0,0.0
4693,19859,0,0.0
4694,19867,0,0.0
4695,19871,0,0.0
4696,19872,0,0.0
4697,19874,0,0.0
4698,19879,0,0.0
4699,19884,0,0.0
4700,19887,0,0.0
4701,19890,0,0.0
4702,19892,0,0.0
4703,19899,0,0.0
4704,19913,0,0.0
4705,19914,0,0.0
4706,19915,0,0.0
4707,19916,0,0.0
4708,19917,0,0.0
4709,19919,0,0.0
4710,19920,0,0.0
4711,19929,0,0.0
4712,19950,0,0.0
4713,19951,0,0.0
4714,19953,0,0.0
4715,19954,0,0.0
4716,19957,0,0.0
4717,19959,0,0.0
4718,19961,0,0.0
4719,19962,0,0.0
4720,19983,0,0.0
4721,19985,0,0.0
4722,19990,0,0.0
4723,19991,0,0.0
4724,19992,0,0.0
4725,20000,0,0.0
4726,20004,0,0.0
4727,20006,0,0.0
4728,20007,0,0.0
4729,20013,0,0.0
4730,20019,0,0.0
4731,20023,0,0.0
4732,20024,0,0.0
4733,20026,0,0.0
4734,20039,0,0.0
4735,20044,0,0.0
4736,20045,0,0.0
4737,20047,1,0.0
4738,20052,0,0.0
4739,20053,0,0.0
4740,20057,0,0.0
4741,20060,0,0.0
4742,20071,0,0.0
4743,20072,0,0.0
4744,20074,0,0.0
4745,20076,0,0.0
4746,20080,1,0.0
4747,20082,0,0.0
4748,20089,0,0.0
4749,20094,0,0.0
4750,20095,0,0.0
4751,20096,0,0.0
4752,20097,0,0.0
4753,20102,0,0.0
4754,20104,0,0.0
4755,20116,0,0.0
4756,20126,0,0.0
