,id,food,food_prediction
3597,15855,0,0.0
3598,15860,0,0.0
3599,15866,0,0.0
3600,15869,0,0.0
3601,15870,0,0.0
3602,15873,0,0.0
3603,15876,0,0.0
3604,15881,0,0.0
3605,15883,0,0.0
3606,15887,0,0.0
3607,15893,0,0.0
3608,15896,0,0.0
3609,15899,0,0.0
3610,15902,0,0.0
3611,15905,0,0.0
3612,15906,0,0.0
3613,15909,0,0.0
3614,15911,0,0.0
3615,15914,0,0.0
3616,15921,0,0.0
3617,15922,0,0.0
3618,15923,0,0.0
3619,15924,0,0.0
3620,15944,0,0.0
3621,15946,0,0.0
3622,15954,0,0.0
3623,15960,0,0.0
3624,15963,1,1.0
3625,15970,0,0.0
3626,15972,0,0.0
3627,15977,0,0.0
3628,15979,0,0.0
3629,15981,0,0.0
3630,15983,0,0.0
3631,15985,1,0.0
3632,15990,0,0.0
3633,15995,0,0.0
3634,16001,0,0.0
3635,16007,0,0.0
3636,16011,0,0.0
3637,16014,0,0.0
3638,16017,1,0.0
3639,16022,0,0.0
3640,16033,0,0.0
3641,16034,0,0.0
3642,16036,1,0.0
3643,16051,0,0.0
3644,16052,0,0.0
3645,16055,0,0.0
3646,16059,0,0.0
3647,16060,0,0.0
3648,16062,0,0.0
3649,16064,0,0.0
3650,16067,0,0.0
3651,16069,0,0.0
3652,16071,0,0.0
3653,16072,0,0.0
3654,16075,1,0.0
3655,16076,0,0.0
3656,16084,0,0.0
3657,16087,0,0.0
3658,16091,1,0.0
3659,16093,0,0.0
3660,16094,0,0.0
3661,16103,0,0.0
3662,16104,0,0.0
3663,16111,0,1.0
3664,16117,0,0.0
3665,16122,0,0.0
3666,16127,1,0.0
3667,16129,0,0.0
3668,16131,0,0.0
3669,16137,0,0.0
3670,16143,1,0.0
3671,16145,0,0.0
3672,16149,0,0.0
3673,16152,0,0.0
3674,16153,0,0.0
3675,16154,0,0.0
3676,16156,0,0.0
3677,16170,0,0.0
3678,16179,0,0.0
3679,16181,0,0.0
3680,16183,0,0.0
3681,16189,0,0.0
3682,16191,0,0.0
3683,16193,0,0.0
3684,16194,0,0.0
3685,16197,0,0.0
3686,16206,0,0.0
3687,16211,0,0.0
3688,16213,0,0.0
3689,16214,0,0.0
3690,16216,0,0.0
3691,16221,0,0.0
3692,16222,0,0.0
3693,16223,0,0.0
3694,16226,0,0.0
3695,16243,0,0.0
3696,16245,0,0.0
3697,16249,0,0.0
3698,16252,0,0.0
3699,16256,0,0.0
3700,16257,0,0.0
3701,16263,0,0.0
3702,16267,0,0.0
3703,16275,0,0.0
3704,16276,0,0.0
3705,16281,0,0.0
3706,16285,0,0.0
3707,16290,0,0.0
3708,16291,0,0.0
3709,16300,0,0.0
3710,16301,0,0.0
3711,16309,0,0.0
3712,16315,0,0.0
3713,16321,0,0.0
3714,16322,0,0.0
3715,16325,0,0.0
3716,16334,0,0.0
3717,16335,0,0.0
3718,16341,0,0.0
3719,16342,0,0.0
3720,16345,0,0.0
3721,16354,0,0.0
3722,16355,0,0.0
3723,16364,0,0.0
3724,16367,0,0.0
3725,16370,0,0.0
3726,16373,0,0.0
3727,16376,0,0.0
3728,16377,0,0.0
3729,16380,0,0.0
3730,16381,0,0.0
3731,16383,0,0.0
3732,16394,0,0.0
3733,16402,0,0.0
3734,16403,0,0.0
3735,16409,0,0.0
3736,16412,0,0.0
3737,16415,0,0.0
3738,16422,0,0.0
3739,16425,0,0.0
3740,16429,0,0.0
3741,16431,0,0.0
3742,16432,0,0.0
3743,16436,0,0.0
3744,16439,0,0.0
3745,16451,0,0.0
3746,16452,0,0.0
3747,16459,0,0.0
3748,16460,1,0.0
3749,16462,0,0.0
3750,16469,0,0.0
3751,16471,0,0.0
3752,16472,0,0.0
3753,16473,0,0.0
3754,16476,0,0.0
3755,16486,0,0.0
3756,16504,1,0.0
3757,16510,0,0.0
3758,16511,0,0.0
3759,16515,0,0.0
3760,16522,0,0.0
3761,16524,0,0.0
3762,16526,0,0.0
3763,16529,0,0.0
3764,16531,0,0.0
3765,16534,0,0.0
3766,16536,0,0.0
3767,16542,0,0.0
3768,16546,0,0.0
3769,16549,0,0.0
3770,16553,0,0.0
3771,16556,0,0.0
3772,16570,0,0.0
3773,16571,0,0.0
3774,16572,0,0.0
3775,16577,0,1.0
3776,16579,0,0.0
3777,16581,0,0.0
3778,16585,0,0.0
3779,16592,0,0.0
3780,16594,0,0.0
3781,16597,0,0.0
3782,16601,0,0.0
3783,16604,0,0.0
3784,16605,1,0.0
3785,16610,0,0.0
3786,16612,0,0.0
3787,16617,0,0.0
3788,16621,0,0.0
3789,16626,0,0.0
3790,16633,0,0.0
3791,16635,0,0.0
3792,16642,0,0.0
3793,16650,0,0.0
3794,16652,0,0.0
3795,16654,0,0.0
3796,16657,0,0.0
3797,16663,0,0.0
3798,16666,0,0.0
3799,16672,0,0.0
3800,16673,0,0.0
3801,16677,0,0.0
3802,16681,0,0.0
3803,16685,0,0.0
3804,16687,0,1.0
3805,16690,0,1.0
3806,16693,0,0.0
3807,16699,0,0.0
3808,16706,0,0.0
3809,16709,0,0.0
3810,16712,0,0.0
3811,16714,0,0.0
3812,16721,0,0.0
3813,16727,0,0.0
3814,16730,0,0.0
3815,16742,1,1.0
3816,16743,0,0.0
3817,16745,0,0.0
3818,16751,0,0.0
3819,16752,0,0.0
3820,16753,0,0.0
3821,16756,0,0.0
3822,16760,0,0.0
3823,16761,0,0.0
3824,16763,0,0.0
3825,16767,0,0.0
3826,16769,0,0.0
3827,16777,0,0.0
3828,16779,0,0.0
3829,16782,0,0.0
3830,16786,0,0.0
3831,16787,0,0.0
3832,16789,0,0.0
3833,16801,0,0.0
3834,16802,0,0.0
3835,16806,0,0.0
3836,16814,0,0.0
3837,16830,0,0.0
3838,16840,0,0.0
3839,16841,0,0.0
3840,16842,0,0.0
3841,16845,0,0.0
3842,16851,0,0.0
3843,16863,0,0.0
3844,16864,0,0.0
3845,16866,0,0.0
3846,16881,0,0.0
3847,16887,0,0.0
3848,16892,1,0.0
3849,16893,0,0.0
3850,16896,0,0.0
3851,16910,0,0.0
3852,16916,1,0.0
3853,16917,0,0.0
3854,16919,0,0.0
3855,16921,0,0.0
3856,16923,0,0.0
3857,16930,0,0.0
3858,16941,0,0.0
3859,16947,0,0.0
3860,16950,0,0.0
3861,16951,0,0.0
3862,16954,0,0.0
3863,16959,0,0.0
3864,16962,0,0.0
3865,16963,0,0.0
3866,16965,0,0.0
3867,16971,0,0.0
3868,16973,0,0.0
3869,16975,0,0.0
3870,16979,0,0.0
3871,16983,0,0.0
3872,16985,0,0.0
3873,16987,0,0.0
3874,16990,0,0.0
3875,16991,0,0.0
3876,16992,0,0.0
3877,17004,0,0.0
3878,17014,0,0.0
3879,17024,0,0.0
3880,17027,0,0.0
3881,17029,0,0.0
3882,17032,0,0.0
3883,17035,0,0.0
3884,17037,0,0.0
3885,17039,0,0.0
3886,17040,0,1.0
3887,17050,0,0.0
3888,17055,0,0.0
3889,17060,0,0.0
3890,17066,0,0.0
3891,17070,0,0.0
3892,17074,0,0.0
3893,17075,0,0.0
3894,17076,0,0.0
3895,17077,0,0.0
3896,17081,0,0.0
3897,17084,0,0.0
3898,17085,0,0.0
3899,17086,0,0.0
3900,17095,0,1.0
3901,17099,0,0.0
3902,17100,0,0.0
3903,17102,0,0.0
3904,17106,0,0.0
3905,17107,0,0.0
3906,17109,0,0.0
3907,17111,0,0.0
3908,17112,0,0.0
3909,17113,0,0.0
3910,17119,0,0.0
3911,17120,0,0.0
3912,17121,0,0.0
3913,17129,0,0.0
3914,17132,0,0.0
3915,17137,0,0.0
3916,17141,0,0.0
3917,17146,0,0.0
3918,17147,0,0.0
3919,17150,0,0.0
3920,17155,0,0.0
3921,17161,0,0.0
3922,17162,0,0.0
3923,17165,0,0.0
3924,17167,0,0.0
3925,17171,1,0.0
3926,17174,0,0.0
3927,17176,0,0.0
3928,17177,0,0.0
3929,17181,0,0.0
3930,17194,0,0.0
3931,17197,0,0.0
3932,17199,0,0.0
3933,17202,0,0.0
3934,17206,1,0.0
3935,17220,0,1.0
3936,17221,0,0.0
3937,17222,0,0.0
3938,17225,0,0.0
3939,17226,0,0.0
3940,17233,0,0.0
3941,17234,0,0.0
3942,17240,0,0.0
3943,17242,0,0.0
3944,17250,0,0.0
3945,17255,0,0.0
3946,17259,0,0.0
3947,17260,0,0.0
3948,17267,1,0.0
3949,17269,0,1.0
3950,17270,0,0.0
3951,17271,0,0.0
3952,17279,0,0.0
3953,17281,0,0.0
3954,17285,0,0.0
3955,17292,0,0.0
3956,17295,0,0.0
3957,17297,0,0.0
3958,17300,0,0.0
3959,17302,0,0.0
3960,17304,0,0.0
3961,17305,0,0.0
3962,17311,0,0.0
3963,17329,0,0.0
3964,17330,0,0.0
3965,17335,0,0.0
3966,17337,0,0.0
3967,17342,0,0.0
3968,17343,0,0.0
3969,17345,1,0.0
3970,17346,0,1.0
3971,17350,0,0.0
3972,17356,0,0.0
3973,17359,0,0.0
3974,17360,0,0.0
3975,17361,0,0.0
3976,17366,1,0.0
3977,17371,0,0.0
3978,17373,0,0.0
3979,17376,0,0.0
3980,17381,0,0.0
3981,17385,0,0.0
3982,17386,0,0.0
3983,17387,0,0.0
3984,17389,0,0.0
3985,17395,0,0.0
3986,17401,0,0.0
3987,17407,0,0.0
3988,17420,0,0.0
3989,17423,0,0.0
3990,17437,0,1.0
3991,17439,0,0.0
3992,17440,0,0.0
3993,17442,0,0.0
3994,17444,0,0.0
3995,17446,0,0.0
3996,17455,0,0.0
3997,17460,0,0.0
3998,17461,1,1.0
3999,17462,0,0.0
4000,17465,0,0.0
4001,17467,0,0.0
4002,17481,0,0.0
4003,17483,0,0.0
4004,17490,0,0.0
4005,17491,0,0.0
4006,17495,0,0.0
4007,17500,1,0.0
4008,17501,0,0.0
4009,17502,0,0.0
4010,17504,0,0.0
4011,17507,0,0.0
4012,17510,0,0.0
4013,17511,0,0.0
4014,17513,0,0.0
4015,17515,0,0.0
4016,17516,0,0.0
4017,17521,0,0.0
4018,17523,0,0.0
4019,17527,0,0.0
4020,17531,0,0.0
4021,17536,0,0.0
4022,17541,0,0.0
4023,17544,0,0.0
4024,17550,0,0.0
4025,17553,0,0.0
4026,17553,0,0.0
4027,17561,0,0.0
4028,17569,0,0.0
4029,17576,0,1.0
4030,17580,0,0.0
4031,17581,0,0.0
4032,17583,0,0.0
4033,17586,0,1.0
4034,17592,0,0.0
4035,17593,0,0.0
4036,17596,1,0.0
4037,17597,0,0.0
4038,17603,0,1.0
4039,17604,0,0.0
4040,17607,0,0.0
4041,17609,0,0.0
4042,17615,0,0.0
4043,17616,0,0.0
4044,17619,0,0.0
4045,17623,0,0.0
4046,17630,0,0.0
4047,17634,0,0.0
4048,17636,0,0.0
4049,17639,0,0.0
4050,17646,0,0.0
4051,17649,0,0.0
4052,17652,1,0.0
4053,17654,0,0.0
4054,17664,0,0.0
4055,17672,0,0.0
4056,17675,0,0.0
4057,17677,0,0.0
4058,17682,0,0.0
4059,17684,0,0.0
4060,17695,0,0.0
4061,17697,0,0.0
4062,17699,0,0.0
4063,17700,0,0.0
4064,17704,0,0.0
4065,17706,0,0.0
4066,17709,0,0.0
4067,17716,0,0.0
4068,17723,0,0.0
4069,17726,0,0.0
4070,17729,0,1.0
4071,17730,0,0.0
4072,17736,0,0.0
4073,17737,0,0.0
4074,17752,0,0.0
4075,17755,0,0.0
4076,17757,0,0.0
4077,17760,0,0.0
4078,17766,0,0.0
4079,17772,0,0.0
4080,17776,0,0.0
4081,17783,0,0.0
4082,17784,1,0.0
4083,17789,0,0.0
4084,17793,0,0.0
4085,17794,0,0.0
4086,17795,0,0.0
4087,17805,0,0.0
4088,17806,0,0.0
4089,17814,0,0.0
4090,17815,0,0.0
4091,17823,0,0.0
4092,17824,0,0.0
4093,17825,0,0.0
4094,17832,0,0.0
4095,17835,0,0.0
4096,17840,0,0.0
4097,17842,0,0.0
4098,17844,0,0.0
4099,17850,0,0.0
4100,17851,0,0.0
4101,17856,0,0.0
4102,17859,0,0.0
4103,17860,0,0.0
4104,17863,0,0.0
4105,17864,0,0.0
4106,17867,0,0.0
4107,17869,0,0.0
4108,17875,0,0.0
4109,17877,0,0.0
4110,17879,0,0.0
4111,17881,0,0.0
4112,17882,0,0.0
4113,17886,0,0.0
4114,17889,1,0.0
4115,17891,0,0.0
4116,17897,0,0.0
4117,17899,0,0.0
4118,17900,0,0.0
4119,17903,0,0.0
4120,17913,0,0.0
4121,17915,0,0.0
4122,17916,0,0.0
4123,17920,0,0.0
4124,17923,0,0.0
4125,17924,1,0.0
4126,17926,0,0.0
4127,17927,0,0.0
4128,17929,0,0.0
4129,17930,0,0.0
4130,17931,0,0.0
4131,17940,0,0.0
4132,17942,0,0.0
4133,17949,0,0.0
4134,17956,0,0.0
4135,17957,0,0.0
4136,17963,0,0.0
4137,17967,0,0.0
4138,17975,0,0.0
4139,17976,0,0.0
4140,17977,0,0.0
4141,17992,0,0.0
4142,17994,1,0.0
4143,18002,0,0.0
4144,18006,0,0.0
4145,18011,0,0.0
4146,18012,0,0.0
4147,18013,0,0.0
4148,18015,0,0.0
4149,18017,0,0.0
4150,18020,0,0.0
4151,18021,0,0.0
4152,18023,0,0.0
4153,18024,0,0.0
4154,18027,0,0.0
4155,18031,0,0.0
4156,18033,0,0.0
4157,18047,0,0.0
4158,18054,0,0.0
4159,18057,0,0.0
4160,18060,0,0.0
4161,18061,0,0.0
4162,18062,0,0.0
4163,18063,0,0.0
4164,18067,0,0.0
4165,18076,0,0.0
4166,18080,0,0.0
4167,18085,0,0.0
4168,18089,0,0.0
4169,18090,1,0.0
4170,18092,0,0.0
4171,18094,0,0.0
4172,18095,0,0.0
4173,18102,0,0.0
4174,18103,0,0.0
4175,18104,0,0.0
4176,18105,0,0.0
4177,18106,0,0.0
4178,18107,0,0.0
4179,18111,0,0.0
4180,18112,0,0.0
4181,18114,0,0.0
4182,18121,0,0.0
4183,18132,0,0.0
4184,18134,0,0.0
4185,18139,0,0.0
4186,18140,1,0.0
4187,18144,0,0.0
4188,18150,0,0.0
4189,18154,1,0.0
4190,18160,0,0.0
4191,18162,0,0.0
4192,18167,0,0.0
4193,18170,0,0.0
4194,18174,0,0.0
4195,18179,0,0.0
4196,18181,0,0.0
4197,18182,0,0.0
4198,18183,0,0.0
4199,18193,0,0.0
4200,18194,0,0.0
4201,18196,0,0.0
4202,18211,0,0.0
4203,18212,0,0.0
4204,18215,0,0.0
4205,18223,1,0.0
4206,18233,0,0.0
4207,18235,0,0.0
4208,18241,0,0.0
4209,18243,0,0.0
4210,18244,0,0.0
4211,18245,0,0.0
4212,18260,0,0.0
4213,18267,0,0.0
4214,18270,0,0.0
4215,18271,1,0.0
4216,18272,0,0.0
4217,18273,0,0.0
4218,18279,0,0.0
4219,18280,0,0.0
4220,18282,0,0.0
4221,18283,0,0.0
4222,18284,0,0.0
4223,18285,0,0.0
4224,18286,0,0.0
4225,18287,0,0.0
4226,18299,0,0.0
4227,18300,0,0.0
4228,18321,0,0.0
4229,18322,0,0.0
4230,18329,0,0.0
4231,18332,0,0.0
4232,18333,0,0.0
4233,18335,0,0.0
4234,18337,0,1.0
4235,18343,0,0.0
4236,18344,0,0.0
4237,18346,0,0.0
4238,18352,0,0.0
4239,18353,0,0.0
4240,18356,0,1.0
4241,18364,0,0.0
4242,18367,0,0.0
4243,18370,0,0.0
4244,18372,0,1.0
4245,18374,0,0.0
4246,18377,0,0.0
4247,18379,0,0.0
4248,18380,0,0.0
4249,18381,0,0.0
4250,18385,0,0.0
4251,18387,0,0.0
4252,18393,0,0.0
4253,18394,0,0.0
4254,18395,0,0.0
4255,18401,0,0.0
4256,18414,0,0.0
4257,18440,0,0.0
4258,18442,0,0.0
4259,18443,0,0.0
4260,18444,0,0.0
4261,18446,0,0.0
4262,18449,0,0.0
4263,18451,0,0.0
4264,18454,0,0.0
4265,18455,0,0.0
4266,18457,0,0.0
4267,18460,0,0.0
4268,18461,0,0.0
4269,18463,1,0.0
4270,18466,0,0.0
4271,18471,1,0.0
4272,18472,0,0.0
4273,18473,0,0.0
4274,18474,0,0.0
4275,18476,0,0.0
4276,18479,0,0.0
4277,18481,0,0.0
4278,18493,0,0.0
4279,18494,0,0.0
4280,18502,0,0.0
4281,18504,0,0.0
4282,18507,0,0.0
4283,18511,0,0.0
4284,18514,0,0.0
4285,18515,0,0.0
4286,18519,0,0.0
4287,18521,0,0.0
4288,18522,0,0.0
4289,18524,0,0.0
4290,18526,0,0.0
4291,18527,0,0.0
4292,18529,0,0.0
4293,18532,0,0.0
4294,18537,0,0.0
4295,18546,1,0.0
4296,18552,0,0.0
4297,18554,0,0.0
4298,18556,0,0.0
4299,18559,0,0.0
4300,18564,0,0.0
4301,18569,0,0.0
4302,18571,0,0.0
4303,18574,0,0.0
4304,18575,0,0.0
4305,18586,0,0.0
4306,18590,0,0.0
4307,18591,0,0.0
4308,18596,0,0.0
4309,18601,0,0.0
4310,18602,0,0.0
4311,18605,0,0.0
4312,18607,0,0.0
4313,18612,0,0.0
4314,18616,0,1.0
4315,18622,0,0.0
4316,18634,0,0.0
4317,18637,0,0.0
4318,18639,0,0.0
4319,18640,0,0.0
4320,18645,0,0.0
4321,18649,0,0.0
4322,18650,0,0.0
4323,18651,0,0.0
4324,18662,0,0.0
4325,18665,0,0.0
4326,18667,0,0.0
4327,18669,0,0.0
4328,18670,1,0.0
4329,18672,0,1.0
4330,18676,0,0.0
4331,18679,0,0.0
4332,18687,0,0.0
4333,18690,0,0.0
4334,18695,0,0.0
4335,18706,1,0.0
4336,18709,0,0.0
4337,18712,0,0.0
4338,18717,0,0.0
4339,18719,0,0.0
4340,18721,0,0.0
4341,18723,0,0.0
4342,18725,1,0.0
4343,18726,0,0.0
4344,18740,0,0.0
4345,18742,0,0.0
4346,18744,0,0.0
4347,18749,0,0.0
4348,18750,0,0.0
4349,18755,0,0.0
4350,18761,0,0.0
4351,18764,1,0.0
4352,18772,0,0.0
4353,18773,0,0.0
4354,18776,0,0.0
4355,18781,0,0.0
4356,18784,1,0.0
4357,18785,0,0.0
4358,18787,0,0.0
4359,18790,0,0.0
4360,18791,0,0.0
4361,18793,0,0.0
4362,18795,0,0.0
4363,18797,0,0.0
4364,18801,1,0.0
4365,18809,0,1.0
4366,18810,0,0.0
4367,18812,0,0.0
4368,18813,0,0.0
4369,18815,0,0.0
4370,18819,0,0.0
4371,18824,0,0.0
4372,18825,0,0.0
4373,18827,0,0.0
4374,18831,0,0.0
4375,18835,0,0.0
4376,18836,0,0.0
4377,18842,0,0.0
4378,18852,0,0.0
4379,18855,0,0.0
4380,18860,0,0.0
4381,18861,0,0.0
4382,18862,0,0.0
4383,18871,0,0.0
4384,18877,0,0.0
4385,18883,0,0.0
4386,18892,0,0.0
4387,18897,0,0.0
4388,18904,0,0.0
4389,18905,0,0.0
4390,18913,0,0.0
4391,18922,0,0.0
4392,18923,0,0.0
4393,18925,0,0.0
4394,18926,0,0.0
4395,18933,0,0.0
4396,18934,0,0.0
4397,18937,0,0.0
4398,18942,0,0.0
4399,18947,0,0.0
4400,18950,0,0.0
4401,18952,0,0.0
4402,18954,0,0.0
4403,18965,0,0.0
4404,18967,0,0.0
4405,18973,0,0.0
4406,18975,0,0.0
4407,18976,0,0.0
4408,18977,0,0.0
4409,18982,0,0.0
4410,18983,0,0.0
4411,18990,0,0.0
4412,18992,0,0.0
4413,18994,0,0.0
4414,18996,0,0.0
4415,19000,0,0.0
4416,19003,0,0.0
4417,19004,0,0.0
4418,19006,1,0.0
4419,19014,0,0.0
4420,19017,0,0.0
4421,19019,0,0.0
4422,19023,0,0.0
4423,19026,0,0.0
4424,19030,0,0.0
4425,19032,0,0.0
4426,19035,0,0.0
4427,19040,0,0.0
4428,19046,0,0.0
4429,19060,0,0.0
4430,19063,0,0.0
4431,19067,0,0.0
4432,19073,0,0.0
4433,19077,0,0.0
4434,19079,0,0.0
4435,19081,0,0.0
4436,19083,0,0.0
4437,19086,0,0.0
4438,19090,0,0.0
4439,19099,0,0.0
4440,19101,0,0.0
4441,19105,1,0.0
4442,19107,0,0.0
4443,19110,0,0.0
4444,19120,0,0.0
4445,19121,0,0.0
4446,19124,0,0.0
4447,19127,0,0.0
4448,19129,1,0.0
4449,19133,0,0.0
4450,19141,0,0.0
4451,19142,0,0.0
4452,19143,0,0.0
4453,19144,0,0.0
4454,19150,0,0.0
4455,19151,0,0.0
4456,19154,0,0.0
4457,19155,0,0.0
4458,19156,0,0.0
4459,19157,0,0.0
4460,19159,0,0.0
4461,19161,0,0.0
4462,19162,0,0.0
4463,19166,0,0.0
4464,19167,0,0.0
4465,19171,0,0.0
4466,19174,0,0.0
4467,19175,0,0.0
4468,19179,0,0.0
4469,19184,0,0.0
4470,19185,0,0.0
4471,19191,0,0.0
4472,19192,0,0.0
4473,19193,0,0.0
4474,19202,0,0.0
4475,19211,0,0.0
4476,19213,0,0.0
4477,19221,0,0.0
4478,19222,0,0.0
4479,19223,0,0.0
4480,19224,0,0.0
4481,19226,0,0.0
4482,19230,1,0.0
4483,19234,0,0.0
4484,19235,0,0.0
4485,19239,0,0.0
4486,19257,0,0.0
4487,19259,0,0.0
4488,19263,0,0.0
4489,19264,0,0.0
4490,19266,1,0.0
4491,19270,0,0.0
4492,19271,0,0.0
4493,19273,0,0.0
4494,19281,0,0.0
4495,19290,0,0.0
4496,19291,0,0.0
4497,19297,0,0.0
4498,19305,0,0.0
4499,19324,0,0.0
4500,19336,0,0.0
4501,19342,0,0.0
4502,19344,1,0.0
4503,19350,0,0.0
4504,19351,0,0.0
4505,19355,0,0.0
4506,19360,0,0.0
4507,19363,0,0.0
4508,19370,0,0.0
4509,19381,1,0.0
4510,19386,0,0.0
4511,19387,0,0.0
4512,19396,0,0.0
4513,19403,0,0.0
4514,19404,0,0.0
4515,19406,0,0.0
4516,19409,0,0.0
4517,19417,0,0.0
4518,19424,0,1.0
4519,19430,1,0.0
4520,19434,0,0.0
4521,19441,0,0.0
4522,19442,0,0.0
4523,19446,0,0.0
4524,19451,0,0.0
4525,19460,0,0.0
4526,19463,0,0.0
4527,19465,0,0.0
4528,19467,0,0.0
4529,19472,0,0.0
4530,19473,0,0.0
4531,19480,1,0.0
4532,19491,0,0.0
4533,19499,0,0.0
4534,19500,0,0.0
4535,19504,1,0.0
4536,19511,0,0.0
4537,19512,0,0.0
4538,19514,0,0.0
4539,19519,0,0.0
4540,19523,1,0.0
4541,19524,0,0.0
4542,19525,0,0.0
4543,19527,0,0.0
4544,19529,0,0.0
4545,19531,1,0.0
4546,19532,0,0.0
4547,19544,0,0.0
4548,19545,0,0.0
4549,19552,0,0.0
4550,19555,0,0.0
4551,19560,0,0.0
4552,19562,0,0.0
4553,19565,0,1.0
4554,19569,0,0.0
4555,19571,0,0.0
4556,19573,0,0.0
4557,19574,0,0.0
4558,19575,0,0.0
4559,19582,0,0.0
4560,19583,0,0.0
4561,19587,0,0.0
4562,19593,0,0.0
4563,19595,0,0.0
4564,19599,0,0.0
4565,19600,0,0.0
4566,19605,1,0.0
4567,19607,0,0.0
4568,19616,0,0.0
4569,19622,0,0.0
4570,19623,1,0.0
4571,19631,1,0.0
4572,19635,0,0.0
4573,19646,0,0.0
4574,19654,0,0.0
4575,19657,0,0.0
4576,19664,0,0.0
4577,19666,0,0.0
4578,19672,0,0.0
4579,19673,0,0.0
4580,19674,0,0.0
4581,19675,0,0.0
4582,19676,0,0.0
4583,19682,0,0.0
4584,19685,1,0.0
4585,19704,0,0.0
4586,19712,0,0.0
4587,19714,0,0.0
4588,19721,0,0.0
4589,19723,0,0.0
4590,19736,0,0.0
4591,19754,0,0.0
4592,19755,0,0.0
4593,19756,0,0.0
4594,19760,0,0.0
4595,19764,0,0.0
4596,19767,0,0.0
4597,19782,0,0.0
4598,19784,0,0.0
4599,19787,0,0.0
4600,19789,0,0.0
4601,19794,0,0.0
4602,19797,1,0.0
4603,19799,0,0.0
4604,19805,0,0.0
4605,19807,0,0.0
4606,19811,0,0.0
4607,19813,0,0.0
4608,19825,0,0.0
4609,19829,0,0.0
4610,19830,0,0.0
4611,19835,0,0.0
4612,19837,0,0.0
4613,19840,1,0.0
4614,19847,0,0.0
4615,19853,0,0.0
4616,19855,0,0.0
4617,19857,0,0.0
4618,19862,0,0.0
4619,19867,0,0.0
4620,19870,0,0.0
4621,19880,0,0.0
4622,19884,0,0.0
4623,19893,0,0.0
4624,19894,0,0.0
4625,19897,0,1.0
4626,19899,0,0.0
4627,19901,0,0.0
4628,19903,0,0.0
4629,19914,0,0.0
4630,19919,0,0.0
4631,19921,0,0.0
4632,19922,0,0.0
4633,19925,1,1.0
4634,19932,0,0.0
4635,19937,0,0.0
4636,19950,0,0.0
4637,19951,0,0.0
4638,19955,1,0.0
4639,19959,0,0.0
4640,19960,1,0.0
4641,19964,0,0.0
4642,19967,0,0.0
4643,19970,0,0.0
4644,19972,0,0.0
4645,19975,0,0.0
4646,19980,0,0.0
4647,19990,0,0.0
4648,19994,0,0.0
4649,19996,0,0.0
4650,19999,0,0.0
4651,20001,0,0.0
4652,20002,0,0.0
4653,20004,0,0.0
4654,20007,0,0.0
4655,20009,0,0.0
4656,20014,0,0.0
4657,20015,0,0.0
4658,20017,0,0.0
4659,20021,0,0.0
4660,20023,0,1.0
4661,20026,0,0.0
4662,20047,0,0.0
4663,20053,0,0.0
4664,20055,0,0.0
4665,20061,0,0.0
4666,20062,0,0.0
4667,20072,0,0.0
4668,20073,0,0.0
4669,20074,0,0.0
4670,20076,0,0.0
4671,20081,0,0.0
4672,20086,0,0.0
4673,20094,0,0.0
4674,20102,0,0.0
4675,20107,0,0.0
4676,20110,0,0.0
4677,20113,0,0.0
4678,20114,0,0.0
4679,20127,0,0.0
4680,20129,0,0.0
4681,20137,0,0.0
4682,20142,0,0.0
4683,20146,0,0.0
4684,20149,0,0.0
4685,20154,0,0.0
4686,20156,0,0.0
4687,20164,0,0.0
4688,20166,0,0.0
4689,20169,0,0.0
4690,20170,0,0.0
4691,20172,0,1.0
4692,20176,0,0.0
4693,20179,0,1.0
4694,20180,0,0.0
4695,20182,0,0.0
4696,20184,0,0.0
4697,20187,0,0.0
4698,20196,0,0.0
4699,20201,0,0.0
4700,20202,0,0.0
4701,20205,0,0.0
4702,20206,0,0.0
4703,20210,0,0.0
4704,20211,0,0.0
4705,20212,0,0.0
4706,20217,0,0.0
4707,20219,0,0.0
4708,20220,0,0.0
4709,20229,0,0.0
4710,20231,0,0.0
4711,20236,0,0.0
4712,20240,0,0.0
4713,20242,1,0.0
4714,20243,0,0.0
4715,20246,0,0.0
4716,20250,0,0.0
4717,20252,0,0.0
4718,20260,0,0.0
4719,20267,0,0.0
4720,20269,0,0.0
4721,20271,0,0.0
4722,20272,0,0.0
4723,20275,0,0.0
4724,20276,0,0.0
4725,20283,1,0.0
4726,20285,0,0.0
4727,20286,0,0.0
4728,20287,0,0.0
4729,20289,1,0.0
4730,20293,0,0.0
4731,20295,0,0.0
4732,20299,0,0.0
4733,20304,0,0.0
4734,20305,0,0.0
4735,20309,0,0.0
4736,20314,0,0.0
4737,20326,0,0.0
4738,20327,0,0.0
4739,20329,0,0.0
4740,20330,0,0.0
4741,20331,0,0.0
4742,20334,0,0.0
4743,20335,0,0.0
4744,20341,0,0.0
4745,20342,1,0.0
4746,20353,0,0.0
4747,20357,0,0.0
4748,20359,1,0.0
4749,20361,0,0.0
4750,20362,0,0.0
4751,20366,0,0.0
4752,20371,0,0.0
4753,20373,0,0.0
4754,20377,0,0.0
4755,20386,0,0.0
4756,20387,0,0.0
4757,20391,0,0.0
4758,20392,0,0.0
4759,20401,0,0.0
4760,20402,0,0.0
4761,20403,0,0.0
