,id,weather_related,weather_related_prediction
3596,15951,1,0.0
3597,15964,1,1.0
3598,15981,1,1.0
3599,15987,1,1.0
3600,15990,1,1.0
3601,15991,0,1.0
3602,15992,1,1.0
3603,15995,1,0.0
3604,16001,1,1.0
3605,16009,1,1.0
3606,16015,1,1.0
3607,16025,1,1.0
3608,16029,1,1.0
3609,16047,1,0.0
3610,16049,1,1.0
3611,16051,1,1.0
3612,16052,1,1.0
3613,16055,1,1.0
3614,16076,1,0.0
3615,16081,0,1.0
3616,16087,0,1.0
3617,16091,1,0.0
3618,16092,0,1.0
3619,16093,1,1.0
3620,16100,0,1.0
3621,16104,1,1.0
3622,16110,0,1.0
3623,16111,1,1.0
3624,16112,0,0.0
3625,16117,0,0.0
3626,16119,1,1.0
3627,16120,1,1.0
3628,16130,1,1.0
3629,16131,1,1.0
3630,16134,1,1.0
3631,16136,1,1.0
3632,16144,1,1.0
3633,16145,0,1.0
3634,16146,1,0.0
3635,16147,1,1.0
3636,16151,0,0.0
3637,16163,1,1.0
3638,16164,0,0.0
3639,16166,1,1.0
3640,16170,0,0.0
3641,16172,1,0.0
3642,16179,0,0.0
3643,16180,1,1.0
3644,16182,1,1.0
3645,16184,1,1.0
3646,16187,1,1.0
3647,16194,1,1.0
3648,16196,1,1.0
3649,16204,0,1.0
3650,16206,1,1.0
3651,16212,1,1.0
3652,16213,1,1.0
3653,16215,1,1.0
3654,16217,1,1.0
3655,16225,0,0.0
3656,16229,1,1.0
3657,16230,1,1.0
3658,16233,1,1.0
3659,16240,1,1.0
3660,16241,1,0.0
3661,16245,0,1.0
3662,16249,1,1.0
3663,16255,1,1.0
3664,16269,1,1.0
3665,16270,1,1.0
3666,16272,1,1.0
3667,16274,1,1.0
3668,16284,1,1.0
3669,16299,1,1.0
3670,16300,1,1.0
3671,16312,1,1.0
3672,16316,0,1.0
3673,16321,1,1.0
3674,16322,1,1.0
3675,16323,0,0.0
3676,16325,0,1.0
3677,16335,1,1.0
3678,16339,1,1.0
3679,16347,1,1.0
3680,16354,1,1.0
3681,16357,0,1.0
3682,16361,1,1.0
3683,16362,0,0.0
3684,16363,1,1.0
3685,16364,1,1.0
3686,16371,1,1.0
3687,16372,1,1.0
3688,16373,0,0.0
3689,16374,1,1.0
3690,16375,1,1.0
3691,16376,0,0.0
3692,16377,1,1.0
3693,16379,1,0.0
3694,16380,1,1.0
3695,16381,1,1.0
3696,16384,0,1.0
3697,16386,0,1.0
3698,16389,1,1.0
3699,16391,1,1.0
3700,16394,1,1.0
3701,16397,1,1.0
3702,16399,1,1.0
3703,16404,0,1.0
3704,16409,1,1.0
3705,16411,0,0.0
3706,16413,1,0.0
3707,16420,1,1.0
3708,16429,1,1.0
3709,16430,1,1.0
3710,16431,0,1.0
3711,16436,0,1.0
3712,16437,1,0.0
3713,16440,1,1.0
3714,16447,0,1.0
3715,16449,0,0.0
3716,16452,1,1.0
3717,16454,0,1.0
3718,16456,1,1.0
3719,16461,1,0.0
3720,16462,1,1.0
3721,16464,0,0.0
3722,16474,0,0.0
3723,16477,1,1.0
3724,16479,0,1.0
3725,16484,1,1.0
3726,16486,1,1.0
3727,16495,1,1.0
3728,16496,1,1.0
3729,16504,1,0.0
3730,16505,1,1.0
3731,16511,1,1.0
3732,16521,0,0.0
3733,16524,0,1.0
3734,16526,0,1.0
3735,16527,1,1.0
3736,16532,1,1.0
3737,16533,1,1.0
3738,16534,1,1.0
3739,16539,1,1.0
3740,16544,0,0.0
3741,16545,1,1.0
3742,16552,0,1.0
3743,16553,1,1.0
3744,16554,1,1.0
3745,16565,1,1.0
3746,16566,0,1.0
3747,16567,0,0.0
3748,16570,0,1.0
3749,16572,1,1.0
3750,16573,0,0.0
3751,16574,1,1.0
3752,16575,0,0.0
3753,16577,1,1.0
3754,16585,1,1.0
3755,16599,0,1.0
3756,16600,1,1.0
3757,16605,1,1.0
3758,16607,0,1.0
3759,16614,1,1.0
3760,16625,1,1.0
3761,16627,0,1.0
3762,16629,1,1.0
3763,16631,1,1.0
3764,16634,1,1.0
3765,16636,1,1.0
3766,16640,1,0.0
3767,16643,0,1.0
3768,16644,1,1.0
3769,16647,1,1.0
3770,16649,0,0.0
3771,16650,0,0.0
3772,16652,0,0.0
3773,16653,1,1.0
3774,16659,0,0.0
3775,16669,1,1.0
3776,16672,1,1.0
3777,16673,0,0.0
3778,16674,0,1.0
3779,16680,1,0.0
3780,16686,0,1.0
3781,16690,1,1.0
3782,16691,1,1.0
3783,16695,1,1.0
3784,16696,1,1.0
3785,16701,0,0.0
3786,16702,1,1.0
3787,16706,1,1.0
3788,16709,0,0.0
3789,16710,0,0.0
3790,16714,0,0.0
3791,16715,0,0.0
3792,16717,1,1.0
3793,16723,1,1.0
3794,16734,0,1.0
3795,16737,1,1.0
3796,16746,1,0.0
3797,16755,1,1.0
3798,16757,0,0.0
3799,16762,1,0.0
3800,16780,0,0.0
3801,16781,0,1.0
3802,16782,0,1.0
3803,16785,1,1.0
3804,16789,1,1.0
3805,16791,1,1.0
3806,16796,1,1.0
3807,16797,0,1.0
3808,16805,1,1.0
3809,16807,1,0.0
3810,16810,0,1.0
3811,16819,0,0.0
3812,16824,1,1.0
3813,16825,0,0.0
3814,16826,0,1.0
3815,16834,0,0.0
3816,16839,0,0.0
3817,16843,1,0.0
3818,16845,1,1.0
3819,16849,1,0.0
3820,16850,1,0.0
3821,16851,1,1.0
3822,16853,0,0.0
3823,16864,0,0.0
3824,16870,0,1.0
3825,16872,1,1.0
3826,16890,1,1.0
3827,16893,0,1.0
3828,16896,1,1.0
3829,16899,0,0.0
3830,16901,0,1.0
3831,16902,1,1.0
3832,16906,1,1.0
3833,16910,1,1.0
3834,16915,1,1.0
3835,16916,0,1.0
3836,16924,1,1.0
3837,16932,0,0.0
3838,16935,1,1.0
3839,16942,0,1.0
3840,16944,1,1.0
3841,16950,1,1.0
3842,16957,0,0.0
3843,16961,1,1.0
3844,16967,0,0.0
3845,16979,1,0.0
3846,16985,0,1.0
3847,16986,1,1.0
3848,16991,0,0.0
3849,16997,1,1.0
3850,17003,0,0.0
3851,17010,1,1.0
3852,17013,1,1.0
3853,17015,1,1.0
3854,17016,1,1.0
3855,17020,1,1.0
3856,17022,1,1.0
3857,17024,1,1.0
3858,17027,1,1.0
3859,17031,1,1.0
3860,17035,0,0.0
3861,17037,0,1.0
3862,17039,1,1.0
3863,17049,1,1.0
3864,17055,1,0.0
3865,17056,0,1.0
3866,17059,1,0.0
3867,17061,1,1.0
3868,17069,1,1.0
3869,17071,1,0.0
3870,17074,0,1.0
3871,17075,1,1.0
3872,17076,1,1.0
3873,17079,0,0.0
3874,17080,1,1.0
3875,17081,0,0.0
3876,17090,1,1.0
3877,17092,1,1.0
3878,17094,0,0.0
3879,17097,0,1.0
3880,17101,0,0.0
3881,17109,1,1.0
3882,17114,1,1.0
3883,17125,1,1.0
3884,17131,0,1.0
3885,17132,1,1.0
3886,17136,1,0.0
3887,17139,1,1.0
3888,17141,0,0.0
3889,17147,1,1.0
3890,17159,1,1.0
3891,17162,1,1.0
3892,17163,0,0.0
3893,17165,1,1.0
3894,17171,1,1.0
3895,17173,1,1.0
3896,17174,1,0.0
3897,17179,0,1.0
3898,17180,1,1.0
3899,17184,1,1.0
3900,17186,0,0.0
3901,17190,1,1.0
3902,17196,0,1.0
3903,17199,1,1.0
3904,17202,1,1.0
3905,17204,1,1.0
3906,17205,0,0.0
3907,17210,1,1.0
3908,17213,0,1.0
3909,17217,1,1.0
3910,17221,1,1.0
3911,17225,1,1.0
3912,17232,0,1.0
3913,17235,0,0.0
3914,17237,1,1.0
3915,17243,1,1.0
3916,17244,0,1.0
3917,17246,1,1.0
3918,17256,1,1.0
3919,17260,1,0.0
3920,17271,1,0.0
3921,17279,1,1.0
3922,17283,1,1.0
3923,17292,1,0.0
3924,17296,0,0.0
3925,17302,0,1.0
3926,17312,1,1.0
3927,17313,1,1.0
3928,17331,0,0.0
3929,17333,1,1.0
3930,17335,1,1.0
3931,17337,1,1.0
3932,17341,1,0.0
3933,17349,1,1.0
3934,17350,1,0.0
3935,17352,1,1.0
3936,17361,1,0.0
3937,17363,0,0.0
3938,17372,1,0.0
3939,17383,1,1.0
3940,17384,0,1.0
3941,17392,0,1.0
3942,17399,1,1.0
3943,17400,1,1.0
3944,17401,0,1.0
3945,17402,1,1.0
3946,17411,1,0.0
3947,17415,0,1.0
3948,17426,1,1.0
3949,17429,0,0.0
3950,17432,1,1.0
3951,17440,1,1.0
3952,17442,1,1.0
3953,17447,1,1.0
3954,17451,1,1.0
3955,17460,0,1.0
3956,17463,1,1.0
3957,17464,0,0.0
3958,17466,1,1.0
3959,17473,1,1.0
3960,17479,0,0.0
3961,17481,1,1.0
3962,17485,0,0.0
3963,17486,1,0.0
3964,17489,1,1.0
3965,17496,1,1.0
3966,17499,0,0.0
3967,17501,1,1.0
3968,17511,1,1.0
3969,17512,1,1.0
3970,17520,1,0.0
3971,17526,1,1.0
3972,17527,1,0.0
3973,17529,1,1.0
3974,17530,1,1.0
3975,17532,1,0.0
3976,17534,1,0.0
3977,17544,0,1.0
3978,17550,1,1.0
3979,17552,0,0.0
3980,17556,1,1.0
3981,17557,1,1.0
3982,17561,0,0.0
3983,17562,1,1.0
3984,17563,0,1.0
3985,17564,0,0.0
3986,17569,1,1.0
3987,17570,0,1.0
3988,17581,1,1.0
3989,17591,0,1.0
3990,17594,0,0.0
3991,17596,0,1.0
3992,17597,0,0.0
3993,17599,1,1.0
3994,17602,1,1.0
3995,17604,1,1.0
3996,17612,1,0.0
3997,17619,1,1.0
3998,17623,1,1.0
3999,17630,1,1.0
4000,17631,1,1.0
4001,17635,1,1.0
4002,17636,1,0.0
4003,17639,0,0.0
4004,17640,1,1.0
4005,17642,0,0.0
4006,17644,1,1.0
4007,17646,1,1.0
4008,17652,1,1.0
4009,17659,0,0.0
4010,17660,0,1.0
4011,17670,0,0.0
4012,17672,0,1.0
4013,17673,0,1.0
4014,17677,1,1.0
4015,17682,1,1.0
4016,17694,0,1.0
4017,17696,1,1.0
4018,17706,1,0.0
4019,17707,0,0.0
4020,17709,0,0.0
4021,17712,0,0.0
4022,17714,1,0.0
4023,17715,0,1.0
4024,17719,1,1.0
4025,17720,1,1.0
4026,17722,0,1.0
4027,17732,0,1.0
4028,17735,0,1.0
4029,17739,1,1.0
4030,17742,0,0.0
4031,17747,1,1.0
4032,17753,1,1.0
4033,17760,0,1.0
4034,17769,1,0.0
4035,17770,0,1.0
4036,17776,1,1.0
4037,17797,1,1.0
4038,17799,0,1.0
4039,17802,1,1.0
4040,17805,1,0.0
4041,17807,1,1.0
4042,17809,0,1.0
4043,17816,1,1.0
4044,17817,0,1.0
4045,17821,1,1.0
4046,17829,0,0.0
4047,17842,0,1.0
4048,17843,1,0.0
4049,17844,1,1.0
4050,17847,1,1.0
4051,17850,1,1.0
4052,17859,0,0.0
4053,17861,0,1.0
4054,17862,0,1.0
4055,17867,1,1.0
4056,17869,1,0.0
4057,17876,1,1.0
4058,17884,0,0.0
4059,17889,1,1.0
4060,17902,1,1.0
4061,17909,1,1.0
4062,17915,1,1.0
4063,17919,1,1.0
4064,17921,0,0.0
4065,17922,1,1.0
4066,17923,1,1.0
4067,17924,0,0.0
4068,17926,1,1.0
4069,17935,0,1.0
4070,17936,1,1.0
4071,17939,0,0.0
4072,17941,1,1.0
4073,17944,1,0.0
4074,17945,1,1.0
4075,17947,0,1.0
4076,17956,1,1.0
4077,17959,1,1.0
4078,17963,0,0.0
4079,17973,0,1.0
4080,17976,0,1.0
4081,17981,1,1.0
4082,17989,0,0.0
4083,17993,1,1.0
4084,17996,1,1.0
4085,17997,1,1.0
4086,18006,0,0.0
4087,18011,1,1.0
4088,18012,0,0.0
4089,18015,1,1.0
4090,18017,0,0.0
4091,18020,1,1.0
4092,18024,0,0.0
4093,18034,0,0.0
4094,18039,1,1.0
4095,18040,0,0.0
4096,18053,1,0.0
4097,18062,0,0.0
4098,18063,0,0.0
4099,18073,0,1.0
4100,18079,1,1.0
4101,18081,1,1.0
4102,18085,0,0.0
4103,18091,1,1.0
4104,18097,0,0.0
4105,18099,1,1.0
4106,18105,1,1.0
4107,18107,0,0.0
4108,18111,1,1.0
4109,18114,0,0.0
4110,18116,1,1.0
4111,18117,1,1.0
4112,18119,0,0.0
4113,18120,1,1.0
4114,18124,1,0.0
4115,18133,1,1.0
4116,18142,1,1.0
4117,18144,1,1.0
4118,18146,0,0.0
4119,18150,1,1.0
4120,18152,1,1.0
4121,18160,1,1.0
4122,18165,0,1.0
4123,18166,1,1.0
4124,18170,1,1.0
4125,18180,0,0.0
4126,18187,1,1.0
4127,18189,0,0.0
4128,18190,0,0.0
4129,18191,1,1.0
4130,18194,0,0.0
4131,18197,0,0.0
4132,18202,1,1.0
4133,18205,0,1.0
4134,18207,1,0.0
4135,18210,1,0.0
4136,18212,0,1.0
4137,18213,1,1.0
4138,18215,0,0.0
4139,18222,0,0.0
4140,18225,0,0.0
4141,18229,0,1.0
4142,18245,1,1.0
4143,18247,0,1.0
4144,18251,0,0.0
4145,18256,0,0.0
4146,18257,0,1.0
4147,18260,0,1.0
4148,18262,1,1.0
4149,18266,0,1.0
4150,18269,0,1.0
4151,18271,1,0.0
4152,18275,1,1.0
4153,18277,1,1.0
4154,18281,0,0.0
4155,18284,0,0.0
4156,18285,0,0.0
4157,18289,0,0.0
4158,18290,0,0.0
4159,18297,1,0.0
4160,18304,0,1.0
4161,18311,0,0.0
4162,18314,1,1.0
4163,18315,1,1.0
4164,18324,0,1.0
4165,18326,0,0.0
4166,18335,1,1.0
4167,18336,1,1.0
4168,18342,1,0.0
4169,18351,0,0.0
4170,18352,1,1.0
4171,18354,0,1.0
4172,18362,0,1.0
4173,18365,1,1.0
4174,18369,0,1.0
4175,18372,1,1.0
4176,18377,0,0.0
4177,18379,1,1.0
4178,18384,0,1.0
4179,18399,1,1.0
4180,18405,0,1.0
4181,18409,0,0.0
4182,18412,0,0.0
4183,18421,0,1.0
4184,18422,1,1.0
4185,18431,1,0.0
4186,18446,1,1.0
4187,18449,1,1.0
4188,18451,1,1.0
4189,18453,1,1.0
4190,18459,0,1.0
4191,18461,0,1.0
4192,18464,1,1.0
4193,18465,1,1.0
4194,18473,1,1.0
4195,18482,0,0.0
4196,18484,1,1.0
4197,18493,0,1.0
4198,18496,0,1.0
4199,18523,1,1.0
4200,18527,0,1.0
4201,18533,0,0.0
4202,18536,1,1.0
4203,18540,0,0.0
4204,18541,0,0.0
4205,18550,0,1.0
4206,18551,0,0.0
4207,18553,1,0.0
4208,18556,0,0.0
4209,18557,0,0.0
4210,18562,1,1.0
4211,18567,1,1.0
4212,18570,0,0.0
4213,18575,0,1.0
4214,18579,1,1.0
4215,18590,1,1.0
4216,18593,1,1.0
4217,18594,0,1.0
4218,18595,1,1.0
4219,18600,1,1.0
4220,18605,0,0.0
4221,18606,1,0.0
4222,18609,0,0.0
4223,18612,1,1.0
4224,18616,0,1.0
4225,18624,0,0.0
4226,18630,1,1.0
4227,18633,1,1.0
4228,18634,0,1.0
4229,18637,1,1.0
4230,18644,0,0.0
4231,18654,0,1.0
4232,18655,0,0.0
4233,18656,1,1.0
4234,18660,1,0.0
4235,18665,0,1.0
4236,18666,0,0.0
4237,18667,1,1.0
4238,18671,0,1.0
4239,18677,1,1.0
4240,18679,0,1.0
4241,18681,1,0.0
4242,18683,0,1.0
4243,18693,1,1.0
4244,18694,1,1.0
4245,18697,0,1.0
4246,18701,0,1.0
4247,18707,0,0.0
4248,18709,1,1.0
4249,18711,1,1.0
4250,18719,1,1.0
4251,18722,0,0.0
4252,18729,0,1.0
4253,18731,1,1.0
4254,18733,1,1.0
4255,18740,1,1.0
4256,18742,0,0.0
4257,18743,1,1.0
4258,18745,1,0.0
4259,18749,0,1.0
4260,18759,0,1.0
4261,18760,0,0.0
4262,18769,0,0.0
4263,18773,0,0.0
4264,18776,0,1.0
4265,18777,0,1.0
4266,18781,1,1.0
4267,18793,1,1.0
4268,18795,1,0.0
4269,18797,0,0.0
4270,18799,1,1.0
4271,18800,0,0.0
4272,18801,0,0.0
4273,18804,0,1.0
4274,18805,1,1.0
4275,18807,1,1.0
4276,18813,1,1.0
4277,18819,1,1.0
4278,18820,0,1.0
4279,18821,0,0.0
4280,18824,1,1.0
4281,18827,1,1.0
4282,18830,1,1.0
4283,18835,0,0.0
4284,18839,1,0.0
4285,18843,0,0.0
4286,18857,1,0.0
4287,18859,0,1.0
4288,18873,0,0.0
4289,18874,1,1.0
4290,18879,0,1.0
4291,18880,0,0.0
4292,18885,0,0.0
4293,18889,0,1.0
4294,18892,0,0.0
4295,18894,1,1.0
4296,18896,1,0.0
4297,18899,0,0.0
4298,18901,1,1.0
4299,18904,0,0.0
4300,18905,0,0.0
4301,18907,0,1.0
4302,18912,1,1.0
4303,18914,0,1.0
4304,18915,0,0.0
4305,18917,0,1.0
4306,18919,1,1.0
4307,18920,1,1.0
4308,18921,0,0.0
4309,18923,1,1.0
4310,18926,1,1.0
4311,18930,1,1.0
4312,18933,0,1.0
4313,18942,1,1.0
4314,18949,1,1.0
4315,18950,1,1.0
4316,18951,1,0.0
4317,18953,1,1.0
4318,18954,1,1.0
4319,18959,0,0.0
4320,18963,1,1.0
4321,18972,0,1.0
4322,18973,1,1.0
4323,18975,1,1.0
4324,18977,0,0.0
4325,18980,0,0.0
4326,18981,1,1.0
4327,18982,0,0.0
4328,18985,1,1.0
4329,18986,1,1.0
4330,18987,0,0.0
4331,18991,0,0.0
4332,18992,1,1.0
4333,18995,0,0.0
4334,18996,0,0.0
4335,18997,1,1.0
4336,18999,1,1.0
4337,19003,1,1.0
4338,19011,1,1.0
4339,19032,0,0.0
4340,19034,0,0.0
4341,19037,0,1.0
4342,19040,1,1.0
4343,19041,0,1.0
4344,19046,1,0.0
4345,19047,1,0.0
4346,19050,0,1.0
4347,19057,1,1.0
4348,19060,1,1.0
4349,19065,0,0.0
4350,19066,0,1.0
4351,19069,1,1.0
4352,19070,1,1.0
4353,19071,0,1.0
4354,19073,0,0.0
4355,19081,1,0.0
4356,19085,0,0.0
4357,19086,1,1.0
4358,19093,1,1.0
4359,19100,0,0.0
4360,19105,0,1.0
4361,19106,1,1.0
4362,19109,0,0.0
4363,19111,0,0.0
4364,19113,0,0.0
4365,19119,1,1.0
4366,19120,1,1.0
4367,19121,1,1.0
4368,19122,1,1.0
4369,19123,1,0.0
4370,19124,0,0.0
4371,19125,0,0.0
4372,19126,1,1.0
4373,19129,1,1.0
4374,19130,1,1.0
4375,19141,0,1.0
4376,19143,0,0.0
4377,19144,1,1.0
4378,19146,1,1.0
4379,19152,1,1.0
4380,19156,1,1.0
4381,19157,1,1.0
4382,19159,1,1.0
4383,19161,0,1.0
4384,19164,0,0.0
4385,19165,0,0.0
4386,19173,0,0.0
4387,19175,1,1.0
4388,19177,1,1.0
4389,19184,1,0.0
4390,19185,1,0.0
4391,19186,1,1.0
4392,19189,1,1.0
4393,19192,1,1.0
4394,19194,0,0.0
4395,19195,1,1.0
4396,19199,1,1.0
4397,19200,1,1.0
4398,19202,1,0.0
4399,19206,0,0.0
4400,19207,0,0.0
4401,19209,0,0.0
4402,19220,0,0.0
4403,19224,1,1.0
4404,19225,1,1.0
4405,19226,0,1.0
4406,19231,0,0.0
4407,19241,0,0.0
4408,19249,0,0.0
4409,19252,1,1.0
4410,19253,0,1.0
4411,19259,0,0.0
4412,19270,0,1.0
4413,19271,1,1.0
4414,19281,1,1.0
4415,19284,1,1.0
4416,19285,1,0.0
4417,19286,0,0.0
4418,19287,0,1.0
4419,19296,1,1.0
4420,19300,0,1.0
4421,19313,0,0.0
4422,19314,0,0.0
4423,19315,1,1.0
4424,19319,0,1.0
4425,19320,1,0.0
4426,19332,1,1.0
4427,19335,1,1.0
4428,19341,1,1.0
4429,19342,1,1.0
4430,19349,0,1.0
4431,19353,0,1.0
4432,19354,1,1.0
4433,19355,1,1.0
4434,19360,0,1.0
4435,19361,0,0.0
4436,19364,0,0.0
4437,19365,0,0.0
4438,19366,1,1.0
4439,19367,1,0.0
4440,19369,0,0.0
4441,19371,1,0.0
4442,19377,0,1.0
4443,19380,0,1.0
4444,19383,1,1.0
4445,19399,0,0.0
4446,19404,0,1.0
4447,19407,1,1.0
4448,19409,0,1.0
4449,19414,1,1.0
4450,19419,1,1.0
4451,19420,1,0.0
4452,19426,1,1.0
4453,19427,1,1.0
4454,19435,1,1.0
4455,19437,1,0.0
4456,19439,0,0.0
4457,19445,0,0.0
4458,19446,0,1.0
4459,19449,1,1.0
4460,19457,0,1.0
4461,19473,1,1.0
4462,19475,1,1.0
4463,19494,0,0.0
4464,19497,0,1.0
4465,19503,0,1.0
4466,19505,0,0.0
4467,19509,1,1.0
4468,19511,0,1.0
4469,19514,0,0.0
4470,19520,0,1.0
4471,19533,0,0.0
4472,19537,1,1.0
4473,19543,1,1.0
4474,19544,1,1.0
4475,19545,1,0.0
4476,19547,0,1.0
4477,19549,0,0.0
4478,19555,1,1.0
4479,19561,0,0.0
4480,19564,0,0.0
4481,19573,0,1.0
4482,19580,1,1.0
4483,19581,0,1.0
4484,19593,0,1.0
4485,19600,1,1.0
4486,19604,0,0.0
4487,19606,1,0.0
4488,19612,1,1.0
4489,19614,0,1.0
4490,19615,1,1.0
4491,19630,0,0.0
4492,19636,1,1.0
4493,19637,1,1.0
4494,19644,1,1.0
4495,19646,1,1.0
4496,19650,0,0.0
4497,19654,1,1.0
4498,19659,1,1.0
4499,19665,0,0.0
4500,19669,0,1.0
4501,19670,0,1.0
4502,19672,0,1.0
4503,19674,1,1.0
4504,19676,1,1.0
4505,19677,0,0.0
4506,19680,0,0.0
4507,19695,1,1.0
4508,19699,0,0.0
4509,19703,0,0.0
4510,19705,1,1.0
4511,19706,1,1.0
4512,19713,0,1.0
4513,19715,1,1.0
4514,19716,0,0.0
4515,19729,0,1.0
4516,19731,1,1.0
4517,19733,1,1.0
4518,19736,1,1.0
4519,19739,0,1.0
4520,19741,0,0.0
4521,19744,0,0.0
4522,19746,1,0.0
4523,19750,0,1.0
4524,19751,0,0.0
4525,19753,1,1.0
4526,19760,1,1.0
4527,19762,0,0.0
4528,19767,0,1.0
4529,19779,0,0.0
4530,19781,1,0.0
4531,19783,1,0.0
4532,19792,1,1.0
4533,19794,0,1.0
4534,19796,1,0.0
4535,19812,0,1.0
4536,19816,1,1.0
4537,19817,1,1.0
4538,19829,0,0.0
4539,19836,1,1.0
4540,19837,0,0.0
4541,19839,1,1.0
4542,19840,1,1.0
4543,19845,1,1.0
4544,19846,1,1.0
4545,19850,1,1.0
4546,19853,0,0.0
4547,19856,0,0.0
4548,19859,1,0.0
4549,19860,0,0.0
4550,19866,1,1.0
4551,19871,1,0.0
4552,19879,0,0.0
4553,19880,0,1.0
4554,19887,1,0.0
4555,19891,1,1.0
4556,19892,1,1.0
4557,19896,1,1.0
4558,19902,1,1.0
4559,19903,1,0.0
4560,19904,1,1.0
4561,19905,1,0.0
4562,19915,1,1.0
4563,19917,1,1.0
4564,19922,1,0.0
4565,19924,1,0.0
4566,19925,1,1.0
4567,19929,1,0.0
4568,19932,0,0.0
4569,19949,0,0.0
4570,19950,1,1.0
4571,19956,1,0.0
4572,19959,1,1.0
4573,19974,1,1.0
4574,19975,0,1.0
4575,19983,0,0.0
4576,19985,1,0.0
4577,19986,0,0.0
4578,19991,0,0.0
4579,20009,0,0.0
4580,20012,1,1.0
4581,20017,1,1.0
4582,20024,1,1.0
4583,20026,0,1.0
4584,20027,1,0.0
4585,20039,0,0.0
4586,20041,1,1.0
4587,20044,1,1.0
4588,20046,1,1.0
4589,20047,1,1.0
4590,20055,0,1.0
4591,20057,0,0.0
4592,20059,0,0.0
4593,20065,1,0.0
4594,20071,1,1.0
4595,20079,0,0.0
4596,20091,1,0.0
4597,20092,1,1.0
4598,20094,0,0.0
4599,20097,1,1.0
4600,20100,0,1.0
4601,20101,1,1.0
4602,20102,1,1.0
4603,20103,0,1.0
4604,20104,0,0.0
4605,20107,1,1.0
4606,20109,1,1.0
4607,20114,1,1.0
4608,20124,1,1.0
4609,20126,1,1.0
4610,20134,0,1.0
4611,20140,1,1.0
4612,20141,1,1.0
4613,20147,1,1.0
4614,20149,0,0.0
4615,20150,1,1.0
4616,20153,1,1.0
4617,20159,1,1.0
4618,20163,0,1.0
4619,20164,0,1.0
4620,20165,1,1.0
4621,20171,0,0.0
4622,20182,1,1.0
4623,20200,0,0.0
4624,20202,0,0.0
4625,20203,0,1.0
4626,20207,0,0.0
4627,20209,1,1.0
4628,20210,0,1.0
4629,20214,1,1.0
4630,20217,1,1.0
4631,20223,0,0.0
4632,20227,1,1.0
4633,20230,1,1.0
4634,20234,0,1.0
4635,20241,1,1.0
4636,20256,1,1.0
4637,20259,0,0.0
4638,20261,0,1.0
4639,20263,1,1.0
4640,20265,0,1.0
4641,20266,0,1.0
4642,20269,0,0.0
4643,20271,1,1.0
4644,20272,0,0.0
4645,20274,1,1.0
4646,20282,0,0.0
4647,20284,1,1.0
4648,20287,0,0.0
4649,20289,0,0.0
4650,20290,0,1.0
4651,20291,0,0.0
4652,20295,0,0.0
4653,20297,0,0.0
4654,20299,0,0.0
4655,20300,0,1.0
4656,20303,0,0.0
4657,20306,0,1.0
4658,20307,1,1.0
4659,20309,1,1.0
4660,20326,0,0.0
4661,20327,0,0.0
4662,20330,0,0.0
4663,20343,0,1.0
4664,20344,0,0.0
4665,20349,0,0.0
4666,20362,0,1.0
4667,20363,1,1.0
4668,20364,1,1.0
4669,20370,0,0.0
4670,20372,0,0.0
4671,20376,0,1.0
4672,20380,1,0.0
4673,20382,0,0.0
4674,20384,0,1.0
4675,20391,1,1.0
4676,20394,1,1.0
4677,20395,0,0.0
4678,20396,1,0.0
4679,20399,0,0.0
4680,20406,1,1.0
4681,20411,0,0.0
4682,20416,1,1.0
4683,20421,0,0.0
4684,20422,0,0.0
4685,20423,0,0.0
4686,20429,1,1.0
4687,20430,1,1.0
4688,20439,0,0.0
4689,20441,1,1.0
4690,20444,1,1.0
4691,20445,1,1.0
4692,20446,0,1.0
4693,20449,1,1.0
4694,20454,1,0.0
4695,20464,1,0.0
4696,20466,0,0.0
4697,20467,0,0.0
4698,20480,1,1.0
4699,20481,1,0.0
4700,20483,1,1.0
4701,20486,0,1.0
4702,20490,0,1.0
4703,20500,0,0.0
4704,20501,0,1.0
4705,20511,0,0.0
4706,20512,0,1.0
4707,20514,1,1.0
4708,20516,0,0.0
4709,20519,0,0.0
4710,20522,0,0.0
4711,20523,0,0.0
4712,20525,1,0.0
4713,20526,0,0.0
4714,20539,1,1.0
4715,20542,1,0.0
4716,20544,1,0.0
4717,20546,0,0.0
4718,20547,1,1.0
4719,20554,0,0.0
4720,20562,1,1.0
4721,20563,0,0.0
4722,20564,1,1.0
4723,20565,1,1.0
4724,20571,1,1.0
4725,20576,1,1.0
4726,20579,0,0.0
4727,20580,0,0.0
4728,20586,1,1.0
4729,20591,1,1.0
4730,20595,0,0.0
4731,20596,0,0.0
4732,20600,1,0.0
4733,20606,0,0.0
4734,20609,1,1.0
4735,20611,0,0.0
4736,20612,1,1.0
4737,20615,0,1.0
4738,20623,0,1.0
4739,20624,0,0.0
4740,20626,0,1.0
4741,20632,0,0.0
4742,20643,1,1.0
4743,20647,1,1.0
4744,20649,0,0.0
4745,20653,1,1.0
4746,20662,0,1.0
4747,20665,0,0.0
4748,20666,0,0.0
4749,20671,0,0.0
4750,20675,0,0.0
4751,20676,1,1.0
4752,20682,0,1.0
4753,20686,0,1.0
4754,20689,0,0.0
4755,20695,0,1.0
4756,20697,1,0.0
4757,20699,1,1.0
4758,20700,1,1.0
4759,20702,1,1.0
4760,20703,0,1.0
