,id,other_aid,other_aid_prediction
3596,15723,1,0.0
3597,15729,0,0.0
3598,15732,0,0.0
3599,15744,0,0.0
3600,15749,0,0.0
3601,15755,0,0.0
3602,15756,0,0.0
3603,15760,0,0.0
3604,15762,0,0.0
3605,15771,0,0.0
3606,15772,0,0.0
3607,15777,0,0.0
3608,15783,0,0.0
3609,15784,0,0.0
3610,15785,0,0.0
3611,15787,0,0.0
3612,15796,0,0.0
3613,15801,0,0.0
3614,15802,0,0.0
3615,15805,0,0.0
3616,15806,0,0.0
3617,15811,0,0.0
3618,15819,0,0.0
3619,15820,0,0.0
3620,15827,0,0.0
3621,15831,1,0.0
3622,15833,0,0.0
3623,15834,0,0.0
3624,15842,0,0.0
3625,15851,0,0.0
3626,15853,0,0.0
3627,15855,0,0.0
3628,15859,0,0.0
3629,15860,0,0.0
3630,15865,0,0.0
3631,15866,1,0.0
3632,15869,0,0.0
3633,15871,0,0.0
3634,15872,0,0.0
3635,15873,0,0.0
3636,15874,1,0.0
3637,15881,0,0.0
3638,15886,0,0.0
3639,15887,1,0.0
3640,15890,0,0.0
3641,15894,0,0.0
3642,15897,0,0.0
3643,15900,0,0.0
3644,15905,0,0.0
3645,15907,0,0.0
3646,15913,0,0.0
3647,15914,0,1.0
3648,15917,0,0.0
3649,15920,0,0.0
3650,15924,0,0.0
3651,15933,0,0.0
3652,15934,0,0.0
3653,15946,0,0.0
3654,15950,0,0.0
3655,15953,0,0.0
3656,15965,0,0.0
3657,15974,0,0.0
3658,15980,0,0.0
3659,15982,1,0.0
3660,15983,0,0.0
3661,15985,0,0.0
3662,15990,0,0.0
3663,15991,0,0.0
3664,15995,1,0.0
3665,16001,0,0.0
3666,16007,0,0.0
3667,16013,0,0.0
3668,16015,0,0.0
3669,16021,0,0.0
3670,16034,0,0.0
3671,16049,0,0.0
3672,16052,0,0.0
3673,16055,1,0.0
3674,16062,0,0.0
3675,16071,1,0.0
3676,16072,0,0.0
3677,16077,0,0.0
3678,16079,1,0.0
3679,16080,0,0.0
3680,16089,0,0.0
3681,16091,1,0.0
3682,16093,0,0.0
3683,16094,1,0.0
3684,16103,0,0.0
3685,16106,0,0.0
3686,16112,0,0.0
3687,16113,1,0.0
3688,16119,0,0.0
3689,16121,0,0.0
3690,16130,0,0.0
3691,16132,0,0.0
3692,16145,0,0.0
3693,16149,0,0.0
3694,16151,0,0.0
3695,16152,0,0.0
3696,16154,1,0.0
3697,16155,0,0.0
3698,16161,0,0.0
3699,16171,0,0.0
3700,16174,0,0.0
3701,16176,0,0.0
3702,16185,0,0.0
3703,16187,0,0.0
3704,16190,1,0.0
3705,16192,0,0.0
3706,16193,0,0.0
3707,16196,0,0.0
3708,16200,0,0.0
3709,16201,0,0.0
3710,16202,0,0.0
3711,16203,0,1.0
3712,16213,0,0.0
3713,16219,0,0.0
3714,16220,0,0.0
3715,16222,0,0.0
3716,16223,0,0.0
3717,16226,0,0.0
3718,16230,0,0.0
3719,16232,0,0.0
3720,16234,0,0.0
3721,16250,1,0.0
3722,16252,0,0.0
3723,16259,0,0.0
3724,16260,0,0.0
3725,16262,1,0.0
3726,16265,0,0.0
3727,16267,0,0.0
3728,16269,0,0.0
3729,16272,0,0.0
3730,16280,1,1.0
3731,16284,0,0.0
3732,16295,1,0.0
3733,16305,0,0.0
3734,16306,0,0.0
3735,16317,0,0.0
3736,16332,0,0.0
3737,16333,0,0.0
3738,16334,0,0.0
3739,16335,0,0.0
3740,16336,0,0.0
3741,16339,0,0.0
3742,16343,0,0.0
3743,16346,1,0.0
3744,16347,0,0.0
3745,16352,0,0.0
3746,16359,0,0.0
3747,16364,0,0.0
3748,16369,0,0.0
3749,16372,0,0.0
3750,16374,0,0.0
3751,16380,0,0.0
3752,16382,0,0.0
3753,16385,0,0.0
3754,16386,0,0.0
3755,16389,0,0.0
3756,16405,0,0.0
3757,16407,1,0.0
3758,16411,0,0.0
3759,16419,0,0.0
3760,16424,0,0.0
3761,16426,0,1.0
3762,16429,0,0.0
3763,16435,1,0.0
3764,16439,0,0.0
3765,16440,1,0.0
3766,16443,0,0.0
3767,16446,0,0.0
3768,16449,0,0.0
3769,16450,0,0.0
3770,16451,0,0.0
3771,16452,0,0.0
3772,16460,0,0.0
3773,16470,0,0.0
3774,16471,0,0.0
3775,16489,0,0.0
3776,16492,1,0.0
3777,16500,0,0.0
3778,16502,0,0.0
3779,16503,0,0.0
3780,16505,0,0.0
3781,16506,1,1.0
3782,16509,0,0.0
3783,16510,0,0.0
3784,16520,0,0.0
3785,16524,0,0.0
3786,16526,0,0.0
3787,16527,0,0.0
3788,16529,0,0.0
3789,16530,1,0.0
3790,16533,0,0.0
3791,16535,0,0.0
3792,16537,0,0.0
3793,16539,0,0.0
3794,16541,0,0.0
3795,16549,0,0.0
3796,16554,0,0.0
3797,16555,0,0.0
3798,16563,0,0.0
3799,16569,0,0.0
3800,16579,0,0.0
3801,16584,0,0.0
3802,16592,0,0.0
3803,16599,1,1.0
3804,16605,0,0.0
3805,16612,0,0.0
3806,16613,1,1.0
3807,16625,0,0.0
3808,16639,0,0.0
3809,16640,0,0.0
3810,16643,0,0.0
3811,16644,0,0.0
3812,16645,0,0.0
3813,16650,0,0.0
3814,16652,0,0.0
3815,16655,0,0.0
3816,16656,0,0.0
3817,16657,0,0.0
3818,16661,0,0.0
3819,16663,0,0.0
3820,16664,0,0.0
3821,16666,0,0.0
3822,16667,1,0.0
3823,16674,0,0.0
3824,16680,0,0.0
3825,16683,1,0.0
3826,16684,0,0.0
3827,16686,0,1.0
3828,16692,0,0.0
3829,16696,0,0.0
3830,16702,0,0.0
3831,16703,0,0.0
3832,16704,1,0.0
3833,16709,0,0.0
3834,16710,0,0.0
3835,16711,0,0.0
3836,16715,1,1.0
3837,16721,0,0.0
3838,16722,0,0.0
3839,16730,0,0.0
3840,16731,0,0.0
3841,16732,0,0.0
3842,16736,0,0.0
3843,16742,0,0.0
3844,16746,0,0.0
3845,16756,0,0.0
3846,16757,0,0.0
3847,16759,0,0.0
3848,16760,0,0.0
3849,16766,0,0.0
3850,16771,0,0.0
3851,16781,0,0.0
3852,16782,0,0.0
3853,16787,0,0.0
3854,16789,1,0.0
3855,16790,0,0.0
3856,16794,0,0.0
3857,16796,1,0.0
3858,16799,0,0.0
3859,16817,0,0.0
3860,16824,1,0.0
3861,16825,0,0.0
3862,16829,0,0.0
3863,16830,0,0.0
3864,16835,0,1.0
3865,16837,0,0.0
3866,16840,0,0.0
3867,16847,0,0.0
3868,16851,0,0.0
3869,16860,0,0.0
3870,16862,0,0.0
3871,16865,1,0.0
3872,16866,1,0.0
3873,16877,1,0.0
3874,16879,0,0.0
3875,16881,0,0.0
3876,16891,0,0.0
3877,16893,0,0.0
3878,16897,0,0.0
3879,16900,0,0.0
3880,16905,0,1.0
3881,16906,0,0.0
3882,16909,0,0.0
3883,16913,0,1.0
3884,16914,0,1.0
3885,16923,0,0.0
3886,16927,1,0.0
3887,16929,0,0.0
3888,16931,0,0.0
3889,16932,1,0.0
3890,16935,0,0.0
3891,16947,0,0.0
3892,16950,1,0.0
3893,16951,1,0.0
3894,16953,0,0.0
3895,16954,0,0.0
3896,16955,0,0.0
3897,16960,0,0.0
3898,16967,0,0.0
3899,16974,0,0.0
3900,16975,1,0.0
3901,16979,0,0.0
3902,16980,0,0.0
3903,16981,0,0.0
3904,16983,0,0.0
3905,16985,0,0.0
3906,16987,1,0.0
3907,16991,0,0.0
3908,16993,0,0.0
3909,16994,0,1.0
3910,16997,0,1.0
3911,17010,0,0.0
3912,17013,0,0.0
3913,17015,0,0.0
3914,17021,0,0.0
3915,17022,0,0.0
3916,17023,0,0.0
3917,17026,1,0.0
3918,17027,0,0.0
3919,17035,0,0.0
3920,17036,0,0.0
3921,17047,1,0.0
3922,17053,0,0.0
3923,17054,0,0.0
3924,17055,1,0.0
3925,17069,0,0.0
3926,17073,0,0.0
3927,17076,0,0.0
3928,17077,0,0.0
3929,17079,0,0.0
3930,17079,0,0.0
3931,17086,0,0.0
3932,17089,0,0.0
3933,17090,0,0.0
3934,17099,0,1.0
3935,17103,0,0.0
3936,17105,0,0.0
3937,17107,0,0.0
3938,17110,0,0.0
3939,17112,1,0.0
3940,17116,0,0.0
3941,17117,0,1.0
3942,17119,0,0.0
3943,17129,0,0.0
3944,17130,0,0.0
3945,17147,1,0.0
3946,17151,0,0.0
3947,17152,0,0.0
3948,17153,1,0.0
3949,17163,0,0.0
3950,17171,0,0.0
3951,17174,1,0.0
3952,17181,0,0.0
3953,17189,0,0.0
3954,17191,0,0.0
3955,17196,0,0.0
3956,17200,1,0.0
3957,17209,0,0.0
3958,17212,0,0.0
3959,17214,1,0.0
3960,17221,0,0.0
3961,17231,0,0.0
3962,17232,0,0.0
3963,17233,0,0.0
3964,17242,0,0.0
3965,17243,0,0.0
3966,17244,0,0.0
3967,17245,0,0.0
3968,17246,0,0.0
3969,17250,0,0.0
3970,17253,0,0.0
3971,17254,0,0.0
3972,17256,0,0.0
3973,17269,0,0.0
3974,17279,0,0.0
3975,17284,0,0.0
3976,17286,0,0.0
3977,17290,0,0.0
3978,17299,0,0.0
3979,17304,0,0.0
3980,17309,0,0.0
3981,17311,0,0.0
3982,17312,0,0.0
3983,17314,0,0.0
3984,17315,1,1.0
3985,17322,0,0.0
3986,17325,0,0.0
3987,17330,0,0.0
3988,17336,0,0.0
3989,17339,0,0.0
3990,17345,0,0.0
3991,17360,0,0.0
3992,17362,1,0.0
3993,17364,1,0.0
3994,17369,0,0.0
3995,17372,0,0.0
3996,17383,0,1.0
3997,17385,0,0.0
3998,17387,0,0.0
3999,17393,1,0.0
4000,17395,1,0.0
4001,17396,0,0.0
4002,17405,0,0.0
4003,17407,0,0.0
4004,17410,1,0.0
4005,17413,0,0.0
4006,17424,0,0.0
4007,17427,0,0.0
4008,17436,0,0.0
4009,17437,0,0.0
4010,17446,0,0.0
4011,17450,0,0.0
4012,17451,1,0.0
4013,17452,0,0.0
4014,17457,1,0.0
4015,17462,0,0.0
4016,17463,1,0.0
4017,17464,0,0.0
4018,17465,0,0.0
4019,17469,0,0.0
4020,17475,0,0.0
4021,17476,0,0.0
4022,17482,1,0.0
4023,17486,1,0.0
4024,17491,0,0.0
4025,17492,0,0.0
4026,17493,0,0.0
4027,17502,0,0.0
4028,17512,0,0.0
4029,17526,0,0.0
4030,17529,0,0.0
4031,17534,1,0.0
4032,17539,0,0.0
4033,17544,0,0.0
4034,17545,1,0.0
4035,17550,0,0.0
4036,17551,0,0.0
4037,17553,0,0.0
4038,17562,1,0.0
4039,17569,0,0.0
4040,17571,1,0.0
4041,17572,0,0.0
4042,17582,0,0.0
4043,17590,0,0.0
4044,17592,0,0.0
4045,17593,0,0.0
4046,17594,0,0.0
4047,17595,1,0.0
4048,17604,0,0.0
4049,17606,0,0.0
4050,17607,1,1.0
4051,17610,0,0.0
4052,17619,0,0.0
4053,17626,0,0.0
4054,17630,0,0.0
4055,17631,0,0.0
4056,17639,0,0.0
4057,17650,1,0.0
4058,17651,0,0.0
4059,17654,0,0.0
4060,17657,0,0.0
4061,17661,0,0.0
4062,17663,1,0.0
4063,17667,0,0.0
4064,17670,0,0.0
4065,17674,0,0.0
4066,17677,0,0.0
4067,17686,0,0.0
4068,17691,0,0.0
4069,17692,0,0.0
4070,17702,0,0.0
4071,17705,0,0.0
4072,17707,0,0.0
4073,17710,0,0.0
4074,17712,0,0.0
4075,17727,0,0.0
4076,17730,0,0.0
4077,17731,0,0.0
4078,17734,1,0.0
4079,17736,0,1.0
4080,17737,0,0.0
4081,17741,1,1.0
4082,17744,0,0.0
4083,17749,1,0.0
4084,17752,0,0.0
4085,17754,1,0.0
4086,17755,1,0.0
4087,17760,0,0.0
4088,17764,0,0.0
4089,17775,1,0.0
4090,17776,1,0.0
4091,17779,0,0.0
4092,17785,0,0.0
4093,17794,0,0.0
4094,17795,0,0.0
4095,17807,0,0.0
4096,17815,1,0.0
4097,17816,1,0.0
4098,17817,0,0.0
4099,17831,0,0.0
4100,17833,0,0.0
4101,17834,0,0.0
4102,17840,0,0.0
4103,17842,0,0.0
4104,17850,1,0.0
4105,17856,0,0.0
4106,17864,0,0.0
4107,17866,0,0.0
4108,17870,0,0.0
4109,17874,0,0.0
4110,17875,0,0.0
4111,17876,0,0.0
4112,17877,0,0.0
4113,17883,0,0.0
4114,17885,0,0.0
4115,17889,0,0.0
4116,17892,0,0.0
4117,17896,0,0.0
4118,17902,1,0.0
4119,17911,0,0.0
4120,17913,0,0.0
4121,17915,0,0.0
4122,17920,0,0.0
4123,17921,0,0.0
4124,17927,0,0.0
4125,17931,1,0.0
4126,17933,0,0.0
4127,17939,0,0.0
4128,17943,0,0.0
4129,17944,0,0.0
4130,17946,0,0.0
4131,17950,0,0.0
4132,17951,0,0.0
4133,17959,0,0.0
4134,17962,0,0.0
4135,17966,0,1.0
4136,17970,0,0.0
4137,17975,0,0.0
4138,17982,1,0.0
4139,17989,0,0.0
4140,17993,0,0.0
4141,17994,0,0.0
4142,17995,0,0.0
4143,18000,0,0.0
4144,18001,1,0.0
4145,18003,0,0.0
4146,18005,0,0.0
4147,18009,0,0.0
4148,18012,0,0.0
4149,18014,0,0.0
4150,18015,0,0.0
4151,18030,0,0.0
4152,18047,0,0.0
4153,18049,0,0.0
4154,18067,0,0.0
4155,18069,0,0.0
4156,18071,0,0.0
4157,18072,0,0.0
4158,18080,0,0.0
4159,18096,0,0.0
4160,18099,0,0.0
4161,18103,0,0.0
4162,18105,0,1.0
4163,18106,0,0.0
4164,18110,0,0.0
4165,18113,0,0.0
4166,18114,0,0.0
4167,18125,1,0.0
4168,18129,0,0.0
4169,18130,0,0.0
4170,18133,0,0.0
4171,18134,0,0.0
4172,18136,0,1.0
4173,18139,0,1.0
4174,18141,0,0.0
4175,18143,0,0.0
4176,18146,0,0.0
4177,18156,0,0.0
4178,18162,0,0.0
4179,18165,0,0.0
4180,18169,0,0.0
4181,18191,0,0.0
4182,18192,0,0.0
4183,18197,0,0.0
4184,18202,0,0.0
4185,18210,0,0.0
4186,18211,0,0.0
4187,18213,1,0.0
4188,18217,0,0.0
4189,18223,0,0.0
4190,18229,0,0.0
4191,18249,0,0.0
4192,18251,0,0.0
4193,18261,0,0.0
4194,18270,0,0.0
4195,18271,1,0.0
4196,18275,0,0.0
4197,18279,0,0.0
4198,18284,0,0.0
4199,18290,0,0.0
4200,18291,0,0.0
4201,18297,1,0.0
4202,18300,0,0.0
4203,18307,0,0.0
4204,18313,0,0.0
4205,18323,1,0.0
4206,18327,0,0.0
4207,18329,0,0.0
4208,18333,0,0.0
4209,18337,0,0.0
4210,18351,0,0.0
4211,18362,0,0.0
4212,18364,0,0.0
4213,18369,0,0.0
4214,18370,0,0.0
4215,18373,0,0.0
4216,18376,0,0.0
4217,18379,0,1.0
4218,18380,0,0.0
4219,18381,0,0.0
4220,18389,0,0.0
4221,18391,0,0.0
4222,18393,0,0.0
4223,18399,0,0.0
4224,18400,0,0.0
4225,18402,0,0.0
4226,18409,0,0.0
4227,18416,0,0.0
4228,18417,0,0.0
4229,18419,0,0.0
4230,18422,0,0.0
4231,18425,0,0.0
4232,18427,1,1.0
4233,18429,0,0.0
4234,18435,0,0.0
4235,18440,0,1.0
4236,18447,0,0.0
4237,18449,0,0.0
4238,18450,1,0.0
4239,18451,0,0.0
4240,18453,0,0.0
4241,18460,0,0.0
4242,18461,0,0.0
4243,18471,0,0.0
4244,18473,0,0.0
4245,18476,0,0.0
4246,18482,0,0.0
4247,18485,0,0.0
4248,18486,0,0.0
4249,18490,0,0.0
4250,18495,0,0.0
4251,18499,0,0.0
4252,18500,0,0.0
4253,18509,1,0.0
4254,18515,0,0.0
4255,18516,0,0.0
4256,18517,0,0.0
4257,18529,0,0.0
4258,18531,0,0.0
4259,18532,0,0.0
4260,18537,0,0.0
4261,18540,0,0.0
4262,18543,0,0.0
4263,18545,0,0.0
4264,18549,0,0.0
4265,18552,0,0.0
4266,18560,1,0.0
4267,18562,0,0.0
4268,18564,0,0.0
4269,18565,0,0.0
4270,18570,0,0.0
4271,18571,0,0.0
4272,18582,0,1.0
4273,18583,0,0.0
4274,18586,0,0.0
4275,18591,0,0.0
4276,18595,0,0.0
4277,18602,0,1.0
4278,18603,0,0.0
4279,18609,0,0.0
4280,18611,1,0.0
4281,18616,0,0.0
4282,18617,0,0.0
4283,18624,0,0.0
4284,18627,0,0.0
4285,18630,1,0.0
4286,18634,0,0.0
4287,18639,0,0.0
4288,18641,0,0.0
4289,18647,0,0.0
4290,18651,0,0.0
4291,18654,0,0.0
4292,18676,0,0.0
4293,18677,0,1.0
4294,18682,0,0.0
4295,18686,0,0.0
4296,18690,0,0.0
4297,18692,0,0.0
4298,18696,1,0.0
4299,18697,0,0.0
4300,18701,0,0.0
4301,18709,0,0.0
4302,18716,1,0.0
4303,18721,0,0.0
4304,18723,0,0.0
4305,18725,1,0.0
4306,18729,0,0.0
4307,18733,0,0.0
4308,18743,0,0.0
4309,18755,0,0.0
4310,18756,0,0.0
4311,18757,0,0.0
4312,18759,0,0.0
4313,18760,0,0.0
4314,18761,0,0.0
4315,18762,0,0.0
4316,18765,0,0.0
4317,18766,0,0.0
4318,18767,0,0.0
4319,18777,0,0.0
4320,18780,0,0.0
4321,18785,0,0.0
4322,18794,0,0.0
4323,18796,0,0.0
4324,18801,0,0.0
4325,18811,0,0.0
4326,18825,0,0.0
4327,18834,0,0.0
4328,18836,0,0.0
4329,18841,0,0.0
4330,18845,1,0.0
4331,18849,0,0.0
4332,18851,0,0.0
4333,18854,0,0.0
4334,18857,1,0.0
4335,18863,0,0.0
4336,18867,1,0.0
4337,18871,0,0.0
4338,18873,0,0.0
4339,18890,0,0.0
4340,18893,0,0.0
4341,18894,0,0.0
4342,18896,0,0.0
4343,18900,0,1.0
4344,18901,1,0.0
4345,18902,0,0.0
4346,18907,1,0.0
4347,18910,1,0.0
4348,18911,0,0.0
4349,18924,0,0.0
4350,18925,0,0.0
4351,18950,1,0.0
4352,18952,0,0.0
4353,18961,0,0.0
4354,18965,0,0.0
4355,18971,0,0.0
4356,18977,0,0.0
4357,18994,0,0.0
4358,18996,0,0.0
4359,19009,0,0.0
4360,19010,0,0.0
4361,19014,0,0.0
4362,19016,0,0.0
4363,19017,0,0.0
4364,19024,0,0.0
4365,19027,0,0.0
4366,19032,0,0.0
4367,19035,1,0.0
4368,19036,0,0.0
4369,19037,1,0.0
4370,19040,0,0.0
4371,19045,1,0.0
4372,19047,0,0.0
4373,19051,0,0.0
4374,19054,0,0.0
4375,19057,0,0.0
4376,19061,0,0.0
4377,19073,0,0.0
4378,19074,0,0.0
4379,19076,0,0.0
4380,19079,0,0.0
4381,19080,0,0.0
4382,19089,0,0.0
4383,19092,0,1.0
4384,19093,1,0.0
4385,19094,0,0.0
4386,19101,0,0.0
4387,19103,0,0.0
4388,19104,0,0.0
4389,19111,0,0.0
4390,19117,0,0.0
4391,19119,0,0.0
4392,19124,1,0.0
4393,19127,0,0.0
4394,19130,0,0.0
4395,19137,0,0.0
4396,19140,0,0.0
4397,19143,0,0.0
4398,19151,0,0.0
4399,19155,0,0.0
4400,19164,1,0.0
4401,19165,0,0.0
4402,19170,0,1.0
4403,19177,0,0.0
4404,19182,0,0.0
4405,19184,0,0.0
4406,19186,0,0.0
4407,19189,0,0.0
4408,19193,0,0.0
4409,19199,0,0.0
4410,19209,0,1.0
4411,19213,0,0.0
4412,19215,0,0.0
4413,19223,0,0.0
4414,19224,0,0.0
4415,19227,0,0.0
4416,19229,0,0.0
4417,19230,0,0.0
4418,19233,0,0.0
4419,19235,0,0.0
4420,19244,0,0.0
4421,19247,0,0.0
4422,19251,0,0.0
4423,19252,0,0.0
4424,19253,0,0.0
4425,19255,1,0.0
4426,19257,0,0.0
4427,19267,0,0.0
4428,19269,0,0.0
4429,19273,1,0.0
4430,19279,0,0.0
4431,19284,0,0.0
4432,19293,0,0.0
4433,19297,0,0.0
4434,19303,0,1.0
4435,19304,0,0.0
4436,19310,0,0.0
4437,19311,0,0.0
4438,19313,1,0.0
4439,19314,0,0.0
4440,19315,0,0.0
4441,19320,0,0.0
4442,19321,0,0.0
4443,19324,0,0.0
4444,19325,0,0.0
4445,19332,0,1.0
4446,19336,0,0.0
4447,19344,0,0.0
4448,19345,0,0.0
4449,19346,0,0.0
4450,19347,0,0.0
4451,19354,0,0.0
4452,19355,0,0.0
4453,19364,0,0.0
4454,19369,0,0.0
4455,19373,0,0.0
4456,19374,0,0.0
4457,19377,0,0.0
4458,19383,0,0.0
4459,19384,1,0.0
4460,19387,0,0.0
4461,19389,0,1.0
4462,19390,0,0.0
4463,19392,0,0.0
4464,19393,0,0.0
4465,19394,1,0.0
4466,19396,0,0.0
4467,19400,0,0.0
4468,19404,0,0.0
4469,19405,1,0.0
4470,19412,0,0.0
4471,19419,0,0.0
4472,19422,0,0.0
4473,19424,0,0.0
4474,19427,1,0.0
4475,19429,0,0.0
4476,19434,0,0.0
4477,19440,0,1.0
4478,19447,0,0.0
4479,19451,0,0.0
4480,19460,0,0.0
4481,19463,0,0.0
4482,19465,0,0.0
4483,19473,0,0.0
4484,19475,0,0.0
4485,19480,0,0.0
4486,19490,0,0.0
4487,19494,0,0.0
4488,19495,0,0.0
4489,19501,0,0.0
4490,19503,0,0.0
4491,19506,0,0.0
4492,19511,0,0.0
4493,19513,0,0.0
4494,19522,0,0.0
4495,19524,0,0.0
4496,19530,0,0.0
4497,19535,0,0.0
4498,19536,0,1.0
4499,19537,0,0.0
4500,19539,0,0.0
4501,19547,0,0.0
4502,19552,0,0.0
4503,19557,0,0.0
4504,19561,0,0.0
4505,19562,0,0.0
4506,19563,1,0.0
4507,19569,0,0.0
4508,19570,0,0.0
4509,19574,0,0.0
4510,19576,0,0.0
4511,19577,0,0.0
4512,19579,0,0.0
4513,19585,0,0.0
4514,19589,0,0.0
4515,19596,0,0.0
4516,19604,0,0.0
4517,19610,0,0.0
4518,19612,0,0.0
4519,19619,0,0.0
4520,19624,0,0.0
4521,19627,0,0.0
4522,19643,0,0.0
4523,19644,0,0.0
4524,19646,1,0.0
4525,19650,0,0.0
4526,19651,0,0.0
4527,19659,0,0.0
4528,19662,0,0.0
4529,19667,0,0.0
4530,19669,0,0.0
4531,19672,0,0.0
4532,19676,0,0.0
4533,19677,0,0.0
4534,19682,0,0.0
4535,19687,0,0.0
4536,19696,0,0.0
4537,19697,0,0.0
4538,19703,0,0.0
4539,19705,0,0.0
4540,19707,0,0.0
4541,19714,1,0.0
4542,19715,0,0.0
4543,19719,0,0.0
4544,19723,0,0.0
4545,19725,1,0.0
4546,19732,0,0.0
4547,19735,0,0.0
4548,19736,0,0.0
4549,19744,0,0.0
4550,19745,0,0.0
4551,19752,1,0.0
4552,19754,0,0.0
4553,19755,0,0.0
4554,19762,0,0.0
4555,19764,0,0.0
4556,19769,0,0.0
4557,19780,0,0.0
4558,19781,0,0.0
4559,19785,0,0.0
4560,19787,0,0.0
4561,19789,0,0.0
4562,19790,0,0.0
4563,19791,0,0.0
4564,19793,0,0.0
4565,19804,0,1.0
4566,19805,0,0.0
4567,19807,0,0.0
4568,19814,0,0.0
4569,19817,0,0.0
4570,19822,0,0.0
4571,19823,1,0.0
4572,19830,0,0.0
4573,19837,0,0.0
4574,19847,0,0.0
4575,19851,0,1.0
4576,19855,0,0.0
4577,19870,0,0.0
4578,19871,1,0.0
4579,19872,0,0.0
4580,19873,0,0.0
4581,19875,0,0.0
4582,19880,0,0.0
4583,19884,0,0.0
4584,19885,0,0.0
4585,19887,0,1.0
4586,19889,0,0.0
4587,19899,0,0.0
4588,19903,1,0.0
4589,19904,0,0.0
4590,19905,0,0.0
4591,19910,0,0.0
4592,19911,0,0.0
4593,19912,0,0.0
4594,19913,0,0.0
4595,19915,0,0.0
4596,19929,1,0.0
4597,19931,0,0.0
4598,19939,0,0.0
4599,19944,0,0.0
4600,19947,0,0.0
4601,19952,0,0.0
4602,19953,0,0.0
4603,19956,0,0.0
4604,19972,0,1.0
4605,19975,0,0.0
4606,19981,1,0.0
4607,19983,0,0.0
4608,19991,0,0.0
4609,19994,0,0.0
4610,19996,0,0.0
4611,20007,0,0.0
4612,20012,0,0.0
4613,20015,0,0.0
4614,20024,1,0.0
4615,20026,0,0.0
4616,20030,0,0.0
4617,20034,0,0.0
4618,20039,0,0.0
4619,20041,0,0.0
4620,20045,0,1.0
4621,20056,0,0.0
4622,20060,0,0.0
4623,20062,0,0.0
4624,20064,0,0.0
4625,20066,0,0.0
4626,20076,0,0.0
4627,20079,0,0.0
4628,20080,0,0.0
4629,20084,0,0.0
4630,20091,1,0.0
4631,20093,0,0.0
4632,20100,1,0.0
4633,20103,1,0.0
4634,20104,0,0.0
4635,20105,0,0.0
4636,20109,0,0.0
4637,20112,0,0.0
4638,20113,0,0.0
4639,20120,0,0.0
4640,20132,0,0.0
4641,20135,0,0.0
4642,20141,0,0.0
4643,20154,0,0.0
4644,20159,0,0.0
4645,20164,0,0.0
4646,20171,0,0.0
4647,20172,0,0.0
4648,20176,0,0.0
4649,20179,0,0.0
4650,20181,0,0.0
4651,20184,0,0.0
4652,20186,0,0.0
4653,20189,0,0.0
4654,20191,0,0.0
4655,20201,0,0.0
4656,20204,1,0.0
4657,20209,0,0.0
4658,20215,0,0.0
4659,20222,0,0.0
4660,20230,0,0.0
4661,20231,0,0.0
4662,20232,0,0.0
4663,20237,0,0.0
4664,20239,0,0.0
4665,20246,0,0.0
4666,20250,0,0.0
4667,20252,1,0.0
4668,20255,0,0.0
4669,20259,0,0.0
4670,20261,0,0.0
4671,20262,0,0.0
4672,20263,0,0.0
4673,20264,0,0.0
4674,20267,0,0.0
4675,20274,0,1.0
4676,20283,0,0.0
4677,20287,0,0.0
4678,20295,0,0.0
4679,20301,0,0.0
4680,20304,0,0.0
4681,20305,1,1.0
4682,20306,0,0.0
4683,20307,0,0.0
4684,20309,0,0.0
4685,20314,0,0.0
4686,20317,0,0.0
4687,20320,0,0.0
4688,20345,0,0.0
4689,20346,0,0.0
4690,20350,1,0.0
4691,20353,0,0.0
4692,20354,0,0.0
4693,20359,0,0.0
4694,20366,0,0.0
4695,20376,0,0.0
4696,20381,0,0.0
4697,20382,0,0.0
4698,20384,0,0.0
4699,20387,0,0.0
4700,20395,1,0.0
4701,20397,1,1.0
4702,20401,0,0.0
4703,20403,0,0.0
4704,20405,0,0.0
4705,20409,0,0.0
4706,20413,0,0.0
4707,20419,0,0.0
4708,20424,0,0.0
4709,20426,0,0.0
4710,20431,0,0.0
4711,20434,0,0.0
4712,20439,0,0.0
4713,20440,0,0.0
4714,20452,0,0.0
4715,20453,0,0.0
4716,20454,1,0.0
4717,20455,0,0.0
4718,20456,0,0.0
4719,20459,0,0.0
4720,20470,0,0.0
4721,20471,0,0.0
4722,20472,0,0.0
4723,20473,0,0.0
4724,20480,0,0.0
4725,20481,0,0.0
4726,20486,0,0.0
4727,20490,0,0.0
4728,20492,0,0.0
4729,20494,0,0.0
4730,20495,0,0.0
4731,20499,0,0.0
4732,20500,0,0.0
4733,20502,0,0.0
4734,20506,0,0.0
4735,20513,0,0.0
4736,20517,0,0.0
4737,20525,0,0.0
4738,20534,0,0.0
4739,20535,0,0.0
4740,20536,0,0.0
4741,20556,0,0.0
4742,20560,0,0.0
4743,20562,0,0.0
4744,20564,0,0.0
4745,20566,0,1.0
4746,20571,0,0.0
4747,20577,0,0.0
4748,20581,1,0.0
4749,20584,0,0.0
4750,20587,0,0.0
4751,20593,0,0.0
4752,20594,0,1.0
4753,20596,0,0.0
4754,20604,0,0.0
4755,20611,0,0.0
4756,20612,0,1.0
4757,20614,0,0.0
4758,20623,1,0.0
4759,20624,0,0.0
4760,20625,0,0.0
