,id,direct_report,direct_report_prediction
3595,15617,0,1.0
3596,15624,0,0.0
3597,15639,0,1.0
3598,15646,0,1.0
3599,15650,0,0.0
3600,15657,1,0.0
3601,15660,0,1.0
3602,15664,0,0.0
3603,15666,1,0.0
3604,15670,1,0.0
3605,15674,1,0.0
3606,15675,1,1.0
3607,15680,1,1.0
3608,15681,0,1.0
3609,15684,0,0.0
3610,15696,0,1.0
3611,15703,0,0.0
3612,15713,0,1.0
3613,15724,0,0.0
3614,15729,0,0.0
3615,15731,0,0.0
3616,15732,0,0.0
3617,15736,0,0.0
3618,15743,0,0.0
3619,15745,0,0.0
3620,15753,0,0.0
3621,15755,0,0.0
3622,15760,0,0.0
3623,15761,0,0.0
3624,15769,0,0.0
3625,15777,0,0.0
3626,15780,0,0.0
3627,15781,0,0.0
3628,15783,0,0.0
3629,15785,0,0.0
3630,15789,0,0.0
3631,15791,0,0.0
3632,15793,0,0.0
3633,15796,0,0.0
3634,15806,0,0.0
3635,15812,0,0.0
3636,15813,0,0.0
3637,15820,0,0.0
3638,15823,0,0.0
3639,15825,0,0.0
3640,15831,0,0.0
3641,15835,0,0.0
3642,15837,0,0.0
3643,15839,0,0.0
3644,15847,0,0.0
3645,15853,0,0.0
3646,15855,0,0.0
3647,15863,0,0.0
3648,15874,0,0.0
3649,15880,0,0.0
3650,15883,0,0.0
3651,15884,0,0.0
3652,15886,0,0.0
3653,15887,0,0.0
3654,15889,0,1.0
3655,15892,0,1.0
3656,15893,0,0.0
3657,15895,0,0.0
3658,15896,0,0.0
3659,15897,0,0.0
3660,15909,0,0.0
3661,15912,0,0.0
3662,15913,0,0.0
3663,15915,0,0.0
3664,15919,0,0.0
3665,15921,0,0.0
3666,15923,0,0.0
3667,15924,0,0.0
3668,15927,0,0.0
3669,15932,0,0.0
3670,15941,0,0.0
3671,15945,0,0.0
3672,15953,0,0.0
3673,15954,0,0.0
3674,15957,0,0.0
3675,15961,0,0.0
3676,15965,0,0.0
3677,15972,0,0.0
3678,15974,0,0.0
3679,15979,0,0.0
3680,15993,0,0.0
3681,15995,0,0.0
3682,16002,0,0.0
3683,16003,0,0.0
3684,16009,1,0.0
3685,16014,0,0.0
3686,16019,0,0.0
3687,16021,0,0.0
3688,16025,0,0.0
3689,16029,0,0.0
3690,16033,0,0.0
3691,16035,0,0.0
3692,16037,0,0.0
3693,16039,0,0.0
3694,16044,0,0.0
3695,16049,0,1.0
3696,16054,0,0.0
3697,16057,0,0.0
3698,16062,0,0.0
3699,16065,1,0.0
3700,16066,0,0.0
3701,16069,0,0.0
3702,16075,0,0.0
3703,16076,0,0.0
3704,16079,0,0.0
3705,16089,0,0.0
3706,16091,0,0.0
3707,16093,0,0.0
3708,16097,0,0.0
3709,16103,0,0.0
3710,16105,0,0.0
3711,16107,0,0.0
3712,16109,0,0.0
3713,16111,0,0.0
3714,16112,0,0.0
3715,16114,0,0.0
3716,16119,0,0.0
3717,16127,0,0.0
3718,16134,0,0.0
3719,16136,0,0.0
3720,16144,1,0.0
3721,16160,0,0.0
3722,16161,1,0.0
3723,16163,0,0.0
3724,16169,0,0.0
3725,16174,0,0.0
3726,16177,0,0.0
3727,16182,0,0.0
3728,16189,0,0.0
3729,16193,1,0.0
3730,16200,0,0.0
3731,16207,0,0.0
3732,16219,0,0.0
3733,16220,0,0.0
3734,16224,0,0.0
3735,16225,0,0.0
3736,16233,0,1.0
3737,16235,0,0.0
3738,16245,0,0.0
3739,16245,0,0.0
3740,16249,0,0.0
3741,16250,0,0.0
3742,16253,0,0.0
3743,16254,0,0.0
3744,16256,0,0.0
3745,16261,1,0.0
3746,16263,0,0.0
3747,16265,0,0.0
3748,16269,0,0.0
3749,16270,0,0.0
3750,16271,0,0.0
3751,16280,0,0.0
3752,16283,0,0.0
3753,16284,1,0.0
3754,16294,0,0.0
3755,16295,1,0.0
3756,16301,0,0.0
3757,16302,0,0.0
3758,16305,0,0.0
3759,16309,0,0.0
3760,16312,0,0.0
3761,16320,0,0.0
3762,16325,0,0.0
3763,16330,0,0.0
3764,16335,1,0.0
3765,16337,0,0.0
3766,16340,0,0.0
3767,16343,0,0.0
3768,16344,0,0.0
3769,16346,0,0.0
3770,16363,0,0.0
3771,16365,0,0.0
3772,16369,0,0.0
3773,16371,0,0.0
3774,16372,0,0.0
3775,16373,0,0.0
3776,16376,0,0.0
3777,16381,0,0.0
3778,16384,0,0.0
3779,16385,1,0.0
3780,16390,0,0.0
3781,16392,0,0.0
3782,16395,0,0.0
3783,16399,0,0.0
3784,16407,1,0.0
3785,16411,0,0.0
3786,16412,0,0.0
3787,16414,0,0.0
3788,16422,0,0.0
3789,16433,0,0.0
3790,16436,0,0.0
3791,16442,0,0.0
3792,16443,0,0.0
3793,16449,0,0.0
3794,16450,0,0.0
3795,16460,0,0.0
3796,16466,0,0.0
3797,16467,0,0.0
3798,16470,0,0.0
3799,16472,0,0.0
3800,16477,1,0.0
3801,16481,0,0.0
3802,16485,0,0.0
3803,16487,0,0.0
3804,16490,0,0.0
3805,16495,0,0.0
3806,16497,0,0.0
3807,16502,0,0.0
3808,16503,0,0.0
3809,16512,0,0.0
3810,16514,0,0.0
3811,16515,0,0.0
3812,16524,0,0.0
3813,16531,0,0.0
3814,16533,0,0.0
3815,16534,0,0.0
3816,16535,0,0.0
3817,16542,0,0.0
3818,16545,0,0.0
3819,16547,0,0.0
3820,16550,0,0.0
3821,16555,0,0.0
3822,16559,0,0.0
3823,16562,0,0.0
3824,16564,0,0.0
3825,16565,0,0.0
3826,16570,0,0.0
3827,16576,0,0.0
3828,16584,0,0.0
3829,16590,0,0.0
3830,16592,0,0.0
3831,16597,0,0.0
3832,16601,0,0.0
3833,16604,0,0.0
3834,16611,0,0.0
3835,16616,0,0.0
3836,16617,0,0.0
3837,16629,0,0.0
3838,16630,0,0.0
3839,16631,0,0.0
3840,16633,0,0.0
3841,16634,0,0.0
3842,16639,0,0.0
3843,16645,0,0.0
3844,16655,0,0.0
3845,16657,0,0.0
3846,16661,0,0.0
3847,16662,0,0.0
3848,16663,0,0.0
3849,16664,0,0.0
3850,16669,0,0.0
3851,16673,0,0.0
3852,16677,0,0.0
3853,16685,0,0.0
3854,16690,0,0.0
3855,16691,0,0.0
3856,16694,0,0.0
3857,16695,1,0.0
3858,16696,0,0.0
3859,16699,0,0.0
3860,16700,0,0.0
3861,16701,1,0.0
3862,16709,0,0.0
3863,16721,0,0.0
3864,16727,1,0.0
3865,16740,0,0.0
3866,16741,0,0.0
3867,16743,0,0.0
3868,16746,0,0.0
3869,16747,0,0.0
3870,16750,0,0.0
3871,16753,0,0.0
3872,16763,0,0.0
3873,16767,0,0.0
3874,16771,0,0.0
3875,16773,0,0.0
3876,16774,0,0.0
3877,16775,0,0.0
3878,16782,0,0.0
3879,16783,0,0.0
3880,16790,0,0.0
3881,16793,0,0.0
3882,16802,0,0.0
3883,16804,0,0.0
3884,16810,0,0.0
3885,16813,0,0.0
3886,16814,0,0.0
3887,16831,0,0.0
3888,16837,0,0.0
3889,16839,0,0.0
3890,16840,0,0.0
3891,16845,0,0.0
3892,16846,0,0.0
3893,16847,0,0.0
3894,16850,1,0.0
3895,16854,1,0.0
3896,16863,0,0.0
3897,16865,0,0.0
3898,16866,0,0.0
3899,16869,0,0.0
3900,16871,0,0.0
3901,16872,0,0.0
3902,16873,0,0.0
3903,16877,0,0.0
3904,16882,0,0.0
3905,16886,0,0.0
3906,16891,0,0.0
3907,16901,0,0.0
3908,16906,1,0.0
3909,16910,0,0.0
3910,16919,0,0.0
3911,16921,0,0.0
3912,16924,0,0.0
3913,16937,0,0.0
3914,16941,0,0.0
3915,16943,0,0.0
3916,16945,0,0.0
3917,16952,0,0.0
3918,16960,0,0.0
3919,16964,0,0.0
3920,16965,0,0.0
3921,16967,0,0.0
3922,16969,0,0.0
3923,16971,0,0.0
3924,16972,0,0.0
3925,16973,0,0.0
3926,16980,0,0.0
3927,16983,0,0.0
3928,16985,0,0.0
3929,17004,0,0.0
3930,17005,0,0.0
3931,17011,0,0.0
3932,17012,0,0.0
3933,17015,0,0.0
3934,17019,0,0.0
3935,17024,0,0.0
3936,17029,0,0.0
3937,17030,0,0.0
3938,17035,0,0.0
3939,17037,0,0.0
3940,17042,0,0.0
3941,17055,0,0.0
3942,17056,0,0.0
3943,17062,0,0.0
3944,17066,0,0.0
3945,17070,0,0.0
3946,17079,0,0.0
3947,17080,0,0.0
3948,17084,0,0.0
3949,17085,1,0.0
3950,17089,1,0.0
3951,17091,0,0.0
3952,17094,0,0.0
3953,17095,0,1.0
3954,17101,0,0.0
3955,17103,0,0.0
3956,17105,0,0.0
3957,17106,0,0.0
3958,17111,0,0.0
3959,17112,0,0.0
3960,17116,0,0.0
3961,17117,0,0.0
3962,17120,0,0.0
3963,17121,0,0.0
3964,17126,0,0.0
3965,17132,0,0.0
3966,17135,0,0.0
3967,17142,0,0.0
3968,17145,1,0.0
3969,17152,0,0.0
3970,17153,0,0.0
3971,17155,0,0.0
3972,17159,0,0.0
3973,17160,0,0.0
3974,17161,0,0.0
3975,17167,0,0.0
3976,17173,0,0.0
3977,17181,0,0.0
3978,17183,0,1.0
3979,17186,0,0.0
3980,17189,0,0.0
3981,17196,0,0.0
3982,17197,0,0.0
3983,17201,0,0.0
3984,17202,0,0.0
3985,17203,0,0.0
3986,17205,0,0.0
3987,17212,0,0.0
3988,17213,1,0.0
3989,17216,0,0.0
3990,17219,0,0.0
3991,17235,0,0.0
3992,17239,0,0.0
3993,17241,0,0.0
3994,17243,0,0.0
3995,17255,0,0.0
3996,17267,0,0.0
3997,17270,0,0.0
3998,17271,0,0.0
3999,17272,0,0.0
4000,17287,0,0.0
4001,17290,0,0.0
4002,17291,0,0.0
4003,17299,0,0.0
4004,17300,0,0.0
4005,17304,0,0.0
4006,17314,0,0.0
4007,17323,0,0.0
4008,17327,0,0.0
4009,17335,0,0.0
4010,17341,0,0.0
4011,17343,0,0.0
4012,17349,0,0.0
4013,17351,0,0.0
4014,17354,0,0.0
4015,17355,0,0.0
4016,17357,0,0.0
4017,17359,0,0.0
4018,17362,0,0.0
4019,17363,0,0.0
4020,17375,0,0.0
4021,17384,0,0.0
4022,17385,0,0.0
4023,17395,0,0.0
4024,17396,0,0.0
4025,17399,0,0.0
4026,17402,0,0.0
4027,17403,0,0.0
4028,17407,0,0.0
4029,17413,0,0.0
4030,17425,0,0.0
4031,17426,0,0.0
4032,17436,0,0.0
4033,17439,0,0.0
4034,17440,0,0.0
4035,17442,0,0.0
4036,17446,0,0.0
4037,17447,0,0.0
4038,17451,0,0.0
4039,17453,0,0.0
4040,17455,0,0.0
4041,17464,0,0.0
4042,17466,0,0.0
4043,17467,0,0.0
4044,17469,0,0.0
4045,17477,0,0.0
4046,17479,0,0.0
4047,17480,0,0.0
4048,17485,0,0.0
4049,17492,0,0.0
4050,17493,0,0.0
4051,17497,0,0.0
4052,17499,0,0.0
4053,17503,0,0.0
4054,17511,1,0.0
4055,17516,0,0.0
4056,17526,0,0.0
4057,17529,0,0.0
4058,17534,0,0.0
4059,17536,0,0.0
4060,17545,0,0.0
4061,17550,0,0.0
4062,17553,1,0.0
4063,17556,1,0.0
4064,17559,0,0.0
4065,17561,0,0.0
4066,17562,0,0.0
4067,17563,0,0.0
4068,17569,0,0.0
4069,17569,0,0.0
4070,17570,0,0.0
4071,17571,0,0.0
4072,17572,0,0.0
4073,17573,0,0.0
4074,17574,0,0.0
4075,17587,0,0.0
4076,17594,0,0.0
4077,17597,0,0.0
4078,17601,0,0.0
4079,17602,1,0.0
4080,17603,1,0.0
4081,17606,0,0.0
4082,17609,0,0.0
4083,17610,0,0.0
4084,17612,0,0.0
4085,17620,0,0.0
4086,17622,0,0.0
4087,17623,0,0.0
4088,17629,0,0.0
4089,17637,1,0.0
4090,17640,0,0.0
4091,17641,0,0.0
4092,17649,0,0.0
4093,17651,1,0.0
4094,17652,0,0.0
4095,17659,0,0.0
4096,17660,0,0.0
4097,17674,0,0.0
4098,17675,0,0.0
4099,17680,0,0.0
4100,17685,0,0.0
4101,17693,0,0.0
4102,17697,0,0.0
4103,17699,0,0.0
4104,17700,0,0.0
4105,17701,0,0.0
4106,17702,0,0.0
4107,17710,0,0.0
4108,17711,0,0.0
4109,17712,0,0.0
4110,17716,0,0.0
4111,17720,0,0.0
4112,17733,1,0.0
4113,17734,1,0.0
4114,17736,0,0.0
4115,17740,0,0.0
4116,17754,0,0.0
4117,17755,0,0.0
4118,17757,0,0.0
4119,17766,0,0.0
4120,17767,0,0.0
4121,17770,0,0.0
4122,17775,0,0.0
4123,17777,0,0.0
4124,17782,0,0.0
4125,17783,0,0.0
4126,17784,0,0.0
4127,17785,0,0.0
4128,17789,0,0.0
4129,17790,0,0.0
4130,17791,0,0.0
4131,17794,0,0.0
4132,17796,0,0.0
4133,17812,0,0.0
4134,17817,0,0.0
4135,17825,0,0.0
4136,17830,0,0.0
4137,17832,0,0.0
4138,17845,0,0.0
4139,17853,0,0.0
4140,17854,0,0.0
4141,17860,0,0.0
4142,17862,0,0.0
4143,17865,0,0.0
4144,17867,0,0.0
4145,17869,0,0.0
4146,17870,0,0.0
4147,17872,0,0.0
4148,17875,0,0.0
4149,17877,0,0.0
4150,17879,0,0.0
4151,17880,0,0.0
4152,17881,0,0.0
4153,17883,0,0.0
4154,17891,0,0.0
4155,17892,1,0.0
4156,17897,0,0.0
4157,17905,0,0.0
4158,17907,1,0.0
4159,17919,0,0.0
4160,17920,0,0.0
4161,17922,0,0.0
4162,17925,0,0.0
4163,17926,0,0.0
4164,17927,0,0.0
4165,17929,0,0.0
4166,17930,0,0.0
4167,17931,0,0.0
4168,17932,0,0.0
4169,17939,0,0.0
4170,17946,0,0.0
4171,17961,0,0.0
4172,17962,0,0.0
4173,17963,0,0.0
4174,17964,1,0.0
4175,17966,0,0.0
4176,17970,0,0.0
4177,17975,0,0.0
4178,17976,0,0.0
4179,17980,0,0.0
4180,17982,0,0.0
4181,17983,0,0.0
4182,17986,1,0.0
4183,17996,0,0.0
4184,18000,0,0.0
4185,18011,0,0.0
4186,18019,0,0.0
4187,18023,0,0.0
4188,18026,0,0.0
4189,18031,0,0.0
4190,18034,0,0.0
4191,18036,0,0.0
4192,18039,0,0.0
4193,18042,0,0.0
4194,18052,0,0.0
4195,18059,0,0.0
4196,18062,0,0.0
4197,18065,0,0.0
4198,18071,0,0.0
4199,18079,0,0.0
4200,18083,0,0.0
4201,18087,0,0.0
4202,18089,0,0.0
4203,18091,0,0.0
4204,18094,0,0.0
4205,18100,0,0.0
4206,18104,0,0.0
4207,18107,0,0.0
4208,18111,0,0.0
4209,18113,0,0.0
4210,18116,0,0.0
4211,18120,0,0.0
4212,18121,0,0.0
4213,18122,0,0.0
4214,18123,0,0.0
4215,18124,0,0.0
4216,18133,0,0.0
4217,18134,0,0.0
4218,18135,0,0.0
4219,18140,0,0.0
4220,18141,0,0.0
4221,18144,0,0.0
4222,18146,0,0.0
4223,18153,0,0.0
4224,18159,0,0.0
4225,18161,0,0.0
4226,18162,0,0.0
4227,18167,0,0.0
4228,18169,0,1.0
4229,18173,0,0.0
4230,18175,0,0.0
4231,18177,0,0.0
4232,18179,0,0.0
4233,18181,0,0.0
4234,18182,0,0.0
4235,18186,0,0.0
4236,18187,0,0.0
4237,18191,0,0.0
4238,18195,0,0.0
4239,18197,0,0.0
4240,18199,0,0.0
4241,18202,0,0.0
4242,18204,0,0.0
4243,18209,0,0.0
4244,18213,0,0.0
4245,18214,0,0.0
4246,18222,0,0.0
4247,18229,0,0.0
4248,18230,0,0.0
4249,18236,0,0.0
4250,18240,0,0.0
4251,18243,0,0.0
4252,18244,0,0.0
4253,18247,0,0.0
4254,18249,0,0.0
4255,18252,0,0.0
4256,18256,0,0.0
4257,18264,0,0.0
4258,18267,0,0.0
4259,18270,0,0.0
4260,18275,0,0.0
4261,18277,0,0.0
4262,18279,0,0.0
4263,18280,0,0.0
4264,18287,0,0.0
4265,18291,0,0.0
4266,18292,0,0.0
4267,18294,0,0.0
4268,18296,0,0.0
4269,18299,0,0.0
4270,18301,0,1.0
4271,18302,0,0.0
4272,18307,0,0.0
4273,18313,0,0.0
4274,18314,0,0.0
4275,18320,1,0.0
4276,18321,1,0.0
4277,18322,0,0.0
4278,18327,0,0.0
4279,18329,1,0.0
4280,18336,0,0.0
4281,18337,0,0.0
4282,18340,0,0.0
4283,18344,1,0.0
4284,18350,0,0.0
4285,18351,0,0.0
4286,18359,1,0.0
4287,18365,0,0.0
4288,18367,0,0.0
4289,18370,0,0.0
4290,18371,0,0.0
4291,18372,1,0.0
4292,18376,0,0.0
4293,18380,0,0.0
4294,18381,0,0.0
4295,18389,0,0.0
4296,18392,0,0.0
4297,18397,0,0.0
4298,18401,0,0.0
4299,18402,0,0.0
4300,18404,0,0.0
4301,18409,0,0.0
4302,18414,0,0.0
4303,18416,0,0.0
4304,18419,0,0.0
4305,18420,0,0.0
4306,18422,0,0.0
4307,18425,1,0.0
4308,18426,0,0.0
4309,18427,0,0.0
4310,18429,0,0.0
4311,18430,0,0.0
4312,18439,0,0.0
4313,18440,0,0.0
4314,18442,0,0.0
4315,18443,0,0.0
4316,18450,0,0.0
4317,18459,0,0.0
4318,18461,0,0.0
4319,18462,1,0.0
4320,18466,0,0.0
4321,18470,0,0.0
4322,18471,0,0.0
4323,18473,0,0.0
4324,18477,0,0.0
4325,18482,0,0.0
4326,18485,1,0.0
4327,18486,0,0.0
4328,18487,0,0.0
4329,18490,0,0.0
4330,18495,0,0.0
4331,18515,0,0.0
4332,18516,0,0.0
4333,18521,0,0.0
4334,18523,0,0.0
4335,18529,1,1.0
4336,18533,0,0.0
4337,18534,0,0.0
4338,18539,0,0.0
4339,18541,0,0.0
4340,18543,0,0.0
4341,18547,1,0.0
4342,18549,0,0.0
4343,18550,0,0.0
4344,18551,0,0.0
4345,18552,0,0.0
4346,18553,0,0.0
4347,18560,0,0.0
4348,18561,0,0.0
4349,18564,0,0.0
4350,18570,0,0.0
4351,18574,0,0.0
4352,18575,0,0.0
4353,18579,0,0.0
4354,18581,0,0.0
4355,18586,1,0.0
4356,18592,0,0.0
4357,18601,0,0.0
4358,18602,0,0.0
4359,18611,0,0.0
4360,18616,0,0.0
4361,18620,0,0.0
4362,18622,0,0.0
4363,18624,0,0.0
4364,18627,0,0.0
4365,18639,0,0.0
4366,18640,0,0.0
4367,18644,0,0.0
4368,18649,0,0.0
4369,18655,0,0.0
4370,18659,0,0.0
4371,18669,0,0.0
4372,18670,0,0.0
4373,18671,0,0.0
4374,18673,0,0.0
4375,18674,0,0.0
4376,18677,0,0.0
4377,18681,0,0.0
4378,18684,0,0.0
4379,18686,0,0.0
4380,18692,1,0.0
4381,18693,0,0.0
4382,18697,0,0.0
4383,18707,0,0.0
4384,18715,0,0.0
4385,18716,0,0.0
4386,18717,0,0.0
4387,18722,0,0.0
4388,18726,0,0.0
4389,18727,0,0.0
4390,18733,0,0.0
4391,18734,0,0.0
4392,18743,0,0.0
4393,18750,0,1.0
4394,18761,0,0.0
4395,18767,0,0.0
4396,18769,0,0.0
4397,18772,0,0.0
4398,18773,0,0.0
4399,18775,1,0.0
4400,18784,0,0.0
4401,18785,0,0.0
4402,18791,0,0.0
4403,18804,0,0.0
4404,18810,0,0.0
4405,18813,0,0.0
4406,18821,0,0.0
4407,18823,0,0.0
4408,18824,0,0.0
4409,18826,0,0.0
4410,18832,0,0.0
4411,18835,0,0.0
4412,18836,0,0.0
4413,18839,0,0.0
4414,18841,0,0.0
4415,18854,0,0.0
4416,18856,0,0.0
4417,18860,0,0.0
4418,18862,0,0.0
4419,18870,0,0.0
4420,18871,1,0.0
4421,18873,0,0.0
4422,18874,0,0.0
4423,18881,0,0.0
4424,18882,0,0.0
4425,18886,0,0.0
4426,18890,0,0.0
4427,18900,0,0.0
4428,18901,0,0.0
4429,18902,0,0.0
4430,18905,0,0.0
4431,18906,0,0.0
4432,18909,0,0.0
4433,18910,0,0.0
4434,18914,0,0.0
4435,18917,0,0.0
4436,18920,0,0.0
4437,18922,0,0.0
4438,18934,1,0.0
4439,18937,0,0.0
4440,18940,0,0.0
4441,18947,0,0.0
4442,18949,0,0.0
4443,18956,0,0.0
4444,18961,0,0.0
4445,18965,0,0.0
4446,18967,0,0.0
4447,18969,0,0.0
4448,18972,0,0.0
4449,18973,0,0.0
4450,18976,0,1.0
4451,18977,0,0.0
4452,18981,0,0.0
4453,18983,0,0.0
4454,18985,0,0.0
4455,18987,0,0.0
4456,18989,0,0.0
4457,18992,0,0.0
4458,18993,0,0.0
4459,19000,0,0.0
4460,19003,0,0.0
4461,19006,0,0.0
4462,19010,0,0.0
4463,19030,1,0.0
4464,19031,0,0.0
4465,19034,0,0.0
4466,19037,1,0.0
4467,19039,0,0.0
4468,19042,0,0.0
4469,19047,1,0.0
4470,19050,0,0.0
4471,19053,1,0.0
4472,19054,0,0.0
4473,19063,0,0.0
4474,19066,0,0.0
4475,19067,0,0.0
4476,19072,0,0.0
4477,19074,0,0.0
4478,19076,0,0.0
4479,19085,0,0.0
4480,19093,0,0.0
4481,19100,0,0.0
4482,19104,0,0.0
4483,19106,0,0.0
4484,19109,0,0.0
4485,19116,0,0.0
4486,19119,0,0.0
4487,19120,0,0.0
4488,19122,0,0.0
4489,19125,0,0.0
4490,19133,0,0.0
4491,19141,0,0.0
4492,19144,0,0.0
4493,19146,0,0.0
4494,19149,0,0.0
4495,19151,0,0.0
4496,19166,0,0.0
4497,19171,0,0.0
4498,19181,0,0.0
4499,19183,0,0.0
4500,19184,0,0.0
4501,19185,0,0.0
4502,19187,1,0.0
4503,19190,0,0.0
4504,19195,1,0.0
4505,19197,0,0.0
4506,19199,0,0.0
4507,19201,0,0.0
4508,19204,0,0.0
4509,19205,0,0.0
4510,19207,0,0.0
4511,19222,1,0.0
4512,19224,0,0.0
4513,19225,0,0.0
4514,19229,0,0.0
4515,19233,0,0.0
4516,19236,0,0.0
4517,19241,0,0.0
4518,19254,0,0.0
4519,19257,0,0.0
4520,19262,0,0.0
4521,19263,1,0.0
4522,19269,1,0.0
4523,19272,0,0.0
4524,19274,0,0.0
4525,19284,0,0.0
4526,19286,0,0.0
4527,19296,0,0.0
4528,19311,0,0.0
4529,19315,0,0.0
4530,19319,0,0.0
4531,19326,0,0.0
4532,19329,0,0.0
4533,19331,0,0.0
4534,19346,0,0.0
4535,19355,0,0.0
4536,19356,0,0.0
4537,19360,0,0.0
4538,19367,0,0.0
4539,19370,0,0.0
4540,19375,0,0.0
4541,19377,0,0.0
4542,19382,0,0.0
4543,19383,0,0.0
4544,19385,0,0.0
4545,19387,0,0.0
4546,19389,0,0.0
4547,19390,0,0.0
4548,19402,0,1.0
4549,19411,0,0.0
4550,19423,0,0.0
4551,19426,0,0.0
4552,19429,0,0.0
4553,19431,0,0.0
4554,19437,0,0.0
4555,19442,0,0.0
4556,19444,0,0.0
4557,19446,0,0.0
4558,19449,0,0.0
4559,19450,0,0.0
4560,19460,0,0.0
4561,19462,0,0.0
4562,19463,0,0.0
4563,19467,0,0.0
4564,19469,0,0.0
4565,19473,0,0.0
4566,19474,0,0.0
4567,19483,0,0.0
4568,19490,0,0.0
4569,19494,0,0.0
4570,19499,0,0.0
4571,19500,0,0.0
4572,19509,0,0.0
4573,19510,0,0.0
4574,19512,0,0.0
4575,19513,1,0.0
4576,19516,0,1.0
4577,19524,0,0.0
4578,19525,0,0.0
4579,19529,0,0.0
4580,19532,0,0.0
4581,19543,0,0.0
4582,19545,0,0.0
4583,19547,0,0.0
4584,19552,0,0.0
4585,19554,0,0.0
4586,19557,0,0.0
4587,19560,0,0.0
4588,19564,0,0.0
4589,19569,0,0.0
4590,19573,0,0.0
4591,19574,0,0.0
4592,19575,0,0.0
4593,19581,0,0.0
4594,19584,0,0.0
4595,19595,0,0.0
4596,19600,0,0.0
4597,19601,0,0.0
4598,19602,0,0.0
4599,19604,0,0.0
4600,19605,0,0.0
4601,19606,0,0.0
4602,19609,0,0.0
4603,19615,0,0.0
4604,19620,0,0.0
4605,19622,0,0.0
4606,19633,0,0.0
4607,19635,0,0.0
4608,19640,0,0.0
4609,19644,0,0.0
4610,19646,0,0.0
4611,19651,0,0.0
4612,19657,0,0.0
4613,19660,0,0.0
4614,19662,0,0.0
4615,19667,0,0.0
4616,19672,0,0.0
4617,19677,0,0.0
4618,19681,0,0.0
4619,19682,0,0.0
4620,19683,0,0.0
4621,19687,1,0.0
4622,19689,0,0.0
4623,19691,0,0.0
4624,19697,0,0.0
4625,19699,0,0.0
4626,19702,0,0.0
4627,19703,0,0.0
4628,19710,0,0.0
4629,19711,0,0.0
4630,19713,0,0.0
4631,19714,1,0.0
4632,19720,0,0.0
4633,19722,0,0.0
4634,19725,0,0.0
4635,19729,0,0.0
4636,19732,0,0.0
4637,19733,0,1.0
4638,19736,0,0.0
4639,19742,0,0.0
4640,19746,0,0.0
4641,19750,1,0.0
4642,19751,0,0.0
4643,19755,0,0.0
4644,19769,0,0.0
4645,19773,0,0.0
4646,19779,0,0.0
4647,19780,0,0.0
4648,19782,0,0.0
4649,19794,0,0.0
4650,19804,0,0.0
4651,19813,0,0.0
4652,19815,0,0.0
4653,19816,0,0.0
4654,19817,0,0.0
4655,19822,0,0.0
4656,19825,0,0.0
4657,19826,0,0.0
4658,19827,0,0.0
4659,19830,0,0.0
4660,19834,0,0.0
4661,19837,0,0.0
4662,19839,0,0.0
4663,19840,0,0.0
4664,19843,0,0.0
4665,19845,1,0.0
4666,19850,0,0.0
4667,19855,0,0.0
4668,19857,0,0.0
4669,19860,0,0.0
4670,19866,0,0.0
4671,19870,0,0.0
4672,19882,0,0.0
4673,19887,0,0.0
4674,19897,0,0.0
4675,19901,0,0.0
4676,19902,0,0.0
4677,19903,0,0.0
4678,19906,0,0.0
4679,19907,0,0.0
4680,19909,0,0.0
4681,19911,0,0.0
4682,19915,1,0.0
4683,19919,0,0.0
4684,19925,0,0.0
4685,19931,0,0.0
4686,19936,0,0.0
4687,19943,0,0.0
4688,19953,0,0.0
4689,19956,0,0.0
4690,19957,0,0.0
4691,19959,0,0.0
4692,19960,0,0.0
4693,19962,0,0.0
4694,19969,0,0.0
4695,19971,0,0.0
4696,19974,0,0.0
4697,19979,0,0.0
4698,19982,0,0.0
4699,19983,0,0.0
4700,19986,0,0.0
4701,19990,0,0.0
4702,19991,0,0.0
4703,19992,0,1.0
4704,19996,0,0.0
4705,19997,0,0.0
4706,20000,0,0.0
4707,20003,0,0.0
4708,20006,0,0.0
4709,20023,0,1.0
4710,20025,0,0.0
4711,20027,0,0.0
4712,20030,0,0.0
4713,20036,0,0.0
4714,20037,0,0.0
4715,20039,0,0.0
4716,20045,0,0.0
4717,20047,0,0.0
4718,20053,0,0.0
4719,20060,0,0.0
4720,20062,0,1.0
4721,20065,0,0.0
4722,20066,0,0.0
4723,20070,0,0.0
4724,20074,1,0.0
4725,20076,0,0.0
4726,20079,0,0.0
4727,20080,0,0.0
4728,20087,1,0.0
4729,20089,0,0.0
4730,20090,0,1.0
4731,20092,0,0.0
4732,20093,0,0.0
4733,20096,0,0.0
4734,20101,0,0.0
4735,20106,0,0.0
4736,20107,0,0.0
4737,20111,1,0.0
4738,20119,0,0.0
4739,20121,0,0.0
4740,20123,0,0.0
4741,20126,1,0.0
4742,20129,0,0.0
4743,20133,0,0.0
4744,20136,0,0.0
4745,20137,0,0.0
4746,20143,0,0.0
4747,20146,0,0.0
4748,20150,1,0.0
4749,20151,0,0.0
4750,20163,0,0.0
4751,20164,0,0.0
4752,20167,0,0.0
4753,20173,1,0.0
4754,20175,0,0.0
4755,20192,0,0.0
4756,20195,0,0.0
4757,20199,0,0.0
4758,20204,0,0.0
4759,20205,0,0.0
