,id,request,request_prediction
3596,15955,0,0.0
3597,15960,0,0.0
3598,15965,0,0.0
3599,15967,0,0.0
3600,15970,0,0.0
3601,15972,0,0.0
3602,15973,0,0.0
3603,15977,0,0.0
3604,15979,0,0.0
3605,15981,0,0.0
3606,15990,0,0.0
3607,15991,0,0.0
3608,15993,0,0.0
3609,15999,0,0.0
3610,16004,0,0.0
3611,16007,0,0.0
3612,16009,0,0.0
3613,16025,0,0.0
3614,16033,1,0.0
3615,16035,0,0.0
3616,16044,0,0.0
3617,16047,0,0.0
3618,16050,0,0.0
3619,16064,0,0.0
3620,16067,0,0.0
3621,16075,0,0.0
3622,16077,0,0.0
3623,16079,0,0.0
3624,16083,0,0.0
3625,16085,0,0.0
3626,16089,0,0.0
3627,16090,0,0.0
3628,16094,0,0.0
3629,16103,0,0.0
3630,16104,0,0.0
3631,16113,0,0.0
3632,16115,0,0.0
3633,16117,0,0.0
3634,16120,0,0.0
3635,16129,0,0.0
3636,16134,0,0.0
3637,16135,0,0.0
3638,16136,0,0.0
3639,16144,0,0.0
3640,16152,0,0.0
3641,16153,0,0.0
3642,16154,0,0.0
3643,16156,0,0.0
3644,16165,0,0.0
3645,16167,0,0.0
3646,16170,0,0.0
3647,16172,0,0.0
3648,16176,0,0.0
3649,16179,0,0.0
3650,16185,0,0.0
3651,16189,0,0.0
3652,16191,0,0.0
3653,16192,0,0.0
3654,16196,0,0.0
3655,16197,0,0.0
3656,16201,0,0.0
3657,16205,0,0.0
3658,16206,0,0.0
3659,16207,0,0.0
3660,16217,0,0.0
3661,16224,0,0.0
3662,16225,0,0.0
3663,16226,0,0.0
3664,16230,0,0.0
3665,16233,1,0.0
3666,16240,0,0.0
3667,16241,0,0.0
3668,16243,0,0.0
3669,16245,0,0.0
3670,16246,0,0.0
3671,16254,0,0.0
3672,16255,0,0.0
3673,16256,0,0.0
3674,16262,0,0.0
3675,16264,0,0.0
3676,16267,0,0.0
3677,16269,0,0.0
3678,16275,0,0.0
3679,16279,0,0.0
3680,16285,1,0.0
3681,16291,0,0.0
3682,16293,0,0.0
3683,16304,0,0.0
3684,16305,0,0.0
3685,16316,0,0.0
3686,16324,0,0.0
3687,16330,0,0.0
3688,16332,0,0.0
3689,16337,0,0.0
3690,16341,0,0.0
3691,16347,0,0.0
3692,16349,0,0.0
3693,16360,0,0.0
3694,16361,0,0.0
3695,16362,0,0.0
3696,16370,0,0.0
3697,16372,0,0.0
3698,16374,0,0.0
3699,16381,0,0.0
3700,16391,0,0.0
3701,16393,0,0.0
3702,16395,0,0.0
3703,16399,0,0.0
3704,16401,0,0.0
3705,16407,0,0.0
3706,16409,0,0.0
3707,16411,0,0.0
3708,16415,0,0.0
3709,16425,0,0.0
3710,16426,0,0.0
3711,16430,0,0.0
3712,16431,0,0.0
3713,16434,0,0.0
3714,16435,0,0.0
3715,16440,1,0.0
3716,16442,0,0.0
3717,16446,0,0.0
3718,16451,0,0.0
3719,16452,0,0.0
3720,16456,0,0.0
3721,16461,0,0.0
3722,16462,0,0.0
3723,16466,0,0.0
3724,16472,0,0.0
3725,16480,0,0.0
3726,16486,0,0.0
3727,16487,0,0.0
3728,16490,0,0.0
3729,16492,0,0.0
3730,16494,0,0.0
3731,16509,0,0.0
3732,16510,0,0.0
3733,16511,0,0.0
3734,16512,0,0.0
3735,16514,1,0.0
3736,16523,0,0.0
3737,16524,0,0.0
3738,16525,0,0.0
3739,16527,0,0.0
3740,16530,0,0.0
3741,16531,0,0.0
3742,16534,0,0.0
3743,16536,0,0.0
3744,16553,0,0.0
3745,16554,0,0.0
3746,16555,0,0.0
3747,16556,0,0.0
3748,16565,0,0.0
3749,16574,0,1.0
3750,16576,0,0.0
3751,16580,0,0.0
3752,16591,0,0.0
3753,16592,0,0.0
3754,16594,0,0.0
3755,16599,0,0.0
3756,16604,0,0.0
3757,16605,0,0.0
3758,16619,0,0.0
3759,16626,0,0.0
3760,16627,0,0.0
3761,16630,1,0.0
3762,16633,0,0.0
3763,16639,0,0.0
3764,16647,0,0.0
3765,16649,0,0.0
3766,16653,0,0.0
3767,16654,0,0.0
3768,16657,0,0.0
3769,16660,0,0.0
3770,16661,0,0.0
3771,16663,0,0.0
3772,16664,0,0.0
3773,16667,0,0.0
3774,16669,0,0.0
3775,16674,0,0.0
3776,16675,0,0.0
3777,16676,0,0.0
3778,16686,0,0.0
3779,16689,0,0.0
3780,16692,0,0.0
3781,16693,0,0.0
3782,16696,0,0.0
3783,16697,0,0.0
3784,16702,0,0.0
3785,16706,0,0.0
3786,16712,0,0.0
3787,16717,0,0.0
3788,16720,0,0.0
3789,16721,0,0.0
3790,16726,0,0.0
3791,16729,0,0.0
3792,16732,0,0.0
3793,16736,0,0.0
3794,16740,0,0.0
3795,16753,0,0.0
3796,16755,0,0.0
3797,16757,0,0.0
3798,16760,0,0.0
3799,16764,0,0.0
3800,16766,0,0.0
3801,16767,0,0.0
3802,16779,0,0.0
3803,16784,0,0.0
3804,16785,0,0.0
3805,16793,0,0.0
3806,16794,0,0.0
3807,16799,0,0.0
3808,16804,1,0.0
3809,16807,0,0.0
3810,16812,0,0.0
3811,16826,0,0.0
3812,16829,0,0.0
3813,16831,0,0.0
3814,16833,0,0.0
3815,16847,0,0.0
3816,16849,0,0.0
3817,16854,0,0.0
3818,16855,0,0.0
3819,16857,0,0.0
3820,16863,0,0.0
3821,16877,0,0.0
3822,16879,0,0.0
3823,16882,0,0.0
3824,16884,0,0.0
3825,16886,0,0.0
3826,16887,0,0.0
3827,16892,0,0.0
3828,16896,0,0.0
3829,16897,0,0.0
3830,16899,0,0.0
3831,16902,0,0.0
3832,16912,0,0.0
3833,16927,0,0.0
3834,16929,0,0.0
3835,16930,0,0.0
3836,16931,0,0.0
3837,16941,0,0.0
3838,16942,0,0.0
3839,16946,0,0.0
3840,16952,0,0.0
3841,16957,0,0.0
3842,16963,0,0.0
3843,16964,0,0.0
3844,16971,0,0.0
3845,16972,0,0.0
3846,16975,0,0.0
3847,16987,0,0.0
3848,16992,0,0.0
3849,16994,0,0.0
3850,16997,0,0.0
3851,17003,0,0.0
3852,17010,0,0.0
3853,17012,0,0.0
3854,17014,0,0.0
3855,17016,0,0.0
3856,17030,0,0.0
3857,17031,0,0.0
3858,17035,0,0.0
3859,17043,1,0.0
3860,17045,0,0.0
3861,17049,0,0.0
3862,17050,0,0.0
3863,17060,0,0.0
3864,17062,0,0.0
3865,17069,0,0.0
3866,17070,0,0.0
3867,17072,0,0.0
3868,17073,0,0.0
3869,17076,0,0.0
3870,17077,0,0.0
3871,17084,0,0.0
3872,17087,0,0.0
3873,17089,0,0.0
3874,17090,0,0.0
3875,17091,0,0.0
3876,17101,0,0.0
3877,17110,1,0.0
3878,17114,0,0.0
3879,17116,0,0.0
3880,17126,0,0.0
3881,17129,0,0.0
3882,17130,0,0.0
3883,17131,0,0.0
3884,17134,0,0.0
3885,17136,0,0.0
3886,17141,0,0.0
3887,17144,0,0.0
3888,17154,0,0.0
3889,17155,0,0.0
3890,17160,0,0.0
3891,17161,0,0.0
3892,17163,0,0.0
3893,17171,1,0.0
3894,17172,0,0.0
3895,17180,0,0.0
3896,17182,0,0.0
3897,17190,0,0.0
3898,17192,0,0.0
3899,17201,0,0.0
3900,17203,0,0.0
3901,17205,0,0.0
3902,17209,0,0.0
3903,17210,0,0.0
3904,17213,0,0.0
3905,17217,0,0.0
3906,17226,0,0.0
3907,17227,0,0.0
3908,17237,0,0.0
3909,17239,0,0.0
3910,17240,0,0.0
3911,17245,0,0.0
3912,17249,0,0.0
3913,17253,0,0.0
3914,17259,0,0.0
3915,17263,0,0.0
3916,17267,0,0.0
3917,17269,0,0.0
3918,17275,0,0.0
3919,17279,0,0.0
3920,17280,0,0.0
3921,17281,0,0.0
3922,17287,0,0.0
3923,17292,0,0.0
3924,17297,0,0.0
3925,17301,0,0.0
3926,17307,1,0.0
3927,17311,0,0.0
3928,17312,0,0.0
3929,17314,0,0.0
3930,17320,0,0.0
3931,17322,0,0.0
3932,17325,0,0.0
3933,17330,0,0.0
3934,17333,0,0.0
3935,17335,0,0.0
3936,17336,0,0.0
3937,17337,0,0.0
3938,17342,0,0.0
3939,17346,0,0.0
3940,17351,0,0.0
3941,17356,0,0.0
3942,17359,0,0.0
3943,17365,0,0.0
3944,17369,1,0.0
3945,17371,0,0.0
3946,17372,0,0.0
3947,17375,0,0.0
3948,17381,0,0.0
3949,17383,0,0.0
3950,17384,0,0.0
3951,17385,0,0.0
3952,17391,0,0.0
3953,17407,0,0.0
3954,17410,0,0.0
3955,17411,0,0.0
3956,17426,0,0.0
3957,17427,0,0.0
3958,17432,0,0.0
3959,17433,0,0.0
3960,17442,0,0.0
3961,17443,0,0.0
3962,17446,0,0.0
3963,17449,1,0.0
3964,17453,0,0.0
3965,17462,0,0.0
3966,17463,0,0.0
3967,17467,0,0.0
3968,17470,0,0.0
3969,17472,0,0.0
3970,17475,0,0.0
3971,17476,0,0.0
3972,17477,0,0.0
3973,17482,0,0.0
3974,17489,0,1.0
3975,17497,0,0.0
3976,17500,0,0.0
3977,17511,0,0.0
3978,17513,0,0.0
3979,17514,0,0.0
3980,17519,0,0.0
3981,17525,0,0.0
3982,17526,0,0.0
3983,17535,0,0.0
3984,17539,0,0.0
3985,17543,0,0.0
3986,17555,0,0.0
3987,17559,0,0.0
3988,17561,0,0.0
3989,17563,0,0.0
3990,17564,0,1.0
3991,17569,0,0.0
3992,17575,0,0.0
3993,17576,0,0.0
3994,17580,0,0.0
3995,17586,0,1.0
3996,17589,0,0.0
3997,17590,0,0.0
3998,17594,0,0.0
3999,17596,0,0.0
4000,17600,0,0.0
4001,17601,0,0.0
4002,17603,0,0.0
4003,17604,0,0.0
4004,17606,0,0.0
4005,17609,0,0.0
4006,17612,0,0.0
4007,17615,0,0.0
4008,17629,0,0.0
4009,17634,0,0.0
4010,17635,0,0.0
4011,17636,0,0.0
4012,17637,1,0.0
4013,17641,0,0.0
4014,17642,0,0.0
4015,17643,0,0.0
4016,17647,0,0.0
4017,17651,0,0.0
4018,17654,0,0.0
4019,17657,0,0.0
4020,17661,0,0.0
4021,17662,0,0.0
4022,17663,0,0.0
4023,17666,0,0.0
4024,17671,0,0.0
4025,17672,0,0.0
4026,17674,0,0.0
4027,17675,0,0.0
4028,17680,0,0.0
4029,17690,0,0.0
4030,17691,0,0.0
4031,17692,0,0.0
4032,17696,0,0.0
4033,17700,0,0.0
4034,17705,0,0.0
4035,17711,0,0.0
4036,17713,0,0.0
4037,17722,0,0.0
4038,17726,0,0.0
4039,17729,0,0.0
4040,17732,0,0.0
4041,17735,0,0.0
4042,17736,0,0.0
4043,17739,0,0.0
4044,17745,0,0.0
4045,17746,0,0.0
4046,17750,0,0.0
4047,17754,0,0.0
4048,17761,0,0.0
4049,17765,0,0.0
4050,17769,0,0.0
4051,17771,1,0.0
4052,17772,0,0.0
4053,17774,0,0.0
4054,17775,0,0.0
4055,17777,0,0.0
4056,17784,0,0.0
4057,17787,0,0.0
4058,17794,1,0.0
4059,17796,0,0.0
4060,17801,0,0.0
4061,17803,0,0.0
4062,17805,0,0.0
4063,17814,0,0.0
4064,17815,0,0.0
4065,17819,0,0.0
4066,17821,0,0.0
4067,17825,0,0.0
4068,17826,0,0.0
4069,17829,0,0.0
4070,17834,0,0.0
4071,17837,0,0.0
4072,17846,0,0.0
4073,17850,0,0.0
4074,17851,0,0.0
4075,17852,1,0.0
4076,17853,0,0.0
4077,17859,0,0.0
4078,17862,0,0.0
4079,17864,0,0.0
4080,17865,0,0.0
4081,17866,0,0.0
4082,17867,0,0.0
4083,17875,0,0.0
4084,17881,0,0.0
4085,17883,0,0.0
4086,17887,0,0.0
4087,17894,0,0.0
4088,17895,0,0.0
4089,17899,0,0.0
4090,17901,0,0.0
4091,17905,0,0.0
4092,17909,0,0.0
4093,17915,0,0.0
4094,17919,0,0.0
4095,17922,0,0.0
4096,17923,0,0.0
4097,17924,0,0.0
4098,17929,0,0.0
4099,17931,0,0.0
4100,17933,0,0.0
4101,17939,0,0.0
4102,17941,0,0.0
4103,17947,0,0.0
4104,17949,0,0.0
4105,17951,0,0.0
4106,17955,0,0.0
4107,17956,0,0.0
4108,17957,0,0.0
4109,17959,0,0.0
4110,17965,0,0.0
4111,17967,0,0.0
4112,17976,0,0.0
4113,17982,0,0.0
4114,17989,0,0.0
4115,17992,0,0.0
4116,17997,0,0.0
4117,18002,0,0.0
4118,18005,0,0.0
4119,18011,0,0.0
4120,18013,0,0.0
4121,18016,0,0.0
4122,18017,0,0.0
4123,18021,0,0.0
4124,18022,0,0.0
4125,18023,0,0.0
4126,18027,0,0.0
4127,18033,0,0.0
4128,18035,0,0.0
4129,18036,0,0.0
4130,18037,0,0.0
4131,18039,0,0.0
4132,18040,0,0.0
4133,18041,0,0.0
4134,18042,0,0.0
4135,18043,0,0.0
4136,18044,0,0.0
4137,18047,0,0.0
4138,18049,0,0.0
4139,18056,0,0.0
4140,18057,0,0.0
4141,18061,0,0.0
4142,18063,0,0.0
4143,18064,0,0.0
4144,18067,0,0.0
4145,18069,0,0.0
4146,18077,0,0.0
4147,18079,1,0.0
4148,18082,0,0.0
4149,18087,0,0.0
4150,18093,0,0.0
4151,18094,0,0.0
4152,18096,0,0.0
4153,18100,0,0.0
4154,18101,0,0.0
4155,18105,0,0.0
4156,18107,0,0.0
4157,18109,0,0.0
4158,18112,0,0.0
4159,18117,0,0.0
4160,18121,0,0.0
4161,18130,1,0.0
4162,18134,0,0.0
4163,18135,0,0.0
4164,18137,0,0.0
4165,18139,0,0.0
4166,18141,0,0.0
4167,18143,0,0.0
4168,18147,0,0.0
4169,18154,0,0.0
4170,18156,0,0.0
4171,18157,0,0.0
4172,18160,0,0.0
4173,18162,0,0.0
4174,18169,0,0.0
4175,18173,0,0.0
4176,18176,0,0.0
4177,18183,0,0.0
4178,18191,0,0.0
4179,18193,0,0.0
4180,18195,0,0.0
4181,18196,0,0.0
4182,18197,1,0.0
4183,18201,0,0.0
4184,18205,0,0.0
4185,18207,0,0.0
4186,18212,0,0.0
4187,18214,0,0.0
4188,18215,0,0.0
4189,18222,0,0.0
4190,18224,0,0.0
4191,18227,0,0.0
4192,18230,0,0.0
4193,18231,1,0.0
4194,18233,0,0.0
4195,18235,0,0.0
4196,18236,1,0.0
4197,18244,0,0.0
4198,18245,0,0.0
4199,18246,0,0.0
4200,18247,0,0.0
4201,18257,0,0.0
4202,18260,0,0.0
4203,18261,0,0.0
4204,18264,1,0.0
4205,18267,0,0.0
4206,18270,0,0.0
4207,18271,0,0.0
4208,18272,0,0.0
4209,18273,0,0.0
4210,18274,0,0.0
4211,18275,0,0.0
4212,18282,0,0.0
4213,18294,0,0.0
4214,18299,0,0.0
4215,18300,0,0.0
4216,18302,0,0.0
4217,18304,0,0.0
4218,18313,0,0.0
4219,18313,0,0.0
4220,18315,0,0.0
4221,18321,1,0.0
4222,18322,0,0.0
4223,18331,0,0.0
4224,18333,0,0.0
4225,18339,0,0.0
4226,18341,0,0.0
4227,18347,0,0.0
4228,18349,0,0.0
4229,18352,0,0.0
4230,18354,0,0.0
4231,18357,0,0.0
4232,18370,0,0.0
4233,18376,0,0.0
4234,18381,0,0.0
4235,18383,0,0.0
4236,18389,0,0.0
4237,18395,0,0.0
4238,18396,0,0.0
4239,18403,0,0.0
4240,18411,0,0.0
4241,18416,0,0.0
4242,18417,0,0.0
4243,18421,1,0.0
4244,18423,0,0.0
4245,18426,0,0.0
4246,18429,0,0.0
4247,18439,0,0.0
4248,18442,0,0.0
4249,18459,0,0.0
4250,18467,0,0.0
4251,18469,0,0.0
4252,18470,0,0.0
4253,18472,0,0.0
4254,18473,0,0.0
4255,18475,1,0.0
4256,18486,0,0.0
4257,18489,0,0.0
4258,18490,0,0.0
4259,18491,0,0.0
4260,18494,0,0.0
4261,18499,0,0.0
4262,18502,0,0.0
4263,18503,0,0.0
4264,18507,0,0.0
4265,18511,0,0.0
4266,18515,0,0.0
4267,18521,0,0.0
4268,18523,0,0.0
4269,18527,0,0.0
4270,18532,0,0.0
4271,18533,0,0.0
4272,18535,0,0.0
4273,18536,1,0.0
4274,18539,1,0.0
4275,18556,0,0.0
4276,18557,0,0.0
4277,18574,0,0.0
4278,18579,0,0.0
4279,18580,0,0.0
4280,18583,0,0.0
4281,18590,0,0.0
4282,18595,0,0.0
4283,18600,0,0.0
4284,18606,0,0.0
4285,18610,0,0.0
4286,18613,0,0.0
4287,18617,0,0.0
4288,18624,0,0.0
4289,18630,0,0.0
4290,18634,0,0.0
4291,18645,0,0.0
4292,18647,0,0.0
4293,18649,0,0.0
4294,18651,0,0.0
4295,18654,0,0.0
4296,18656,0,0.0
4297,18659,0,0.0
4298,18661,1,0.0
4299,18665,0,0.0
4300,18669,0,0.0
4301,18670,0,0.0
4302,18672,0,1.0
4303,18680,0,0.0
4304,18699,0,0.0
4305,18709,0,0.0
4306,18720,0,0.0
4307,18725,0,0.0
4308,18726,0,0.0
4309,18732,0,0.0
4310,18734,0,0.0
4311,18739,0,0.0
4312,18740,0,0.0
4313,18744,0,0.0
4314,18745,0,0.0
4315,18746,1,0.0
4316,18750,0,0.0
4317,18751,0,0.0
4318,18754,0,0.0
4319,18757,0,0.0
4320,18762,0,0.0
4321,18764,0,0.0
4322,18765,0,0.0
4323,18767,0,0.0
4324,18769,0,0.0
4325,18771,0,0.0
4326,18790,0,0.0
4327,18793,0,0.0
4328,18801,0,0.0
4329,18803,0,0.0
4330,18806,0,0.0
4331,18809,0,0.0
4332,18810,0,0.0
4333,18811,0,0.0
4334,18820,0,0.0
4335,18822,0,0.0
4336,18824,1,0.0
4337,18825,0,0.0
4338,18826,0,0.0
4339,18833,0,0.0
4340,18836,0,0.0
4341,18841,0,0.0
4342,18842,0,0.0
4343,18849,0,0.0
4344,18859,0,0.0
4345,18874,0,0.0
4346,18876,0,0.0
4347,18879,0,0.0
4348,18887,0,0.0
4349,18896,0,0.0
4350,18909,0,0.0
4351,18910,0,0.0
4352,18911,0,0.0
4353,18915,0,0.0
4354,18921,0,0.0
4355,18923,0,0.0
4356,18929,0,0.0
4357,18934,1,0.0
4358,18939,0,0.0
4359,18940,0,0.0
4360,18942,0,0.0
4361,18947,0,0.0
4362,18950,0,0.0
4363,18954,0,0.0
4364,18956,0,0.0
4365,18959,0,0.0
4366,18964,0,0.0
4367,18971,0,0.0
4368,18973,0,0.0
4369,18974,0,0.0
4370,18976,0,0.0
4371,18977,0,0.0
4372,18979,0,0.0
4373,18980,0,0.0
4374,18983,0,0.0
4375,18986,0,0.0
4376,18991,0,0.0
4377,18994,0,0.0
4378,18995,0,0.0
4379,19003,0,0.0
4380,19009,0,0.0
4381,19021,0,0.0
4382,19023,0,0.0
4383,19024,0,0.0
4384,19026,0,0.0
4385,19027,0,0.0
4386,19029,0,0.0
4387,19031,0,0.0
4388,19036,0,0.0
4389,19037,0,0.0
4390,19050,0,0.0
4391,19053,0,0.0
4392,19056,0,0.0
4393,19060,0,0.0
4394,19066,0,0.0
4395,19074,1,0.0
4396,19077,0,0.0
4397,19080,1,0.0
4398,19085,0,0.0
4399,19086,0,0.0
4400,19087,0,0.0
4401,19091,0,0.0
4402,19092,0,0.0
4403,19105,1,0.0
4404,19110,0,0.0
4405,19111,0,0.0
4406,19112,0,0.0
4407,19115,0,0.0
4408,19117,0,0.0
4409,19120,0,0.0
4410,19122,0,0.0
4411,19123,0,0.0
4412,19124,0,0.0
4413,19125,1,0.0
4414,19127,0,0.0
4415,19130,0,0.0
4416,19136,0,0.0
4417,19137,0,0.0
4418,19140,0,0.0
4419,19141,0,0.0
4420,19149,0,0.0
4421,19150,0,0.0
4422,19153,0,0.0
4423,19162,0,0.0
4424,19166,0,0.0
4425,19167,1,0.0
4426,19171,0,0.0
4427,19175,0,0.0
4428,19177,0,0.0
4429,19189,0,0.0
4430,19199,0,0.0
4431,19200,0,0.0
4432,19226,0,0.0
4433,19227,0,0.0
4434,19233,0,0.0
4435,19240,0,0.0
4436,19241,0,0.0
4437,19244,0,0.0
4438,19245,0,0.0
4439,19249,0,0.0
4440,19252,0,0.0
4441,19255,0,0.0
4442,19265,0,0.0
4443,19271,1,0.0
4444,19274,0,0.0
4445,19283,0,0.0
4446,19284,1,0.0
4447,19307,0,0.0
4448,19332,0,0.0
4449,19334,0,0.0
4450,19339,0,0.0
4451,19341,0,0.0
4452,19351,0,0.0
4453,19356,0,0.0
4454,19360,0,0.0
4455,19361,0,0.0
4456,19365,0,0.0
4457,19367,0,1.0
4458,19371,0,0.0
4459,19373,0,0.0
4460,19376,0,0.0
4461,19377,0,0.0
4462,19379,0,0.0
4463,19382,0,0.0
4464,19383,0,0.0
4465,19387,0,0.0
4466,19392,0,0.0
4467,19400,0,0.0
4468,19407,0,0.0
4469,19414,0,0.0
4470,19419,0,0.0
4471,19426,0,1.0
4472,19433,0,0.0
4473,19434,0,0.0
4474,19436,0,0.0
4475,19437,0,0.0
4476,19441,0,0.0
4477,19456,0,0.0
4478,19461,0,0.0
4479,19462,0,0.0
4480,19464,0,0.0
4481,19475,0,0.0
4482,19477,1,0.0
4483,19480,0,0.0
4484,19483,0,0.0
4485,19484,0,0.0
4486,19485,0,0.0
4487,19486,0,0.0
4488,19491,0,0.0
4489,19495,0,0.0
4490,19499,0,0.0
4491,19504,0,0.0
4492,19507,0,0.0
4493,19509,0,0.0
4494,19515,0,0.0
4495,19522,0,0.0
4496,19523,0,0.0
4497,19525,0,0.0
4498,19536,0,0.0
4499,19542,0,0.0
4500,19545,0,0.0
4501,19552,0,0.0
4502,19554,0,0.0
4503,19555,0,0.0
4504,19560,0,0.0
4505,19562,0,0.0
4506,19564,0,0.0
4507,19576,0,0.0
4508,19586,0,0.0
4509,19594,0,0.0
4510,19595,0,0.0
4511,19596,0,0.0
4512,19599,0,0.0
4513,19600,0,0.0
4514,19604,0,0.0
4515,19609,0,0.0
4516,19610,0,0.0
4517,19612,0,0.0
4518,19617,0,0.0
4519,19621,0,0.0
4520,19624,0,0.0
4521,19627,0,0.0
4522,19630,0,0.0
4523,19650,0,0.0
4524,19653,0,0.0
4525,19655,0,0.0
4526,19666,0,0.0
4527,19672,0,0.0
4528,19676,0,0.0
4529,19685,0,0.0
4530,19694,0,0.0
4531,19695,0,0.0
4532,19696,0,0.0
4533,19710,0,0.0
4534,19711,0,0.0
4535,19716,0,0.0
4536,19717,0,0.0
4537,19719,0,0.0
4538,19721,0,0.0
4539,19724,0,0.0
4540,19729,0,0.0
4541,19731,0,0.0
4542,19739,0,0.0
4543,19754,0,0.0
4544,19757,0,0.0
4545,19767,0,0.0
4546,19770,0,0.0
4547,19779,0,0.0
4548,19781,0,0.0
4549,19783,0,0.0
4550,19784,0,0.0
4551,19787,0,0.0
4552,19794,0,0.0
4553,19800,0,0.0
4554,19802,0,1.0
4555,19810,0,0.0
4556,19814,0,0.0
4557,19817,0,0.0
4558,19819,0,0.0
4559,19825,0,0.0
4560,19827,0,0.0
4561,19836,0,0.0
4562,19837,1,0.0
4563,19839,0,0.0
4564,19841,0,0.0
4565,19846,0,0.0
4566,19847,0,0.0
4567,19851,0,0.0
4568,19859,0,0.0
4569,19866,0,0.0
4570,19873,0,0.0
4571,19876,0,0.0
4572,19877,0,0.0
4573,19881,0,0.0
4574,19884,0,0.0
4575,19889,0,0.0
4576,19891,0,0.0
4577,19894,0,0.0
4578,19896,0,0.0
4579,19901,0,0.0
4580,19905,1,0.0
4581,19906,0,0.0
4582,19910,0,0.0
4583,19912,0,0.0
4584,19913,0,0.0
4585,19915,0,0.0
4586,19916,0,0.0
4587,19921,0,0.0
4588,19930,0,0.0
4589,19936,0,0.0
4590,19937,0,0.0
4591,19939,0,0.0
4592,19940,0,0.0
4593,19946,0,0.0
4594,19951,0,0.0
4595,19952,0,0.0
4596,19953,0,0.0
4597,19963,0,0.0
4598,19965,0,0.0
4599,19969,0,0.0
4600,19974,0,0.0
4601,19980,0,0.0
4602,19989,0,0.0
4603,19990,0,0.0
4604,19999,0,0.0
4605,20001,0,0.0
4606,20007,0,0.0
4607,20009,0,0.0
4608,20012,0,0.0
4609,20020,0,0.0
4610,20027,0,0.0
4611,20039,0,0.0
4612,20049,0,0.0
4613,20051,0,0.0
4614,20052,0,0.0
4615,20053,0,0.0
4616,20064,0,0.0
4617,20065,0,0.0
4618,20070,0,0.0
4619,20079,0,0.0
4620,20081,0,0.0
4621,20083,0,0.0
4622,20090,0,0.0
4623,20099,0,0.0
4624,20100,0,0.0
4625,20101,0,0.0
4626,20103,0,0.0
4627,20105,0,0.0
4628,20106,0,0.0
4629,20107,0,0.0
4630,20110,0,0.0
4631,20123,0,0.0
4632,20124,0,0.0
4633,20126,0,0.0
4634,20129,0,0.0
4635,20132,0,0.0
4636,20133,0,0.0
4637,20140,0,0.0
4638,20141,0,0.0
4639,20142,0,0.0
4640,20143,1,0.0
4641,20145,0,0.0
4642,20149,0,0.0
4643,20159,0,0.0
4644,20163,0,0.0
4645,20167,0,0.0
4646,20171,0,0.0
4647,20173,0,0.0
4648,20180,0,0.0
4649,20184,0,0.0
4650,20186,0,0.0
4651,20191,0,0.0
4652,20193,0,0.0
4653,20197,0,0.0
4654,20201,0,0.0
4655,20209,0,0.0
4656,20219,0,0.0
4657,20222,0,0.0
4658,20226,0,0.0
4659,20234,0,0.0
4660,20236,0,0.0
4661,20239,0,0.0
4662,20250,0,0.0
4663,20254,0,0.0
4664,20260,0,0.0
4665,20263,0,0.0
4666,20274,0,1.0
4667,20275,0,0.0
4668,20280,1,0.0
4669,20282,1,0.0
4670,20291,0,0.0
4671,20293,0,0.0
4672,20297,0,0.0
4673,20299,0,0.0
4674,20307,0,0.0
4675,20309,0,0.0
4676,20310,0,0.0
4677,20319,0,0.0
4678,20322,0,0.0
4679,20325,0,0.0
4680,20330,0,0.0
4681,20333,0,0.0
4682,20334,0,0.0
4683,20335,0,0.0
4684,20336,0,0.0
4685,20341,0,0.0
4686,20343,0,0.0
4687,20346,1,0.0
4688,20351,0,0.0
4689,20352,0,0.0
4690,20354,0,0.0
4691,20360,0,0.0
4692,20365,0,0.0
4693,20373,0,0.0
4694,20382,0,0.0
4695,20384,0,0.0
4696,20386,0,0.0
4697,20390,0,0.0
4698,20394,0,0.0
4699,20410,1,0.0
4700,20422,0,0.0
4701,20427,0,0.0
4702,20431,0,0.0
4703,20446,0,0.0
4704,20455,0,0.0
4705,20456,0,0.0
4706,20465,0,0.0
4707,20466,0,0.0
4708,20470,1,0.0
4709,20471,0,0.0
4710,20472,0,0.0
4711,20473,0,0.0
4712,20479,0,0.0
4713,20483,0,0.0
4714,20485,0,0.0
4715,20494,0,0.0
4716,20495,0,0.0
4717,20497,0,0.0
4718,20506,0,0.0
4719,20511,1,0.0
4720,20517,0,0.0
4721,20526,0,0.0
4722,20527,0,0.0
4723,20534,0,0.0
4724,20536,1,0.0
4725,20540,0,0.0
4726,20549,0,0.0
4727,20552,0,0.0
4728,20556,0,0.0
4729,20557,0,0.0
4730,20559,0,0.0
4731,20564,0,0.0
4732,20565,0,0.0
4733,20570,0,0.0
4734,20571,0,0.0
4735,20573,0,0.0
4736,20575,0,0.0
4737,20576,0,0.0
4738,20582,0,0.0
4739,20587,0,0.0
4740,20594,0,1.0
4741,20596,0,0.0
4742,20597,0,0.0
4743,20600,0,0.0
4744,20604,0,0.0
4745,20607,0,0.0
4746,20610,0,0.0
4747,20611,0,0.0
4748,20613,0,0.0
4749,20620,0,0.0
4750,20622,0,0.0
4751,20623,0,0.0
4752,20625,0,0.0
4753,20629,0,0.0
4754,20631,0,0.0
4755,20632,0,0.0
4756,20636,0,0.0
4757,20639,0,0.0
4758,20642,0,0.0
4759,20643,0,0.0
4760,20646,0,0.0
