,id,related,related_prediction
3596,15529,1,0.0
3597,15539,1,0.0
3598,15549,1,0.0
3599,15562,1,0.0
3600,15573,1,0.0
3601,15575,1,0.0
3602,15576,1,0.0
3603,15579,0,0.0
3604,15580,1,0.0
3605,15581,1,0.0
3606,15587,1,0.0
3607,15592,1,0.0
3608,15609,1,0.0
3609,15617,1,1.0
3610,15620,0,0.0
3611,15621,1,0.0
3612,15631,1,0.0
3613,15635,1,0.0
3614,15637,1,0.0
3615,15641,1,0.0
3616,15643,1,0.0
3617,15646,1,1.0
3618,15655,1,0.0
3619,15656,1,0.0
3620,15657,1,0.0
3621,15660,0,0.0
3622,15665,1,0.0
3623,15677,1,0.0
3624,15680,1,0.0
3625,15690,1,1.0
3626,15691,1,0.0
3627,15693,1,0.0
3628,15699,1,0.0
3629,15701,1,0.0
3630,15721,1,1.0
3631,15722,1,0.0
3632,15727,1,0.0
3633,15729,1,0.0
3634,15733,0,1.0
3635,15735,1,0.0
3636,15744,0,0.0
3637,15745,1,0.0
3638,15760,0,0.0
3639,15762,1,0.0
3640,15771,1,0.0
3641,15772,1,0.0
3642,15779,1,0.0
3643,15782,1,0.0
3644,15784,0,0.0
3645,15795,1,0.0
3646,15800,1,0.0
3647,15812,1,0.0
3648,15813,1,0.0
3649,15822,1,0.0
3650,15824,1,0.0
3651,15827,1,0.0
3652,15830,1,0.0
3653,15834,1,0.0
3654,15837,1,0.0
3655,15839,1,0.0
3656,15840,1,0.0
3657,15846,0,1.0
3658,15849,1,0.0
3659,15851,1,0.0
3660,15859,1,0.0
3661,15862,1,0.0
3662,15864,0,0.0
3663,15866,1,0.0
3664,15869,1,0.0
3665,15870,1,0.0
3666,15872,1,0.0
3667,15875,1,0.0
3668,15882,1,0.0
3669,15883,0,0.0
3670,15890,1,0.0
3671,15895,1,0.0
3672,15901,1,0.0
3673,15903,0,0.0
3674,15906,0,0.0
3675,15910,1,0.0
3676,15914,1,0.0
3677,15917,1,0.0
3678,15921,1,0.0
3679,15922,1,0.0
3680,15924,1,0.0
3681,15927,1,0.0
3682,15935,1,0.0
3683,15946,1,0.0
3684,15949,1,0.0
3685,15953,1,0.0
3686,15961,1,0.0
3687,15966,1,0.0
3688,15975,1,0.0
3689,15977,1,0.0
3690,15983,1,0.0
3691,15984,1,0.0
3692,15991,0,0.0
3693,15992,1,0.0
3694,15997,0,0.0
3695,16003,1,0.0
3696,16004,1,0.0
3697,16009,1,0.0
3698,16011,1,0.0
3699,16015,1,0.0
3700,16016,1,0.0
3701,16017,1,0.0
3702,16024,1,0.0
3703,16030,1,0.0
3704,16031,1,0.0
3705,16033,1,0.0
3706,16039,1,0.0
3707,16040,1,0.0
3708,16047,1,0.0
3709,16049,1,1.0
3710,16056,1,0.0
3711,16059,1,0.0
3712,16064,1,0.0
3713,16067,1,0.0
3714,16072,1,0.0
3715,16079,1,0.0
3716,16080,1,0.0
3717,16086,1,0.0
3718,16087,1,0.0
3719,16089,1,1.0
3720,16090,1,0.0
3721,16094,1,0.0
3722,16100,1,0.0
3723,16103,1,0.0
3724,16104,1,0.0
3725,16105,1,0.0
3726,16107,1,0.0
3727,16109,1,0.0
3728,16110,1,0.0
3729,16112,0,0.0
3730,16119,1,0.0
3731,16120,1,0.0
3732,16121,1,0.0
3733,16127,1,0.0
3734,16131,1,0.0
3735,16141,1,0.0
3736,16144,1,0.0
3737,16145,1,0.0
3738,16153,1,0.0
3739,16154,1,0.0
3740,16156,1,0.0
3741,16167,1,0.0
3742,16172,1,0.0
3743,16176,1,0.0
3744,16177,1,0.0
3745,16182,1,0.0
3746,16186,0,0.0
3747,16190,1,0.0
3748,16194,1,0.0
3749,16205,1,0.0
3750,16206,1,0.0
3751,16209,1,0.0
3752,16210,1,0.0
3753,16224,1,0.0
3754,16227,1,0.0
3755,16230,1,0.0
3756,16233,1,0.0
3757,16234,1,0.0
3758,16240,1,0.0
3759,16243,1,0.0
3760,16246,1,0.0
3761,16255,1,0.0
3762,16264,1,0.0
3763,16270,1,0.0
3764,16272,1,0.0
3765,16284,1,0.0
3766,16287,1,0.0
3767,16290,1,0.0
3768,16301,1,0.0
3769,16323,1,1.0
3770,16324,1,0.0
3771,16326,1,0.0
3772,16331,1,0.0
3773,16343,1,0.0
3774,16345,1,0.0
3775,16346,1,0.0
3776,16359,1,0.0
3777,16360,1,0.0
3778,16369,1,0.0
3779,16374,1,0.0
3780,16377,1,0.0
3781,16379,1,1.0
3782,16392,0,0.0
3783,16394,1,0.0
3784,16395,1,0.0
3785,16396,1,0.0
3786,16397,1,0.0
3787,16399,1,0.0
3788,16401,1,0.0
3789,16403,1,0.0
3790,16413,1,0.0
3791,16427,1,0.0
3792,16434,1,0.0
3793,16437,1,0.0
3794,16439,1,1.0
3795,16440,1,0.0
3796,16444,1,0.0
3797,16446,1,0.0
3798,16454,1,0.0
3799,16460,1,0.0
3800,16463,1,0.0
3801,16466,1,0.0
3802,16470,1,0.0
3803,16472,1,0.0
3804,16473,1,0.0
3805,16474,1,0.0
3806,16484,1,0.0
3807,16485,1,0.0
3808,16495,1,0.0
3809,16496,1,0.0
3810,16505,1,0.0
3811,16512,1,0.0
3812,16523,1,0.0
3813,16531,1,0.0
3814,16532,1,0.0
3815,16533,1,0.0
3816,16539,1,0.0
3817,16544,0,1.0
3818,16546,1,0.0
3819,16555,1,0.0
3820,16566,1,0.0
3821,16567,1,0.0
3822,16572,1,0.0
3823,16573,1,0.0
3824,16576,1,0.0
3825,16577,1,0.0
3826,16579,1,0.0
3827,16581,1,0.0
3828,16591,0,0.0
3829,16592,0,0.0
3830,16601,1,0.0
3831,16607,1,0.0
3832,16609,1,0.0
3833,16610,0,0.0
3834,16614,1,0.0
3835,16615,1,0.0
3836,16642,0,0.0
3837,16644,1,0.0
3838,16654,1,0.0
3839,16655,1,0.0
3840,16661,1,0.0
3841,16662,1,0.0
3842,16663,1,0.0
3843,16664,1,0.0
3844,16667,1,0.0
3845,16673,1,0.0
3846,16675,1,0.0
3847,16677,1,0.0
3848,16680,1,0.0
3849,16682,1,0.0
3850,16685,1,0.0
3851,16690,1,0.0
3852,16691,1,0.0
3853,16692,1,0.0
3854,16701,1,0.0
3855,16704,1,0.0
3856,16706,1,0.0
3857,16707,1,0.0
3858,16714,0,0.0
3859,16715,1,0.0
3860,16723,1,0.0
3861,16731,1,0.0
3862,16732,1,0.0
3863,16735,1,0.0
3864,16740,1,0.0
3865,16743,1,0.0
3866,16746,1,0.0
3867,16750,0,0.0
3868,16759,1,0.0
3869,16761,1,0.0
3870,16763,1,0.0
3871,16764,0,0.0
3872,16766,1,0.0
3873,16767,1,0.0
3874,16770,1,0.0
3875,16771,1,0.0
3876,16777,1,1.0
3877,16780,1,0.0
3878,16783,1,0.0
3879,16787,1,0.0
3880,16789,1,0.0
3881,16791,1,0.0
3882,16793,1,0.0
3883,16796,1,0.0
3884,16806,1,0.0
3885,16807,1,0.0
3886,16812,1,1.0
3887,16823,1,0.0
3888,16825,1,0.0
3889,16834,0,0.0
3890,16839,1,0.0
3891,16842,1,0.0
3892,16844,1,0.0
3893,16847,1,0.0
3894,16853,0,0.0
3895,16854,1,0.0
3896,16857,1,0.0
3897,16862,1,0.0
3898,16863,1,0.0
3899,16866,1,0.0
3900,16871,1,0.0
3901,16873,1,0.0
3902,16881,0,0.0
3903,16885,1,0.0
3904,16891,1,0.0
3905,16892,1,0.0
3906,16896,1,0.0
3907,16897,1,0.0
3908,16903,1,0.0
3909,16912,1,0.0
3910,16914,1,0.0
3911,16916,1,0.0
3912,16917,1,0.0
3913,16921,1,0.0
3914,16923,1,0.0
3915,16933,1,0.0
3916,16937,1,0.0
3917,16940,1,0.0
3918,16943,1,0.0
3919,16950,1,0.0
3920,16953,1,0.0
3921,16954,1,0.0
3922,16960,1,0.0
3923,16972,0,1.0
3924,16979,1,0.0
3925,16987,1,0.0
3926,16992,0,1.0
3927,16999,1,0.0
3928,17003,0,0.0
3929,17010,1,0.0
3930,17014,1,0.0
3931,17015,1,0.0
3932,17019,1,0.0
3933,17024,1,0.0
3934,17032,1,0.0
3935,17035,0,0.0
3936,17037,1,0.0
3937,17042,1,0.0
3938,17043,1,0.0
3939,17053,1,0.0
3940,17055,1,0.0
3941,17059,1,0.0
3942,17063,0,0.0
3943,17065,1,0.0
3944,17081,0,0.0
3945,17084,1,0.0
3946,17092,1,0.0
3947,17109,1,0.0
3948,17110,1,0.0
3949,17113,0,0.0
3950,17116,1,0.0
3951,17126,1,0.0
3952,17129,1,0.0
3953,17140,1,0.0
3954,17150,1,0.0
3955,17151,1,0.0
3956,17153,1,0.0
3957,17154,1,0.0
3958,17170,1,0.0
3959,17174,1,0.0
3960,17180,1,0.0
3961,17181,1,0.0
3962,17182,1,0.0
3963,17192,1,0.0
3964,17199,1,0.0
3965,17203,1,0.0
3966,17205,1,0.0
3967,17210,1,0.0
3968,17213,1,0.0
3969,17214,1,0.0
3970,17222,1,0.0
3971,17223,1,0.0
3972,17225,1,0.0
3973,17229,1,0.0
3974,17230,1,0.0
3975,17233,1,0.0
3976,17235,1,0.0
3977,17251,1,0.0
3978,17253,1,0.0
3979,17261,1,0.0
3980,17263,1,0.0
3981,17266,1,0.0
3982,17271,1,0.0
3983,17272,1,0.0
3984,17280,1,0.0
3985,17281,0,0.0
3986,17285,1,0.0
3987,17286,1,0.0
3988,17287,1,0.0
3989,17296,1,0.0
3990,17300,1,0.0
3991,17303,1,0.0
3992,17304,0,0.0
3993,17305,1,0.0
3994,17307,1,0.0
3995,17321,1,0.0
3996,17322,1,0.0
3997,17327,1,0.0
3998,17329,1,0.0
3999,17330,1,0.0
4000,17335,1,0.0
4001,17337,1,0.0
4002,17345,1,0.0
4003,17347,1,0.0
4004,17352,1,0.0
4005,17356,1,0.0
4006,17366,1,0.0
4007,17373,1,0.0
4008,17379,1,0.0
4009,17381,1,0.0
4010,17382,1,0.0
4011,17395,1,0.0
4012,17396,1,0.0
4013,17407,1,0.0
4014,17410,1,0.0
4015,17414,1,0.0
4016,17420,1,0.0
4017,17424,1,0.0
4018,17425,1,0.0
4019,17426,1,0.0
4020,17429,1,0.0
4021,17430,1,0.0
4022,17431,1,0.0
4023,17436,1,0.0
4024,17453,1,0.0
4025,17457,1,0.0
4026,17460,0,0.0
4027,17469,1,0.0
4028,17476,1,0.0
4029,17477,1,0.0
4030,17480,1,0.0
4031,17483,1,0.0
4032,17485,1,0.0
4033,17487,1,0.0
4034,17490,1,0.0
4035,17495,1,0.0
4036,17496,1,0.0
4037,17497,1,0.0
4038,17504,1,0.0
4039,17505,1,0.0
4040,17506,1,0.0
4041,17513,0,0.0
4042,17526,1,0.0
4043,17533,0,0.0
4044,17536,1,0.0
4045,17546,1,0.0
4046,17553,1,0.0
4047,17555,1,0.0
4048,17556,1,0.0
4049,17564,2,1.0
4050,17571,1,0.0
4051,17572,1,0.0
4052,17575,1,0.0
4053,17576,1,0.0
4054,17579,1,0.0
4055,17580,1,0.0
4056,17592,1,0.0
4057,17594,1,0.0
4058,17597,0,0.0
4059,17603,1,0.0
4060,17605,1,0.0
4061,17612,1,0.0
4062,17613,0,0.0
4063,17617,1,0.0
4064,17622,1,0.0
4065,17623,1,0.0
4066,17625,1,0.0
4067,17629,1,0.0
4068,17631,1,0.0
4069,17636,1,0.0
4070,17640,1,0.0
4071,17651,1,0.0
4072,17654,1,0.0
4073,17659,1,0.0
4074,17663,1,0.0
4075,17664,1,0.0
4076,17677,1,0.0
4077,17680,1,0.0
4078,17682,1,0.0
4079,17684,1,0.0
4080,17695,1,0.0
4081,17696,1,0.0
4082,17697,1,0.0
4083,17701,1,0.0
4084,17703,1,0.0
4085,17709,1,0.0
4086,17711,1,0.0
4087,17716,1,0.0
4088,17720,1,0.0
4089,17730,1,0.0
4090,17733,1,0.0
4091,17734,1,0.0
4092,17735,1,0.0
4093,17736,1,0.0
4094,17742,1,0.0
4095,17745,1,0.0
4096,17753,1,0.0
4097,17757,1,0.0
4098,17763,1,0.0
4099,17767,1,0.0
4100,17769,1,0.0
4101,17771,1,0.0
4102,17772,1,0.0
4103,17775,1,0.0
4104,17784,1,0.0
4105,17789,1,0.0
4106,17790,1,0.0
4107,17791,1,0.0
4108,17793,1,0.0
4109,17803,1,0.0
4110,17809,1,0.0
4111,17813,1,0.0
4112,17832,0,0.0
4113,17834,1,0.0
4114,17835,1,0.0
4115,17840,1,0.0
4116,17841,1,0.0
4117,17843,1,0.0
4118,17852,1,0.0
4119,17853,1,0.0
4120,17854,1,0.0
4121,17859,1,0.0
4122,17861,1,0.0
4123,17869,1,0.0
4124,17870,1,0.0
4125,17871,1,0.0
4126,17873,0,0.0
4127,17875,0,1.0
4128,17876,1,0.0
4129,17881,1,0.0
4130,17883,1,0.0
4131,17885,1,0.0
4132,17886,1,1.0
4133,17887,1,0.0
4134,17889,1,0.0
4135,17891,1,0.0
4136,17892,1,0.0
4137,17895,1,0.0
4138,17900,1,0.0
4139,17902,1,0.0
4140,17909,1,0.0
4141,17915,1,0.0
4142,17916,1,0.0
4143,17919,1,0.0
4144,17920,1,0.0
4145,17922,1,0.0
4146,17923,1,0.0
4147,17931,1,0.0
4148,17933,0,1.0
4149,17935,1,0.0
4150,17939,0,0.0
4151,17940,1,0.0
4152,17946,0,0.0
4153,17959,1,0.0
4154,17961,0,1.0
4155,17967,1,0.0
4156,17973,1,0.0
4157,17975,1,0.0
4158,17980,1,0.0
4159,17986,1,0.0
4160,17987,1,0.0
4161,17989,1,0.0
4162,17995,1,0.0
4163,17996,1,0.0
4164,18002,1,0.0
4165,18003,1,0.0
4166,18005,0,0.0
4167,18009,1,0.0
4168,18010,1,0.0
4169,18015,1,0.0
4170,18019,1,0.0
4171,18024,1,0.0
4172,18030,1,0.0
4173,18033,1,0.0
4174,18037,1,0.0
4175,18043,1,0.0
4176,18049,0,0.0
4177,18062,0,0.0
4178,18067,1,0.0
4179,18071,1,0.0
4180,18072,1,0.0
4181,18079,1,0.0
4182,18084,1,0.0
4183,18086,1,0.0
4184,18090,1,0.0
4185,18091,1,0.0
4186,18099,1,0.0
4187,18103,1,0.0
4188,18105,1,0.0
4189,18110,1,0.0
4190,18111,1,0.0
4191,18114,0,0.0
4192,18120,1,0.0
4193,18122,1,0.0
4194,18126,1,0.0
4195,18130,1,0.0
4196,18137,1,0.0
4197,18142,1,0.0
4198,18144,1,0.0
4199,18147,1,0.0
4200,18149,1,0.0
4201,18150,1,0.0
4202,18154,1,0.0
4203,18162,1,0.0
4204,18164,1,0.0
4205,18166,1,0.0
4206,18169,1,0.0
4207,18175,1,0.0
4208,18179,0,0.0
4209,18180,1,0.0
4210,18187,1,0.0
4211,18189,1,0.0
4212,18191,1,0.0
4213,18195,1,0.0
4214,18197,1,0.0
4215,18202,1,0.0
4216,18206,1,0.0
4217,18211,1,0.0
4218,18212,1,0.0
4219,18215,1,0.0
4220,18216,0,0.0
4221,18227,0,0.0
4222,18229,1,0.0
4223,18231,1,0.0
4224,18235,1,0.0
4225,18236,1,0.0
4226,18243,1,0.0
4227,18245,1,0.0
4228,18246,0,1.0
4229,18249,1,0.0
4230,18251,1,1.0
4231,18267,1,0.0
4232,18269,1,0.0
4233,18270,1,0.0
4234,18275,1,0.0
4235,18279,1,0.0
4236,18280,1,0.0
4237,18281,1,0.0
4238,18286,0,0.0
4239,18289,1,0.0
4240,18291,1,0.0
4241,18292,1,0.0
4242,18296,1,0.0
4243,18301,1,0.0
4244,18304,1,0.0
4245,18307,1,0.0
4246,18313,1,0.0
4247,18314,1,0.0
4248,18317,1,0.0
4249,18323,1,0.0
4250,18327,1,0.0
4251,18330,1,0.0
4252,18337,0,0.0
4253,18340,1,0.0
4254,18350,1,0.0
4255,18352,1,0.0
4256,18354,0,0.0
4257,18359,1,0.0
4258,18364,1,0.0
4259,18366,1,0.0
4260,18370,1,0.0
4261,18372,1,0.0
4262,18374,1,0.0
4263,18376,0,0.0
4264,18377,0,1.0
4265,18381,1,0.0
4266,18383,0,0.0
4267,18385,0,1.0
4268,18394,0,0.0
4269,18404,1,0.0
4270,18405,1,0.0
4271,18406,1,0.0
4272,18413,1,0.0
4273,18414,1,0.0
4274,18424,1,0.0
4275,18431,1,0.0
4276,18440,1,0.0
4277,18441,1,0.0
4278,18445,0,0.0
4279,18447,0,0.0
4280,18454,1,0.0
4281,18463,1,0.0
4282,18467,1,0.0
4283,18475,1,0.0
4284,18476,0,0.0
4285,18477,1,0.0
4286,18481,1,0.0
4287,18484,1,0.0
4288,18486,1,0.0
4289,18500,1,0.0
4290,18503,1,0.0
4291,18507,1,0.0
4292,18513,1,0.0
4293,18514,1,0.0
4294,18515,1,0.0
4295,18517,1,0.0
4296,18524,1,0.0
4297,18529,1,0.0
4298,18532,1,1.0
4299,18541,1,0.0
4300,18544,1,0.0
4301,18565,1,0.0
4302,18575,1,0.0
4303,18576,1,0.0
4304,18580,1,0.0
4305,18581,1,0.0
4306,18584,1,0.0
4307,18590,1,0.0
4308,18594,1,0.0
4309,18597,0,0.0
4310,18599,1,0.0
4311,18609,1,0.0
4312,18610,1,0.0
4313,18611,1,0.0
4314,18615,1,0.0
4315,18622,1,0.0
4316,18624,1,0.0
4317,18625,1,0.0
4318,18627,1,0.0
4319,18637,1,0.0
4320,18640,1,0.0
4321,18645,1,0.0
4322,18651,1,0.0
4323,18654,0,0.0
4324,18655,0,0.0
4325,18656,1,0.0
4326,18665,1,0.0
4327,18666,1,0.0
4328,18670,1,0.0
4329,18673,1,0.0
4330,18675,1,0.0
4331,18677,1,0.0
4332,18679,1,0.0
4333,18683,1,0.0
4334,18690,1,0.0
4335,18692,1,0.0
4336,18694,1,0.0
4337,18697,1,0.0
4338,18699,1,1.0
4339,18701,1,0.0
4340,18702,1,0.0
4341,18705,2,0.0
4342,18707,0,1.0
4343,18710,1,0.0
4344,18715,1,0.0
4345,18716,1,0.0
4346,18717,0,0.0
4347,18724,1,0.0
4348,18729,1,0.0
4349,18730,1,0.0
4350,18731,1,0.0
4351,18740,1,0.0
4352,18741,1,0.0
4353,18744,1,0.0
4354,18745,1,0.0
4355,18749,1,0.0
4356,18756,1,0.0
4357,18759,1,0.0
4358,18763,1,0.0
4359,18769,0,0.0
4360,18772,0,0.0
4361,18776,0,0.0
4362,18777,2,0.0
4363,18784,1,0.0
4364,18796,1,0.0
4365,18797,0,0.0
4366,18801,1,0.0
4367,18806,0,0.0
4368,18809,0,0.0
4369,18811,1,0.0
4370,18820,1,0.0
4371,18821,1,0.0
4372,18823,0,1.0
4373,18826,0,0.0
4374,18836,1,0.0
4375,18840,1,1.0
4376,18841,1,0.0
4377,18852,0,0.0
4378,18853,0,0.0
4379,18856,1,0.0
4380,18859,1,0.0
4381,18861,0,0.0
4382,18867,1,0.0
4383,18870,1,0.0
4384,18874,1,0.0
4385,18877,1,0.0
4386,18879,1,0.0
4387,18880,1,0.0
4388,18881,1,0.0
4389,18885,1,0.0
4390,18894,1,0.0
4391,18897,1,0.0
4392,18899,1,0.0
4393,18900,0,0.0
4394,18901,1,0.0
4395,18905,0,0.0
4396,18912,1,0.0
4397,18914,0,0.0
4398,18919,1,0.0
4399,18933,0,0.0
4400,18936,1,0.0
4401,18941,0,0.0
4402,18953,1,0.0
4403,18962,1,0.0
4404,18965,1,0.0
4405,18971,1,0.0
4406,18972,1,0.0
4407,18979,1,0.0
4408,18980,1,0.0
4409,18981,1,0.0
4410,18983,1,0.0
4411,18992,1,0.0
4412,18993,1,0.0
4413,18994,1,0.0
4414,18997,1,0.0
4415,19001,1,0.0
4416,19004,1,0.0
4417,19009,1,0.0
4418,19011,1,0.0
4419,19013,1,0.0
4420,19017,1,0.0
4421,19035,1,0.0
4422,19041,1,0.0
4423,19042,1,0.0
4424,19045,1,0.0
4425,19050,0,0.0
4426,19053,1,0.0
4427,19055,1,0.0
4428,19059,1,0.0
4429,19061,1,0.0
4430,19070,1,0.0
4431,19077,0,0.0
4432,19082,1,0.0
4433,19084,1,0.0
4434,19085,1,0.0
4435,19091,1,0.0
4436,19092,1,0.0
4437,19095,1,0.0
4438,19105,1,0.0
4439,19106,1,0.0
4440,19115,1,0.0
4441,19117,1,1.0
4442,19122,1,0.0
4443,19127,1,0.0
4444,19129,1,0.0
4445,19140,1,0.0
4446,19143,0,1.0
4447,19144,1,0.0
4448,19152,1,0.0
4449,19154,1,0.0
4450,19161,1,0.0
4451,19162,0,0.0
4452,19163,1,0.0
4453,19170,1,0.0
4454,19176,1,0.0
4455,19180,1,0.0
4456,19181,0,0.0
4457,19182,1,0.0
4458,19190,1,0.0
4459,19197,1,0.0
4460,19201,0,0.0
4461,19204,1,0.0
4462,19205,1,0.0
4463,19214,1,0.0
4464,19223,1,0.0
4465,19233,1,0.0
4466,19235,1,0.0
4467,19240,1,0.0
4468,19243,1,0.0
4469,19244,1,0.0
4470,19245,1,0.0
4471,19247,1,0.0
4472,19250,1,0.0
4473,19251,1,0.0
4474,19253,1,0.0
4475,19255,1,0.0
4476,19271,1,0.0
4477,19272,1,0.0
4478,19273,1,0.0
4479,19276,1,0.0
4480,19282,1,0.0
4481,19287,1,0.0
4482,19302,1,0.0
4483,19305,0,0.0
4484,19307,1,0.0
4485,19309,1,0.0
4486,19313,1,0.0
4487,19317,1,0.0
4488,19321,1,0.0
4489,19323,1,0.0
4490,19325,1,0.0
4491,19331,1,0.0
4492,19341,1,0.0
4493,19343,1,0.0
4494,19345,1,0.0
4495,19347,1,0.0
4496,19360,0,0.0
4497,19363,0,0.0
4498,19367,1,0.0
4499,19369,1,0.0
4500,19371,1,0.0
4501,19380,0,0.0
4502,19382,1,0.0
4503,19383,1,0.0
4504,19387,1,0.0
4505,19403,1,0.0
4506,19404,0,0.0
4507,19405,1,0.0
4508,19416,1,0.0
4509,19425,1,0.0
4510,19431,1,1.0
4511,19439,1,0.0
4512,19447,1,0.0
4513,19450,1,0.0
4514,19451,1,0.0
4515,19462,0,0.0
4516,19470,1,0.0
4517,19472,1,1.0
4518,19475,1,0.0
4519,19480,1,0.0
4520,19491,1,0.0
4521,19493,1,0.0
4522,19494,1,0.0
4523,19505,1,0.0
4524,19507,1,0.0
4525,19515,1,0.0
4526,19520,1,0.0
4527,19521,1,0.0
4528,19524,1,0.0
4529,19527,0,0.0
4530,19532,1,0.0
4531,19534,1,0.0
4532,19542,1,0.0
4533,19544,1,0.0
4534,19549,0,0.0
4535,19552,1,0.0
4536,19553,1,0.0
4537,19564,0,0.0
4538,19570,1,0.0
4539,19574,1,0.0
4540,19577,1,0.0
4541,19583,1,0.0
4542,19587,0,0.0
4543,19596,1,0.0
4544,19597,1,0.0
4545,19599,1,0.0
4546,19602,1,0.0
4547,19605,1,0.0
4548,19607,1,0.0
4549,19612,1,0.0
4550,19615,1,0.0
4551,19616,1,0.0
4552,19619,1,0.0
4553,19621,1,0.0
4554,19624,1,0.0
4555,19629,1,0.0
4556,19636,1,0.0
4557,19641,1,0.0
4558,19643,1,0.0
4559,19645,1,0.0
4560,19646,1,0.0
4561,19656,0,0.0
4562,19659,1,0.0
4563,19661,1,0.0
4564,19664,1,0.0
4565,19665,1,1.0
4566,19666,1,0.0
4567,19673,1,0.0
4568,19680,1,0.0
4569,19682,1,0.0
4570,19684,1,0.0
4571,19687,1,0.0
4572,19693,1,0.0
4573,19697,1,0.0
4574,19701,1,0.0
4575,19706,1,0.0
4576,19707,1,1.0
4577,19710,1,0.0
4578,19729,1,0.0
4579,19732,1,0.0
4580,19735,1,0.0
4581,19739,1,0.0
4582,19740,1,0.0
4583,19745,1,0.0
4584,19750,1,0.0
4585,19751,1,0.0
4586,19753,1,0.0
4587,19759,0,0.0
4588,19760,1,0.0
4589,19761,1,0.0
4590,19767,1,0.0
4591,19770,1,0.0
4592,19775,1,0.0
4593,19776,1,1.0
4594,19779,1,0.0
4595,19784,1,0.0
4596,19793,1,0.0
4597,19800,1,0.0
4598,19801,1,0.0
4599,19802,0,1.0
4600,19804,1,0.0
4601,19809,0,0.0
4602,19813,1,0.0
4603,19825,1,0.0
4604,19827,1,0.0
4605,19837,1,0.0
4606,19839,1,0.0
4607,19841,1,0.0
4608,19844,1,0.0
4609,19849,1,0.0
4610,19855,1,0.0
4611,19857,1,0.0
4612,19864,1,0.0
4613,19879,0,0.0
4614,19880,1,0.0
4615,19892,1,0.0
4616,19893,1,0.0
4617,19894,1,0.0
4618,19897,1,0.0
4619,19902,1,0.0
4620,19903,1,0.0
4621,19905,1,0.0
4622,19922,1,0.0
4623,19931,1,0.0
4624,19932,1,0.0
4625,19939,1,0.0
4626,19940,1,0.0
4627,19943,1,0.0
4628,19950,1,0.0
4629,19952,1,0.0
4630,19953,1,0.0
4631,19956,1,0.0
4632,19969,1,0.0
4633,19970,1,0.0
4634,19971,1,0.0
4635,19972,1,0.0
4636,19975,1,0.0
4637,19984,1,0.0
4638,19990,1,0.0
4639,19993,1,0.0
4640,19994,1,0.0
4641,20006,1,0.0
4642,20007,1,0.0
4643,20011,0,0.0
4644,20014,0,0.0
4645,20015,1,0.0
4646,20029,1,0.0
4647,20044,1,0.0
4648,20047,1,0.0
4649,20051,1,0.0
4650,20056,1,0.0
4651,20060,1,0.0
4652,20061,1,0.0
4653,20064,1,0.0
4654,20066,0,0.0
4655,20067,1,0.0
4656,20071,1,0.0
4657,20072,0,0.0
4658,20073,1,0.0
4659,20074,1,0.0
4660,20077,1,0.0
4661,20081,1,0.0
4662,20085,1,0.0
4663,20090,0,1.0
4664,20092,1,0.0
4665,20096,0,0.0
4666,20101,1,0.0
4667,20103,1,0.0
4668,20110,1,0.0
4669,20120,1,0.0
4670,20139,1,0.0
4671,20142,0,1.0
4672,20152,1,0.0
4673,20159,1,0.0
4674,20160,1,0.0
4675,20166,1,1.0
4676,20167,1,0.0
4677,20170,1,0.0
4678,20174,1,0.0
4679,20175,1,0.0
4680,20180,0,1.0
4681,20189,1,0.0
4682,20193,1,0.0
4683,20197,1,0.0
4684,20205,1,0.0
4685,20210,1,0.0
4686,20211,1,0.0
4687,20215,1,0.0
4688,20216,1,0.0
4689,20223,1,0.0
4690,20230,1,0.0
4691,20234,1,0.0
4692,20236,1,0.0
4693,20239,1,0.0
4694,20242,1,0.0
4695,20243,1,1.0
4696,20246,1,0.0
4697,20249,1,0.0
4698,20250,1,0.0
4699,20253,1,0.0
4700,20264,0,1.0
4701,20265,1,0.0
4702,20276,1,0.0
4703,20279,1,0.0
4704,20284,1,0.0
4705,20285,1,0.0
4706,20289,1,0.0
4707,20295,1,0.0
4708,20297,1,0.0
4709,20299,1,0.0
4710,20300,0,0.0
4711,20303,1,0.0
4712,20309,1,0.0
4713,20313,1,0.0
4714,20314,1,0.0
4715,20315,1,0.0
4716,20326,0,0.0
4717,20331,1,0.0
4718,20336,1,0.0
4719,20341,1,0.0
4720,20347,1,0.0
4721,20353,1,0.0
4722,20360,1,0.0
4723,20361,1,1.0
4724,20370,1,0.0
4725,20372,1,0.0
4726,20374,1,0.0
4727,20375,1,0.0
4728,20377,1,0.0
4729,20379,1,0.0
4730,20381,0,0.0
4731,20382,0,0.0
4732,20383,1,0.0
4733,20391,1,0.0
4734,20394,1,0.0
4735,20401,1,0.0
4736,20402,1,0.0
4737,20403,1,0.0
4738,20405,1,0.0
4739,20410,1,0.0
4740,20414,0,0.0
4741,20416,1,0.0
4742,20424,1,0.0
4743,20429,1,0.0
4744,20435,1,0.0
4745,20439,1,0.0
4746,20440,0,0.0
4747,20443,1,0.0
4748,20444,1,0.0
4749,20453,1,0.0
4750,20456,1,0.0
4751,20467,1,0.0
4752,20471,1,0.0
4753,20473,0,0.0
4754,20485,1,0.0
4755,20489,1,0.0
4756,20495,1,0.0
4757,20500,0,0.0
4758,20502,1,0.0
4759,20505,1,0.0
4760,20506,1,0.0
