,id,other_infrastructure,other_infrastructure_prediction
3593,15942,0,0.0
3594,15949,0,0.0
3595,15952,0,0.0
3596,15955,0,0.0
3597,15965,0,0.0
3598,15970,0,0.0
3599,15974,0,0.0
3600,15985,0,0.0
3601,15986,0,0.0
3602,15993,0,0.0
3603,16004,0,0.0
3604,16005,0,0.0
3605,16007,0,0.0
3606,16022,0,0.0
3607,16027,0,0.0
3608,16034,0,0.0
3609,16047,0,0.0
3610,16049,0,0.0
3611,16053,0,0.0
3612,16054,0,0.0
3613,16059,0,0.0
3614,16062,0,0.0
3615,16063,1,0.0
3616,16064,0,0.0
3617,16074,0,0.0
3618,16075,0,0.0
3619,16081,0,0.0
3620,16083,0,0.0
3621,16084,0,0.0
3622,16090,0,0.0
3623,16092,0,0.0
3624,16093,0,0.0
3625,16095,1,0.0
3626,16104,0,0.0
3627,16113,0,0.0
3628,16117,0,0.0
3629,16121,0,0.0
3630,16127,0,0.0
3631,16136,0,0.0
3632,16141,0,0.0
3633,16143,0,0.0
3634,16144,0,0.0
3635,16150,0,0.0
3636,16153,1,0.0
3637,16154,0,0.0
3638,16159,0,0.0
3639,16164,0,0.0
3640,16166,0,0.0
3641,16169,0,0.0
3642,16170,0,0.0
3643,16171,1,0.0
3644,16174,0,0.0
3645,16176,0,0.0
3646,16177,0,0.0
3647,16187,0,0.0
3648,16191,0,0.0
3649,16192,0,0.0
3650,16203,1,0.0
3651,16214,0,0.0
3652,16215,0,0.0
3653,16222,0,0.0
3654,16225,0,0.0
3655,16226,0,0.0
3656,16229,0,0.0
3657,16232,0,0.0
3658,16233,0,0.0
3659,16240,0,0.0
3660,16245,0,0.0
3661,16246,0,0.0
3662,16247,0,0.0
3663,16249,0,0.0
3664,16251,0,0.0
3665,16254,0,0.0
3666,16255,0,0.0
3667,16257,0,0.0
3668,16264,0,0.0
3669,16293,0,0.0
3670,16295,1,0.0
3671,16306,0,0.0
3672,16307,0,0.0
3673,16312,0,0.0
3674,16322,0,0.0
3675,16323,0,0.0
3676,16325,0,0.0
3677,16330,0,0.0
3678,16331,0,0.0
3679,16332,0,0.0
3680,16334,0,0.0
3681,16337,0,0.0
3682,16339,0,0.0
3683,16344,1,0.0
3684,16345,0,0.0
3685,16346,1,0.0
3686,16351,0,0.0
3687,16354,0,0.0
3688,16355,0,0.0
3689,16365,0,0.0
3690,16369,0,0.0
3691,16382,0,0.0
3692,16384,0,0.0
3693,16387,0,0.0
3694,16391,0,0.0
3695,16395,0,0.0
3696,16400,0,0.0
3697,16404,0,0.0
3698,16406,0,0.0
3699,16415,0,0.0
3700,16420,0,0.0
3701,16421,0,0.0
3702,16422,0,0.0
3703,16423,0,0.0
3704,16434,0,0.0
3705,16437,0,0.0
3706,16439,0,0.0
3707,16441,0,0.0
3708,16442,0,0.0
3709,16455,0,0.0
3710,16464,0,0.0
3711,16475,1,0.0
3712,16476,0,0.0
3713,16477,0,0.0
3714,16484,0,0.0
3715,16485,0,0.0
3716,16490,0,0.0
3717,16495,0,0.0
3718,16510,0,0.0
3719,16515,0,0.0
3720,16523,0,0.0
3721,16527,0,0.0
3722,16533,0,0.0
3723,16534,0,0.0
3724,16536,0,0.0
3725,16540,0,0.0
3726,16541,0,0.0
3727,16543,0,0.0
3728,16544,0,0.0
3729,16547,0,0.0
3730,16550,0,0.0
3731,16554,0,0.0
3732,16555,0,0.0
3733,16559,0,0.0
3734,16569,0,0.0
3735,16573,0,0.0
3736,16576,0,0.0
3737,16577,0,0.0
3738,16580,0,0.0
3739,16585,0,0.0
3740,16587,0,0.0
3741,16592,0,0.0
3742,16602,0,0.0
3743,16616,0,0.0
3744,16617,0,0.0
3745,16623,0,0.0
3746,16627,0,0.0
3747,16631,0,0.0
3748,16640,0,0.0
3749,16641,0,0.0
3750,16642,0,0.0
3751,16643,0,0.0
3752,16646,0,0.0
3753,16649,0,0.0
3754,16652,0,0.0
3755,16653,0,0.0
3756,16655,0,0.0
3757,16657,0,0.0
3758,16661,0,0.0
3759,16664,0,0.0
3760,16674,0,0.0
3761,16677,0,0.0
3762,16685,1,0.0
3763,16690,0,0.0
3764,16694,0,0.0
3765,16709,0,0.0
3766,16712,0,0.0
3767,16715,0,0.0
3768,16716,0,0.0
3769,16717,0,0.0
3770,16720,0,0.0
3771,16723,0,0.0
3772,16729,0,0.0
3773,16730,0,0.0
3774,16740,0,0.0
3775,16741,0,0.0
3776,16744,0,0.0
3777,16745,0,0.0
3778,16749,0,0.0
3779,16751,0,0.0
3780,16764,0,0.0
3781,16766,1,0.0
3782,16767,0,0.0
3783,16769,0,0.0
3784,16771,0,0.0
3785,16772,0,0.0
3786,16773,0,0.0
3787,16777,0,0.0
3788,16781,0,0.0
3789,16786,0,0.0
3790,16790,0,1.0
3791,16794,0,0.0
3792,16799,0,0.0
3793,16802,0,0.0
3794,16804,0,0.0
3795,16805,0,0.0
3796,16806,0,0.0
3797,16807,0,0.0
3798,16810,0,0.0
3799,16814,0,0.0
3800,16815,0,0.0
3801,16816,0,0.0
3802,16831,0,0.0
3803,16839,0,0.0
3804,16843,0,0.0
3805,16856,0,0.0
3806,16857,1,0.0
3807,16859,0,0.0
3808,16860,0,0.0
3809,16862,0,0.0
3810,16869,0,0.0
3811,16870,0,0.0
3812,16872,0,0.0
3813,16875,0,0.0
3814,16876,0,0.0
3815,16884,0,0.0
3816,16886,0,0.0
3817,16890,0,0.0
3818,16892,0,0.0
3819,16900,0,0.0
3820,16902,0,0.0
3821,16909,0,0.0
3822,16910,1,0.0
3823,16913,1,0.0
3824,16914,0,1.0
3825,16915,0,1.0
3826,16927,0,0.0
3827,16930,0,0.0
3828,16935,0,0.0
3829,16937,0,0.0
3830,16940,1,0.0
3831,16944,0,0.0
3832,16950,0,0.0
3833,16952,0,0.0
3834,16956,0,0.0
3835,16962,1,0.0
3836,16963,0,0.0
3837,16964,0,0.0
3838,16969,0,0.0
3839,16974,0,0.0
3840,16977,0,0.0
3841,16982,0,0.0
3842,16983,0,0.0
3843,16985,0,0.0
3844,16990,0,0.0
3845,16992,0,0.0
3846,16994,0,0.0
3847,16997,0,0.0
3848,16999,0,0.0
3849,17000,0,0.0
3850,17005,0,0.0
3851,17007,0,0.0
3852,17010,0,0.0
3853,17011,0,0.0
3854,17017,0,0.0
3855,17020,0,0.0
3856,17021,0,0.0
3857,17022,0,0.0
3858,17026,0,0.0
3859,17040,0,0.0
3860,17043,0,0.0
3861,17049,0,0.0
3862,17050,0,0.0
3863,17052,0,0.0
3864,17054,0,0.0
3865,17057,1,0.0
3866,17059,0,0.0
3867,17060,0,0.0
3868,17061,0,0.0
3869,17064,0,0.0
3870,17074,0,0.0
3871,17075,0,0.0
3872,17080,0,0.0
3873,17081,0,0.0
3874,17082,0,0.0
3875,17087,0,0.0
3876,17090,0,0.0
3877,17091,1,0.0
3878,17093,0,0.0
3879,17101,0,0.0
3880,17107,0,0.0
3881,17109,0,0.0
3882,17111,0,0.0
3883,17113,0,0.0
3884,17119,1,0.0
3885,17120,0,0.0
3886,17122,1,0.0
3887,17123,1,0.0
3888,17126,0,0.0
3889,17129,0,0.0
3890,17131,0,0.0
3891,17132,0,0.0
3892,17139,0,1.0
3893,17140,0,0.0
3894,17146,0,0.0
3895,17147,0,0.0
3896,17151,0,0.0
3897,17154,0,0.0
3898,17155,0,0.0
3899,17166,0,0.0
3900,17167,0,0.0
3901,17170,0,0.0
3902,17174,0,0.0
3903,17176,0,0.0
3904,17177,0,0.0
3905,17180,0,0.0
3906,17184,0,0.0
3907,17191,0,0.0
3908,17192,0,0.0
3909,17195,0,0.0
3910,17197,0,0.0
3911,17203,0,0.0
3912,17213,0,0.0
3913,17220,0,0.0
3914,17223,0,0.0
3915,17226,0,0.0
3916,17233,0,0.0
3917,17237,0,0.0
3918,17240,0,0.0
3919,17241,1,0.0
3920,17242,0,0.0
3921,17243,0,0.0
3922,17245,0,0.0
3923,17261,0,0.0
3924,17263,0,0.0
3925,17271,0,0.0
3926,17272,0,0.0
3927,17281,0,0.0
3928,17283,0,0.0
3929,17296,0,0.0
3930,17300,0,0.0
3931,17301,0,0.0
3932,17304,0,0.0
3933,17312,0,0.0
3934,17316,0,0.0
3935,17321,0,0.0
3936,17322,0,0.0
3937,17323,0,0.0
3938,17327,0,0.0
3939,17333,1,0.0
3940,17337,0,0.0
3941,17340,1,0.0
3942,17344,0,0.0
3943,17349,0,0.0
3944,17353,0,0.0
3945,17360,0,0.0
3946,17365,0,0.0
3947,17366,0,0.0
3948,17371,0,0.0
3949,17372,0,0.0
3950,17381,0,0.0
3951,17385,0,0.0
3952,17386,1,0.0
3953,17391,1,0.0
3954,17392,0,0.0
3955,17393,0,0.0
3956,17402,0,0.0
3957,17415,0,0.0
3958,17426,0,0.0
3959,17430,0,0.0
3960,17435,0,0.0
3961,17437,0,0.0
3962,17440,0,0.0
3963,17454,0,0.0
3964,17457,1,0.0
3965,17473,0,0.0
3966,17479,0,0.0
3967,17480,0,0.0
3968,17481,0,0.0
3969,17483,0,0.0
3970,17484,0,0.0
3971,17487,0,0.0
3972,17490,0,0.0
3973,17491,0,1.0
3974,17492,0,0.0
3975,17495,0,0.0
3976,17496,0,0.0
3977,17509,0,0.0
3978,17511,0,0.0
3979,17513,0,0.0
3980,17514,0,0.0
3981,17517,0,0.0
3982,17519,0,0.0
3983,17521,0,0.0
3984,17525,0,0.0
3985,17533,0,0.0
3986,17534,0,0.0
3987,17545,0,0.0
3988,17550,0,0.0
3989,17556,0,0.0
3990,17557,1,0.0
3991,17560,0,0.0
3992,17576,1,0.0
3993,17579,0,0.0
3994,17580,0,0.0
3995,17581,0,0.0
3996,17585,0,0.0
3997,17586,0,0.0
3998,17589,0,0.0
3999,17591,0,0.0
4000,17592,0,0.0
4001,17605,0,0.0
4002,17607,0,0.0
4003,17610,0,0.0
4004,17612,1,0.0
4005,17613,0,0.0
4006,17615,0,0.0
4007,17619,0,0.0
4008,17625,0,0.0
4009,17629,0,0.0
4010,17630,0,0.0
4011,17636,1,0.0
4012,17641,0,0.0
4013,17646,0,0.0
4014,17649,0,0.0
4015,17650,0,0.0
4016,17653,0,0.0
4017,17664,0,0.0
4018,17667,0,0.0
4019,17670,0,0.0
4020,17671,0,0.0
4021,17675,0,0.0
4022,17677,0,0.0
4023,17680,0,0.0
4024,17681,0,0.0
4025,17685,0,0.0
4026,17691,0,0.0
4027,17694,0,0.0
4028,17695,0,0.0
4029,17699,0,0.0
4030,17701,0,0.0
4031,17702,0,0.0
4032,17714,0,0.0
4033,17715,1,0.0
4034,17719,0,0.0
4035,17721,0,0.0
4036,17722,0,0.0
4037,17727,0,0.0
4038,17731,0,0.0
4039,17732,0,0.0
4040,17737,0,0.0
4041,17742,0,0.0
4042,17745,0,0.0
4043,17746,0,0.0
4044,17747,0,0.0
4045,17749,0,0.0
4046,17750,0,1.0
4047,17752,1,0.0
4048,17754,1,0.0
4049,17757,0,0.0
4050,17759,0,0.0
4051,17764,0,0.0
4052,17772,0,0.0
4053,17785,0,0.0
4054,17791,0,0.0
4055,17792,0,0.0
4056,17794,0,0.0
4057,17796,1,0.0
4058,17801,0,0.0
4059,17804,0,0.0
4060,17819,0,0.0
4061,17823,1,0.0
4062,17824,0,0.0
4063,17827,0,0.0
4064,17834,0,0.0
4065,17835,0,0.0
4066,17851,1,0.0
4067,17855,0,0.0
4068,17856,0,0.0
4069,17863,0,0.0
4070,17864,0,0.0
4071,17866,0,0.0
4072,17867,0,0.0
4073,17869,0,0.0
4074,17872,0,0.0
4075,17876,0,0.0
4076,17883,0,0.0
4077,17884,0,0.0
4078,17886,0,0.0
4079,17896,0,1.0
4080,17901,0,0.0
4081,17902,0,0.0
4082,17905,0,0.0
4083,17915,0,0.0
4084,17921,0,0.0
4085,17923,1,1.0
4086,17926,0,0.0
4087,17930,0,0.0
4088,17931,1,0.0
4089,17937,1,0.0
4090,17941,0,0.0
4091,17946,0,0.0
4092,17955,0,0.0
4093,17956,0,0.0
4094,17961,0,0.0
4095,17964,0,0.0
4096,17965,0,0.0
4097,17983,0,0.0
4098,17986,0,0.0
4099,17987,1,0.0
4100,17997,0,0.0
4101,18016,0,0.0
4102,18034,0,0.0
4103,18035,0,1.0
4104,18044,0,0.0
4105,18050,0,0.0
4106,18054,0,0.0
4107,18063,0,0.0
4108,18071,1,0.0
4109,18073,0,0.0
4110,18080,0,0.0
4111,18086,0,0.0
4112,18087,0,0.0
4113,18089,0,0.0
4114,18092,0,0.0
4115,18093,0,0.0
4116,18095,0,0.0
4117,18097,0,0.0
4118,18100,0,0.0
4119,18101,0,0.0
4120,18103,0,0.0
4121,18104,0,0.0
4122,18106,0,0.0
4123,18110,0,0.0
4124,18112,0,0.0
4125,18114,0,0.0
4126,18115,0,0.0
4127,18122,0,0.0
4128,18129,0,0.0
4129,18132,0,0.0
4130,18133,0,0.0
4131,18134,0,0.0
4132,18139,0,0.0
4133,18143,0,0.0
4134,18150,0,0.0
4135,18153,0,0.0
4136,18156,0,0.0
4137,18159,0,0.0
4138,18162,0,0.0
4139,18163,0,0.0
4140,18169,0,0.0
4141,18174,0,0.0
4142,18175,0,0.0
4143,18179,0,0.0
4144,18183,1,0.0
4145,18184,0,0.0
4146,18190,0,0.0
4147,18196,0,0.0
4148,18202,0,0.0
4149,18203,0,0.0
4150,18204,0,0.0
4151,18205,0,0.0
4152,18206,0,0.0
4153,18211,0,0.0
4154,18213,1,0.0
4155,18217,0,0.0
4156,18222,0,0.0
4157,18230,1,0.0
4158,18234,0,0.0
4159,18236,0,0.0
4160,18240,1,0.0
4161,18244,0,0.0
4162,18246,0,0.0
4163,18249,0,0.0
4164,18251,0,0.0
4165,18252,0,0.0
4166,18257,0,0.0
4167,18262,0,0.0
4168,18263,0,0.0
4169,18264,0,0.0
4170,18265,0,0.0
4171,18266,0,0.0
4172,18269,0,0.0
4173,18270,0,0.0
4174,18272,0,0.0
4175,18284,0,0.0
4176,18285,0,0.0
4177,18286,0,0.0
4178,18289,0,0.0
4179,18290,0,0.0
4180,18291,0,0.0
4181,18301,0,0.0
4182,18307,0,0.0
4183,18312,0,0.0
4184,18313,0,0.0
4185,18314,0,0.0
4186,18315,0,0.0
4187,18319,0,0.0
4188,18330,0,0.0
4189,18331,0,0.0
4190,18339,0,0.0
4191,18344,0,0.0
4192,18349,0,0.0
4193,18352,0,0.0
4194,18359,0,0.0
4195,18361,0,0.0
4196,18362,0,0.0
4197,18365,0,0.0
4198,18366,0,0.0
4199,18371,0,0.0
4200,18381,0,0.0
4201,18382,0,0.0
4202,18384,0,0.0
4203,18390,0,0.0
4204,18394,0,0.0
4205,18396,1,0.0
4206,18397,0,0.0
4207,18399,0,0.0
4208,18400,0,0.0
4209,18402,0,0.0
4210,18404,1,0.0
4211,18413,1,0.0
4212,18414,0,0.0
4213,18417,0,0.0
4214,18419,0,0.0
4215,18420,0,0.0
4216,18422,0,0.0
4217,18423,0,0.0
4218,18425,0,0.0
4219,18427,0,0.0
4220,18440,0,0.0
4221,18442,0,0.0
4222,18460,1,0.0
4223,18462,0,0.0
4224,18464,0,0.0
4225,18465,0,0.0
4226,18473,0,0.0
4227,18481,0,0.0
4228,18485,0,0.0
4229,18487,0,0.0
4230,18491,0,0.0
4231,18496,0,0.0
4232,18500,0,0.0
4233,18501,0,0.0
4234,18511,1,0.0
4235,18515,0,0.0
4236,18516,0,0.0
4237,18520,0,0.0
4238,18522,0,0.0
4239,18530,0,0.0
4240,18533,0,0.0
4241,18536,0,0.0
4242,18537,0,1.0
4243,18543,1,0.0
4244,18544,0,0.0
4245,18545,0,0.0
4246,18546,0,0.0
4247,18552,0,0.0
4248,18556,0,0.0
4249,18561,0,0.0
4250,18562,0,0.0
4251,18564,0,0.0
4252,18567,0,0.0
4253,18577,0,0.0
4254,18579,0,0.0
4255,18580,0,0.0
4256,18581,0,0.0
4257,18584,0,0.0
4258,18586,0,0.0
4259,18592,0,0.0
4260,18597,0,0.0
4261,18599,0,0.0
4262,18603,0,0.0
4263,18604,0,0.0
4264,18615,0,0.0
4265,18616,0,0.0
4266,18623,0,0.0
4267,18625,0,0.0
4268,18627,0,0.0
4269,18630,0,0.0
4270,18633,0,0.0
4271,18641,0,0.0
4272,18644,0,0.0
4273,18649,0,0.0
4274,18660,0,0.0
4275,18661,0,0.0
4276,18664,0,0.0
4277,18670,0,0.0
4278,18671,0,0.0
4279,18674,0,0.0
4280,18679,0,0.0
4281,18681,0,0.0
4282,18696,0,0.0
4283,18711,0,0.0
4284,18719,0,0.0
4285,18729,0,0.0
4286,18730,0,0.0
4287,18733,0,0.0
4288,18734,0,0.0
4289,18739,0,0.0
4290,18740,0,0.0
4291,18741,0,0.0
4292,18742,0,0.0
4293,18747,0,0.0
4294,18750,0,0.0
4295,18756,0,0.0
4296,18762,0,0.0
4297,18763,0,0.0
4298,18764,0,0.0
4299,18769,0,0.0
4300,18774,0,0.0
4301,18785,0,0.0
4302,18790,0,0.0
4303,18791,0,0.0
4304,18792,0,0.0
4305,18799,0,0.0
4306,18800,0,0.0
4307,18803,0,0.0
4308,18805,0,0.0
4309,18810,0,0.0
4310,18811,0,0.0
4311,18815,0,0.0
4312,18820,0,0.0
4313,18824,0,0.0
4314,18825,0,0.0
4315,18830,1,0.0
4316,18831,0,0.0
4317,18835,0,0.0
4318,18836,1,0.0
4319,18842,0,0.0
4320,18845,0,0.0
4321,18846,0,0.0
4322,18851,0,0.0
4323,18854,0,0.0
4324,18856,0,0.0
4325,18859,0,0.0
4326,18861,0,0.0
4327,18862,0,0.0
4328,18872,0,0.0
4329,18874,0,0.0
4330,18875,0,0.0
4331,18877,0,0.0
4332,18880,0,0.0
4333,18881,0,0.0
4334,18893,0,0.0
4335,18894,0,0.0
4336,18895,0,0.0
4337,18897,0,0.0
4338,18899,0,0.0
4339,18900,0,0.0
4340,18906,0,0.0
4341,18914,0,0.0
4342,18917,0,0.0
4343,18920,0,0.0
4344,18922,0,0.0
4345,18925,0,0.0
4346,18929,0,0.0
4347,18930,1,0.0
4348,18936,0,0.0
4349,18937,0,0.0
4350,18939,0,0.0
4351,18940,0,0.0
4352,18952,1,0.0
4353,18959,0,0.0
4354,18979,0,0.0
4355,18981,0,0.0
4356,18986,0,0.0
4357,18992,0,0.0
4358,18996,0,0.0
4359,19004,0,0.0
4360,19009,0,0.0
4361,19010,0,0.0
4362,19013,0,0.0
4363,19015,0,0.0
4364,19026,0,0.0
4365,19027,0,0.0
4366,19034,0,0.0
4367,19039,0,0.0
4368,19041,0,0.0
4369,19042,0,0.0
4370,19046,0,0.0
4371,19047,0,1.0
4372,19053,0,0.0
4373,19054,0,0.0
4374,19060,0,0.0
4375,19070,1,0.0
4376,19072,0,0.0
4377,19077,0,0.0
4378,19083,0,0.0
4379,19085,0,0.0
4380,19089,0,0.0
4381,19090,0,0.0
4382,19094,0,0.0
4383,19095,0,0.0
4384,19096,0,0.0
4385,19099,0,0.0
4386,19100,0,0.0
4387,19104,0,0.0
4388,19106,0,0.0
4389,19107,0,0.0
4390,19109,0,0.0
4391,19111,0,0.0
4392,19113,0,0.0
4393,19126,0,0.0
4394,19127,0,0.0
4395,19129,0,0.0
4396,19131,0,0.0
4397,19140,0,0.0
4398,19153,0,0.0
4399,19160,0,0.0
4400,19171,0,0.0
4401,19177,0,0.0
4402,19180,0,0.0
4403,19185,0,0.0
4404,19192,0,0.0
4405,19200,0,0.0
4406,19201,0,0.0
4407,19214,0,0.0
4408,19221,0,0.0
4409,19227,0,0.0
4410,19230,0,0.0
4411,19235,0,0.0
4412,19240,0,0.0
4413,19252,0,0.0
4414,19255,0,0.0
4415,19259,0,0.0
4416,19263,0,0.0
4417,19265,0,0.0
4418,19267,0,0.0
4419,19269,0,0.0
4420,19272,0,0.0
4421,19274,0,1.0
4422,19276,0,0.0
4423,19281,0,0.0
4424,19282,0,0.0
4425,19287,0,0.0
4426,19290,0,0.0
4427,19293,0,0.0
4428,19294,1,0.0
4429,19295,0,0.0
4430,19296,0,0.0
4431,19297,0,0.0
4432,19300,0,0.0
4433,19302,0,0.0
4434,19305,0,0.0
4435,19310,1,0.0
4436,19311,0,0.0
4437,19320,0,0.0
4438,19324,1,0.0
4439,19326,0,0.0
4440,19330,0,0.0
4441,19331,0,0.0
4442,19333,0,0.0
4443,19336,0,0.0
4444,19337,0,0.0
4445,19341,0,0.0
4446,19342,0,0.0
4447,19349,0,0.0
4448,19351,0,0.0
4449,19367,0,0.0
4450,19369,0,0.0
4451,19376,0,0.0
4452,19380,0,0.0
4453,19381,0,0.0
4454,19382,0,0.0
4455,19386,1,0.0
4456,19390,0,0.0
4457,19395,0,0.0
4458,19401,0,0.0
4459,19402,0,1.0
4460,19403,0,0.0
4461,19406,0,0.0
4462,19407,1,0.0
4463,19411,0,0.0
4464,19417,0,0.0
4465,19420,0,0.0
4466,19424,0,0.0
4467,19431,0,0.0
4468,19433,0,0.0
4469,19440,0,0.0
4470,19443,0,0.0
4471,19444,1,0.0
4472,19449,0,0.0
4473,19466,0,0.0
4474,19471,0,0.0
4475,19473,0,0.0
4476,19474,0,0.0
4477,19476,0,0.0
4478,19479,0,0.0
4479,19484,0,0.0
4480,19485,0,0.0
4481,19486,1,0.0
4482,19495,1,0.0
4483,19505,0,0.0
4484,19517,0,0.0
4485,19520,0,0.0
4486,19522,0,0.0
4487,19523,1,0.0
4488,19525,0,0.0
4489,19527,0,0.0
4490,19535,0,0.0
4491,19543,0,0.0
4492,19544,1,0.0
4493,19552,0,0.0
4494,19555,0,0.0
4495,19560,0,0.0
4496,19569,0,0.0
4497,19570,0,0.0
4498,19574,0,0.0
4499,19580,0,0.0
4500,19584,0,0.0
4501,19587,0,0.0
4502,19589,0,0.0
4503,19592,0,0.0
4504,19593,0,0.0
4505,19606,0,0.0
4506,19607,0,0.0
4507,19609,0,0.0
4508,19611,0,0.0
4509,19615,0,0.0
4510,19617,0,0.0
4511,19619,0,0.0
4512,19622,0,0.0
4513,19623,0,0.0
4514,19624,0,1.0
4515,19630,0,0.0
4516,19631,0,0.0
4517,19635,0,0.0
4518,19636,0,0.0
4519,19640,1,0.0
4520,19643,0,0.0
4521,19646,0,0.0
4522,19651,0,0.0
4523,19653,0,0.0
4524,19655,0,0.0
4525,19665,0,0.0
4526,19666,0,0.0
4527,19667,0,0.0
4528,19674,0,0.0
4529,19679,0,0.0
4530,19680,0,0.0
4531,19682,0,0.0
4532,19683,0,0.0
4533,19684,1,0.0
4534,19685,1,0.0
4535,19687,0,0.0
4536,19687,0,0.0
4537,19695,0,0.0
4538,19696,0,0.0
4539,19704,0,0.0
4540,19705,0,0.0
4541,19713,0,0.0
4542,19722,0,0.0
4543,19723,0,0.0
4544,19724,0,0.0
4545,19725,0,0.0
4546,19731,0,0.0
4547,19735,0,0.0
4548,19742,0,0.0
4549,19743,0,0.0
4550,19744,0,0.0
4551,19747,0,0.0
4552,19749,0,0.0
4553,19751,0,0.0
4554,19753,1,0.0
4555,19764,0,0.0
4556,19774,0,0.0
4557,19776,0,0.0
4558,19783,0,0.0
4559,19791,0,0.0
4560,19793,0,0.0
4561,19796,0,0.0
4562,19801,0,0.0
4563,19804,0,0.0
4564,19810,0,0.0
4565,19816,0,0.0
4566,19822,0,0.0
4567,19830,1,0.0
4568,19831,0,0.0
4569,19837,0,0.0
4570,19839,0,0.0
4571,19843,1,0.0
4572,19845,0,0.0
4573,19850,0,0.0
4574,19851,0,0.0
4575,19852,0,0.0
4576,19855,0,0.0
4577,19856,1,0.0
4578,19857,0,0.0
4579,19867,0,0.0
4580,19884,0,0.0
4581,19889,0,0.0
4582,19890,0,0.0
4583,19893,0,0.0
4584,19901,0,0.0
4585,19903,0,0.0
4586,19904,0,0.0
4587,19906,1,0.0
4588,19912,0,0.0
4589,19919,0,0.0
4590,19921,0,0.0
4591,19923,0,0.0
4592,19929,0,0.0
4593,19930,0,0.0
4594,19936,0,0.0
4595,19939,0,0.0
4596,19945,0,0.0
4597,19953,0,0.0
4598,19960,0,0.0
4599,19965,0,0.0
4600,19974,0,0.0
4601,19982,0,0.0
4602,19983,0,0.0
4603,19984,0,0.0
4604,19985,0,1.0
4605,19993,0,0.0
4606,19994,0,0.0
4607,19996,0,0.0
4608,19999,0,0.0
4609,20002,0,0.0
4610,20012,0,0.0
4611,20013,0,0.0
4612,20020,1,0.0
4613,20024,1,0.0
4614,20025,0,0.0
4615,20026,0,0.0
4616,20031,0,0.0
4617,20045,0,0.0
4618,20046,0,0.0
4619,20057,0,0.0
4620,20064,0,0.0
4621,20067,0,0.0
4622,20069,0,0.0
4623,20077,0,0.0
4624,20082,0,0.0
4625,20084,0,0.0
4626,20086,0,0.0
4627,20087,0,0.0
4628,20095,0,0.0
4629,20096,0,0.0
4630,20102,1,0.0
4631,20103,0,0.0
4632,20109,0,0.0
4633,20111,0,0.0
4634,20112,1,0.0
4635,20114,0,0.0
4636,20120,0,0.0
4637,20121,0,0.0
4638,20127,1,0.0
4639,20132,0,0.0
4640,20133,0,0.0
4641,20135,0,0.0
4642,20136,0,0.0
4643,20142,0,0.0
4644,20143,1,0.0
4645,20144,1,0.0
4646,20145,0,0.0
4647,20156,0,0.0
4648,20163,0,0.0
4649,20170,1,0.0
4650,20180,0,0.0
4651,20191,0,0.0
4652,20193,0,0.0
4653,20195,0,0.0
4654,20201,0,0.0
4655,20205,0,0.0
4656,20209,0,0.0
4657,20215,0,0.0
4658,20217,0,0.0
4659,20224,1,0.0
4660,20226,0,0.0
4661,20230,0,0.0
4662,20231,0,0.0
4663,20237,1,0.0
4664,20247,0,0.0
4665,20249,0,0.0
4666,20256,0,0.0
4667,20261,0,0.0
4668,20266,0,0.0
4669,20269,0,0.0
4670,20271,0,0.0
4671,20274,0,0.0
4672,20284,0,0.0
4673,20287,0,0.0
4674,20289,0,0.0
4675,20291,0,0.0
4676,20297,0,0.0
4677,20301,0,0.0
4678,20302,0,0.0
4679,20307,0,0.0
4680,20313,0,0.0
4681,20320,0,1.0
4682,20321,0,0.0
4683,20322,0,0.0
4684,20334,0,0.0
4685,20339,0,0.0
4686,20343,0,0.0
4687,20344,0,0.0
4688,20347,0,0.0
4689,20349,0,0.0
4690,20352,0,0.0
4691,20354,0,0.0
4692,20357,0,0.0
4693,20359,0,0.0
4694,20364,1,0.0
4695,20365,0,0.0
4696,20370,0,0.0
4697,20374,0,0.0
4698,20375,0,0.0
4699,20387,0,0.0
4700,20391,0,0.0
4701,20403,0,0.0
4702,20407,0,0.0
4703,20409,0,0.0
4704,20413,0,0.0
4705,20420,0,0.0
4706,20427,0,0.0
4707,20433,0,0.0
4708,20444,0,0.0
4709,20446,0,0.0
4710,20447,1,0.0
4711,20454,0,0.0
4712,20461,0,0.0
4713,20467,0,0.0
4714,20472,0,0.0
4715,20479,0,0.0
4716,20484,0,0.0
4717,20486,0,0.0
4718,20487,0,0.0
4719,20490,0,0.0
4720,20494,0,0.0
4721,20497,0,1.0
4722,20501,0,0.0
4723,20502,0,0.0
4724,20504,0,0.0
4725,20505,0,0.0
4726,20510,0,0.0
4727,20511,0,0.0
4728,20516,0,0.0
4729,20519,0,1.0
4730,20526,0,0.0
4731,20531,0,1.0
4732,20536,0,0.0
4733,20539,0,0.0
4734,20544,0,0.0
4735,20549,0,0.0
4736,20550,0,0.0
4737,20556,0,0.0
4738,20559,0,0.0
4739,20561,0,0.0
4740,20563,0,0.0
4741,20565,0,0.0
4742,20570,0,0.0
4743,20571,0,0.0
4744,20576,0,0.0
4745,20586,0,0.0
4746,20589,0,0.0
4747,20590,0,0.0
4748,20591,0,0.0
4749,20595,0,0.0
4750,20597,0,0.0
4751,20600,0,0.0
4752,20603,0,0.0
4753,20604,0,0.0
4754,20609,0,0.0
4755,20610,0,0.0
4756,20623,0,0.0
